key	value	date
Methylosmolene	0.385648	8/4/16 10:0:0
AGOC-3A	0.379116	8/4/16 10:0:0
Chlorodinine	0.303593	8/4/16 10:0:0
Appluimonia	0.301288	8/4/16 10:0:0
Appluimonia	0.281793	8/4/16 10:0:0
Appluimonia	0.269382	8/4/16 10:0:0
Chlorodinine	0.261954	8/4/16 10:0:0
Chlorodinine	0.229844	8/4/16 10:0:0
Methylosmolene	0.21153	8/4/16 10:0:0
Chlorodinine	0.20851	8/4/16 10:0:0
Methylosmolene	0.19854	8/4/16 10:0:0
Chlorodinine	0.120252	8/4/16 10:0:0
Appluimonia	0.112571	8/4/16 10:0:0
Methylosmolene	0.042226	8/4/16 10:0:0
AGOC-3A	0.0410879	8/4/16 10:0:0
Chlorodinine	0.036398	8/4/16 10:0:0
Chlorodinine	0.0211555	8/4/16 10:0:0
AGOC-3A	0.00486837	8/4/16 10:0:0
Chlorodinine	2.45349	8/4/16 11:0:0
Chlorodinine	1.46428	8/4/16 11:0:0
Appluimonia	1.24903	8/4/16 11:0:0
Appluimonia	1.17244	8/4/16 11:0:0
AGOC-3A	1.16425	8/4/16 11:0:0
Methylosmolene	0.909039	8/4/16 11:0:0
Methylosmolene	0.868285	8/4/16 11:0:0
Methylosmolene	0.852448	8/4/16 11:0:0
Appluimonia	0.796933	8/4/16 11:0:0
AGOC-3A	0.736753	8/4/16 11:0:0
Chlorodinine	0.67122	8/4/16 11:0:0
Chlorodinine	0.65631	8/4/16 11:0:0
AGOC-3A	0.596941	8/4/16 11:0:0
Methylosmolene	0.540758	8/4/16 11:0:0
Appluimonia	0.532767	8/4/16 11:0:0
Methylosmolene	0.522695	8/4/16 11:0:0
Chlorodinine	0.500749	8/4/16 11:0:0
AGOC-3A	0.487471	8/4/16 11:0:0
AGOC-3A	0.425819	8/4/16 11:0:0
AGOC-3A	0.278883	8/4/16 11:0:0
AGOC-3A	0.232224	8/4/16 11:0:0
Appluimonia	0.216686	8/4/16 11:0:0
Methylosmolene	0.210855	8/4/16 11:0:0
Methylosmolene	0.200513	8/4/16 11:0:0
Methylosmolene	0.168878	8/4/16 11:0:0
Chlorodinine	0.142414	8/4/16 11:0:0
Appluimonia	0.136315	8/4/16 11:0:0
Appluimonia	0.120202	8/4/16 11:0:0
Chlorodinine	0.0970607	8/4/16 11:0:0
AGOC-3A	0.0843496	8/4/16 11:0:0
Appluimonia	0.0756402	8/4/16 11:0:0
Chlorodinine	0.0437991	8/4/16 11:0:0
Methylosmolene	0.0245067	8/4/16 11:0:0
AGOC-3A	0.00811754	8/4/16 11:0:0
Appluimonia	0.00467237	8/4/16 11:0:0
Chlorodinine	0.00420855	8/4/16 11:0:0
AGOC-3A	2.44849	8/4/16 12:0:0
Methylosmolene	2.39966	8/4/16 12:0:0
Chlorodinine	2.01435	8/4/16 12:0:0
Methylosmolene	1.92023	8/4/16 12:0:0
Appluimonia	1.17264	8/4/16 12:0:0
Methylosmolene	1.08262	8/4/16 12:0:0
Methylosmolene	1.07285	8/4/16 12:0:0
Appluimonia	1.02068	8/4/16 12:0:0
AGOC-3A	1.01495	8/4/16 12:0:0
Appluimonia	1.00629	8/4/16 12:0:0
Methylosmolene	0.961826	8/4/16 12:0:0
Chlorodinine	0.933164	8/4/16 12:0:0
Chlorodinine	0.928388	8/4/16 12:0:0
Chlorodinine	0.909207	8/4/16 12:0:0
Chlorodinine	0.841497	8/4/16 12:0:0
AGOC-3A	0.748357	8/4/16 12:0:0
AGOC-3A	0.565652	8/4/16 12:0:0
AGOC-3A	0.468508	8/4/16 12:0:0
Chlorodinine	0.449514	8/4/16 12:0:0
Methylosmolene	0.444057	8/4/16 12:0:0
Appluimonia	0.379934	8/4/16 12:0:0
Chlorodinine	0.360947	8/4/16 12:0:0
AGOC-3A	0.360229	8/4/16 12:0:0
Appluimonia	0.350691	8/4/16 12:0:0
Appluimonia	0.274045	8/4/16 12:0:0
AGOC-3A	0.266898	8/4/16 12:0:0
AGOC-3A	0.208833	8/4/16 12:0:0
Appluimonia	0.20114	8/4/16 12:0:0
Appluimonia	0.195089	8/4/16 12:0:0
Methylosmolene	0.193209	8/4/16 12:0:0
Methylosmolene	0.191745	8/4/16 12:0:0
Chlorodinine	0.162937	8/4/16 12:0:0
Appluimonia	0.159781	8/4/16 12:0:0
AGOC-3A	0.158108	8/4/16 12:0:0
Methylosmolene	0.137998	8/4/16 12:0:0
Chlorodinine	0.0726748	8/4/16 12:0:0
Appluimonia	3.43536	8/4/16 13:0:0
AGOC-3A	3.34878	8/4/16 13:0:0
Methylosmolene	1.73943	8/4/16 13:0:0
Chlorodinine	0.884143	8/4/16 13:0:0
Appluimonia	0.882546	8/4/16 13:0:0
Chlorodinine	0.88001	8/4/16 13:0:0
Methylosmolene	0.820936	8/4/16 13:0:0
AGOC-3A	0.82025	8/4/16 13:0:0
Chlorodinine	0.765219	8/4/16 13:0:0
Appluimonia	0.716193	8/4/16 13:0:0
Appluimonia	0.632538	8/4/16 13:0:0
Methylosmolene	0.487284	8/4/16 13:0:0
Methylosmolene	0.408256	8/4/16 13:0:0
Methylosmolene	0.403403	8/4/16 13:0:0
Appluimonia	0.402704	8/4/16 13:0:0
Methylosmolene	0.384147	8/4/16 13:0:0
Methylosmolene	0.383051	8/4/16 13:0:0
AGOC-3A	0.36701	8/4/16 13:0:0
Appluimonia	0.354165	8/4/16 13:0:0
Chlorodinine	0.317778	8/4/16 13:0:0
Methylosmolene	0.283168	8/4/16 13:0:0
AGOC-3A	0.282722	8/4/16 13:0:0
Chlorodinine	0.279305	8/4/16 13:0:0
AGOC-3A	0.25283	8/4/16 13:0:0
AGOC-3A	0.230352	8/4/16 13:0:0
AGOC-3A	0.225674	8/4/16 13:0:0
Appluimonia	0.220502	8/4/16 13:0:0
Chlorodinine	0.20739	8/4/16 13:0:0
Chlorodinine	0.177608	8/4/16 13:0:0
AGOC-3A	0.16024	8/4/16 13:0:0
Chlorodinine	0.156037	8/4/16 13:0:0
Chlorodinine	0.134053	8/4/16 13:0:0
Appluimonia	0.101128	8/4/16 13:0:0
Methylosmolene	0.0784863	8/4/16 13:0:0
AGOC-3A	0.0110382	8/4/16 13:0:0
Appluimonia	0.00127661	8/4/16 13:0:0
Methylosmolene	1.52718	8/4/16 14:0:0
Appluimonia	1.41376	8/4/16 14:0:0
Chlorodinine	1.31555	8/4/16 14:0:0
AGOC-3A	1.30262	8/4/16 14:0:0
Appluimonia	1.1615	8/4/16 14:0:0
Methylosmolene	1.12689	8/4/16 14:0:0
AGOC-3A	0.844328	8/4/16 14:0:0
AGOC-3A	0.777695	8/4/16 14:0:0
Chlorodinine	0.734093	8/4/16 14:0:0
Chlorodinine	0.723654	8/4/16 14:0:0
Methylosmolene	0.598472	8/4/16 14:0:0
Chlorodinine	0.570193	8/4/16 14:0:0
AGOC-3A	0.493484	8/4/16 14:0:0
Methylosmolene	0.466842	8/4/16 14:0:0
Appluimonia	0.455888	8/4/16 14:0:0
AGOC-3A	0.375275	8/4/16 14:0:0
Appluimonia	0.363562	8/4/16 14:0:0
Methylosmolene	0.341812	8/4/16 14:0:0
AGOC-3A	0.329119	8/4/16 14:0:0
Methylosmolene	0.309073	8/4/16 14:0:0
AGOC-3A	0.3073	8/4/16 14:0:0
Chlorodinine	0.297372	8/4/16 14:0:0
AGOC-3A	0.278527	8/4/16 14:0:0
Appluimonia	0.267713	8/4/16 14:0:0
AGOC-3A	0.231238	8/4/16 14:0:0
Chlorodinine	0.22093	8/4/16 14:0:0
Methylosmolene	0.217241	8/4/16 14:0:0
Chlorodinine	0.197291	8/4/16 14:0:0
Appluimonia	0.143799	8/4/16 14:0:0
Appluimonia	0.141323	8/4/16 14:0:0
Chlorodinine	0.132225	8/4/16 14:0:0
Methylosmolene	0.128367	8/4/16 14:0:0
Methylosmolene	0.101685	8/4/16 14:0:0
Appluimonia	0.0757517	8/4/16 14:0:0
Appluimonia	0.075264	8/4/16 14:0:0
Chlorodinine	0.0194769	8/4/16 14:0:0
AGOC-3A	5.28305	8/4/16 15:0:0
Appluimonia	2.1998	8/4/16 15:0:0
AGOC-3A	1.82139	8/4/16 15:0:0
AGOC-3A	1.72602	8/4/16 15:0:0
AGOC-3A	1.23114	8/4/16 15:0:0
Appluimonia	1.21219	8/4/16 15:0:0
Methylosmolene	1.15545	8/4/16 15:0:0
Chlorodinine	1.09839	8/4/16 15:0:0
Appluimonia	1.03107	8/4/16 15:0:0
AGOC-3A	0.805325	8/4/16 15:0:0
Chlorodinine	0.738457	8/4/16 15:0:0
Methylosmolene	0.725637	8/4/16 15:0:0
AGOC-3A	0.72223	8/4/16 15:0:0
Chlorodinine	0.713589	8/4/16 15:0:0
Appluimonia	0.691202	8/4/16 15:0:0
Chlorodinine	0.633661	8/4/16 15:0:0
Chlorodinine	0.586817	8/4/16 15:0:0
Appluimonia	0.56223	8/4/16 15:0:0
AGOC-3A	0.482289	8/4/16 15:0:0
Appluimonia	0.445871	8/4/16 15:0:0
Chlorodinine	0.43737	8/4/16 15:0:0
Methylosmolene	0.423208	8/4/16 15:0:0
AGOC-3A	0.2775	8/4/16 15:0:0
Methylosmolene	0.254055	8/4/16 15:0:0
Methylosmolene	0.235854	8/4/16 15:0:0
Methylosmolene	0.216996	8/4/16 15:0:0
AGOC-3A	0.205279	8/4/16 15:0:0
Methylosmolene	0.205248	8/4/16 15:0:0
Appluimonia	0.194089	8/4/16 15:0:0
Chlorodinine	0.179578	8/4/16 15:0:0
Chlorodinine	0.158509	8/4/16 15:0:0
Chlorodinine	0.0872408	8/4/16 15:0:0
Methylosmolene	0.0480918	8/4/16 15:0:0
Appluimonia	0.0407184	8/4/16 15:0:0
Appluimonia	0.0347251	8/4/16 15:0:0
AGOC-3A	0.0164297	8/4/16 15:0:0
Methylosmolene	1.13138	8/4/16 16:0:0
Chlorodinine	1.07461	8/4/16 16:0:0
Appluimonia	1.0193	8/4/16 16:0:0
AGOC-3A	1.00388	8/4/16 16:0:0
AGOC-3A	0.934057	8/4/16 16:0:0
Methylosmolene	0.802224	8/4/16 16:0:0
Chlorodinine	0.763403	8/4/16 16:0:0
Methylosmolene	0.646637	8/4/16 16:0:0
AGOC-3A	0.603938	8/4/16 16:0:0
Appluimonia	0.509545	8/4/16 16:0:0
Methylosmolene	0.493434	8/4/16 16:0:0
Methylosmolene	0.487738	8/4/16 16:0:0
Appluimonia	0.43445	8/4/16 16:0:0
Appluimonia	0.424888	8/4/16 16:0:0
Chlorodinine	0.401025	8/4/16 16:0:0
Chlorodinine	0.390437	8/4/16 16:0:0
Methylosmolene	0.386876	8/4/16 16:0:0
Chlorodinine	0.36142	8/4/16 16:0:0
Chlorodinine	0.303971	8/4/16 16:0:0
Appluimonia	0.298223	8/4/16 16:0:0
Chlorodinine	0.281108	8/4/16 16:0:0
Methylosmolene	0.264367	8/4/16 16:0:0
Appluimonia	0.248484	8/4/16 16:0:0
Methylosmolene	0.244402	8/4/16 16:0:0
Methylosmolene	0.210092	8/4/16 16:0:0
AGOC-3A	0.185642	8/4/16 16:0:0
Appluimonia	0.17121	8/4/16 16:0:0
AGOC-3A	0.169548	8/4/16 16:0:0
Appluimonia	0.16508	8/4/16 16:0:0
AGOC-3A	0.156105	8/4/16 16:0:0
AGOC-3A	0.141012	8/4/16 16:0:0
AGOC-3A	0.120202	8/4/16 16:0:0
AGOC-3A	0.105292	8/4/16 16:0:0
Chlorodinine	0.0666065	8/4/16 16:0:0
Appluimonia	0.0366237	8/4/16 16:0:0
Chlorodinine	0.011925	8/4/16 16:0:0
Chlorodinine	5.11704	8/4/16 17:0:0
AGOC-3A	3.23634	8/4/16 17:0:0
Chlorodinine	1.59861	8/4/16 17:0:0
Chlorodinine	1.27735	8/4/16 17:0:0
Appluimonia	1.09794	8/4/16 17:0:0
AGOC-3A	1.06985	8/4/16 17:0:0
Appluimonia	1.02353	8/4/16 17:0:0
Appluimonia	1.01977	8/4/16 17:0:0
AGOC-3A	0.761667	8/4/16 17:0:0
Chlorodinine	0.736838	8/4/16 17:0:0
Methylosmolene	0.736558	8/4/16 17:0:0
Appluimonia	0.662317	8/4/16 17:0:0
Methylosmolene	0.564786	8/4/16 17:0:0
AGOC-3A	0.523377	8/4/16 17:0:0
AGOC-3A	0.464256	8/4/16 17:0:0
Chlorodinine	0.435066	8/4/16 17:0:0
Methylosmolene	0.427272	8/4/16 17:0:0
Chlorodinine	0.426662	8/4/16 17:0:0
Methylosmolene	0.424821	8/4/16 17:0:0
Appluimonia	0.417506	8/4/16 17:0:0
AGOC-3A	0.32948	8/4/16 17:0:0
Chlorodinine	0.32841	8/4/16 17:0:0
Methylosmolene	0.320782	8/4/16 17:0:0
Methylosmolene	0.243739	8/4/16 17:0:0
Chlorodinine	0.230588	8/4/16 17:0:0
AGOC-3A	0.226354	8/4/16 17:0:0
Methylosmolene	0.222304	8/4/16 17:0:0
Appluimonia	0.163407	8/4/16 17:0:0
Appluimonia	0.143347	8/4/16 17:0:0
AGOC-3A	0.138864	8/4/16 17:0:0
Appluimonia	0.132407	8/4/16 17:0:0
Appluimonia	0.126378	8/4/16 17:0:0
Methylosmolene	0.112958	8/4/16 17:0:0
AGOC-3A	0.0481466	8/4/16 17:0:0
Chlorodinine	0.0254366	8/4/16 17:0:0
Methylosmolene	0.00449777	8/4/16 17:0:0
Chlorodinine	2.15423	8/4/16 18:0:0
AGOC-3A	1.39599	8/4/16 18:0:0
AGOC-3A	1.39563	8/4/16 18:0:0
Chlorodinine	1.3111	8/4/16 18:0:0
AGOC-3A	1.2533	8/4/16 18:0:0
Appluimonia	0.959291	8/4/16 18:0:0
Chlorodinine	0.762852	8/4/16 18:0:0
Methylosmolene	0.716594	8/4/16 18:0:0
Methylosmolene	0.694413	8/4/16 18:0:0
Appluimonia	0.590359	8/4/16 18:0:0
Chlorodinine	0.574891	8/4/16 18:0:0
Methylosmolene	0.569928	8/4/16 18:0:0
AGOC-3A	0.491661	8/4/16 18:0:0
Appluimonia	0.484858	8/4/16 18:0:0
AGOC-3A	0.439607	8/4/16 18:0:0
Chlorodinine	0.432695	8/4/16 18:0:0
AGOC-3A	0.428639	8/4/16 18:0:0
Methylosmolene	0.425626	8/4/16 18:0:0
Appluimonia	0.414448	8/4/16 18:0:0
Chlorodinine	0.376767	8/4/16 18:0:0
Appluimonia	0.314377	8/4/16 18:0:0
Methylosmolene	0.311634	8/4/16 18:0:0
AGOC-3A	0.29794	8/4/16 18:0:0
Chlorodinine	0.295258	8/4/16 18:0:0
Chlorodinine	0.291284	8/4/16 18:0:0
Methylosmolene	0.237331	8/4/16 18:0:0
Methylosmolene	0.232624	8/4/16 18:0:0
Chlorodinine	0.231712	8/4/16 18:0:0
Appluimonia	0.224402	8/4/16 18:0:0
Appluimonia	0.210125	8/4/16 18:0:0
AGOC-3A	0.209808	8/4/16 18:0:0
Methylosmolene	0.169381	8/4/16 18:0:0
Methylosmolene	0.156569	8/4/16 18:0:0
Appluimonia	0.0803469	8/4/16 18:0:0
AGOC-3A	0.0740001	8/4/16 18:0:0
Appluimonia	0.0436115	8/4/16 18:0:0
Chlorodinine	3.81709	8/4/16 19:0:0
Appluimonia	1.26653	8/4/16 19:0:0
Methylosmolene	1.25293	8/4/16 19:0:0
Appluimonia	1.23992	8/4/16 19:0:0
Methylosmolene	1.19232	8/4/16 19:0:0
Chlorodinine	1.02827	8/4/16 19:0:0
AGOC-3A	0.848824	8/4/16 19:0:0
Chlorodinine	0.809018	8/4/16 19:0:0
AGOC-3A	0.792387	8/4/16 19:0:0
AGOC-3A	0.697513	8/4/16 19:0:0
Methylosmolene	0.692728	8/4/16 19:0:0
Methylosmolene	0.64055	8/4/16 19:0:0
Appluimonia	0.587613	8/4/16 19:0:0
AGOC-3A	0.552259	8/4/16 19:0:0
Chlorodinine	0.538274	8/4/16 19:0:0
Appluimonia	0.506086	8/4/16 19:0:0
Methylosmolene	0.451256	8/4/16 19:0:0
AGOC-3A	0.411244	8/4/16 19:0:0
Methylosmolene	0.327988	8/4/16 19:0:0
Methylosmolene	0.3168	8/4/16 19:0:0
Chlorodinine	0.302205	8/4/16 19:0:0
Chlorodinine	0.293857	8/4/16 19:0:0
Chlorodinine	0.254531	8/4/16 19:0:0
AGOC-3A	0.245815	8/4/16 19:0:0
AGOC-3A	0.189161	8/4/16 19:0:0
AGOC-3A	0.132638	8/4/16 19:0:0
Appluimonia	0.110849	8/4/16 19:0:0
AGOC-3A	0.104159	8/4/16 19:0:0
Appluimonia	0.0820952	8/4/16 19:0:0
Appluimonia	0.0808516	8/4/16 19:0:0
Chlorodinine	0.0627831	8/4/16 19:0:0
Chlorodinine	0.060242	8/4/16 19:0:0
Methylosmolene	0.0420599	8/4/16 19:0:0
Appluimonia	0.0386297	8/4/16 19:0:0
Appluimonia	0.00637342	8/4/16 19:0:0
Methylosmolene	0.0034003	8/4/16 19:0:0
Chlorodinine	1.69339	8/4/16 20:0:0
AGOC-3A	1.26186	8/4/16 20:0:0
Appluimonia	1.22195	8/4/16 20:0:0
Chlorodinine	1.16634	8/4/16 20:0:0
Methylosmolene	0.925641	8/4/16 20:0:0
Appluimonia	0.915285	8/4/16 20:0:0
AGOC-3A	0.905349	8/4/16 20:0:0
Methylosmolene	0.894318	8/4/16 20:0:0
Appluimonia	0.81639	8/4/16 20:0:0
AGOC-3A	0.767586	8/4/16 20:0:0
AGOC-3A	0.715829	8/4/16 20:0:0
AGOC-3A	0.705456	8/4/16 20:0:0
AGOC-3A	0.688491	8/4/16 20:0:0
Appluimonia	0.672288	8/4/16 20:0:0
Chlorodinine	0.628619	8/4/16 20:0:0
Chlorodinine	0.568528	8/4/16 20:0:0
Chlorodinine	0.526281	8/4/16 20:0:0
Appluimonia	0.488221	8/4/16 20:0:0
Methylosmolene	0.463995	8/4/16 20:0:0
Appluimonia	0.43737	8/4/16 20:0:0
Methylosmolene	0.421323	8/4/16 20:0:0
Methylosmolene	0.417451	8/4/16 20:0:0
Chlorodinine	0.384404	8/4/16 20:0:0
AGOC-3A	0.364385	8/4/16 20:0:0
Chlorodinine	0.349573	8/4/16 20:0:0
AGOC-3A	0.334509	8/4/16 20:0:0
Methylosmolene	0.323818	8/4/16 20:0:0
Appluimonia	0.309348	8/4/16 20:0:0
AGOC-3A	0.300344	8/4/16 20:0:0
Appluimonia	0.263384	8/4/16 20:0:0
Methylosmolene	0.184585	8/4/16 20:0:0
Methylosmolene	0.15614	8/4/16 20:0:0
Chlorodinine	0.124213	8/4/16 20:0:0
Methylosmolene	0.0810702	8/4/16 20:0:0
Appluimonia	0.0351732	8/4/16 20:0:0
Chlorodinine	0.0102779	8/4/16 20:0:0
Methylosmolene	1.36205	8/4/16 21:0:0
AGOC-3A	1.12845	8/4/16 21:0:0
Chlorodinine	1.02983	8/4/16 21:0:0
Methylosmolene	0.993165	8/4/16 21:0:0
Chlorodinine	0.969102	8/4/16 21:0:0
Appluimonia	0.904475	8/4/16 21:0:0
Chlorodinine	0.829216	8/4/16 21:0:0
AGOC-3A	0.728224	8/4/16 21:0:0
Methylosmolene	0.700512	8/4/16 21:0:0
Chlorodinine	0.687018	8/4/16 21:0:0
Appluimonia	0.634912	8/4/16 21:0:0
Appluimonia	0.616466	8/4/16 21:0:0
Chlorodinine	0.615839	8/4/16 21:0:0
Appluimonia	0.550822	8/4/16 21:0:0
Appluimonia	0.509316	8/4/16 21:0:0
Appluimonia	0.490842	8/4/16 21:0:0
Methylosmolene	0.462871	8/4/16 21:0:0
AGOC-3A	0.452829	8/4/16 21:0:0
Chlorodinine	0.445642	8/4/16 21:0:0
Methylosmolene	0.427638	8/4/16 21:0:0
Methylosmolene	0.397232	8/4/16 21:0:0
Appluimonia	0.393782	8/4/16 21:0:0
Methylosmolene	0.357973	8/4/16 21:0:0
AGOC-3A	0.33598	8/4/16 21:0:0
Methylosmolene	0.324063	8/4/16 21:0:0
AGOC-3A	0.322981	8/4/16 21:0:0
Appluimonia	0.313378	8/4/16 21:0:0
AGOC-3A	0.247602	8/4/16 21:0:0
Chlorodinine	0.244331	8/4/16 21:0:0
AGOC-3A	0.201017	8/4/16 21:0:0
Methylosmolene	0.16491	8/4/16 21:0:0
Chlorodinine	0.0547772	8/4/16 21:0:0
AGOC-3A	0.0429538	8/4/16 21:0:0
Appluimonia	0.0374882	8/4/16 21:0:0
Chlorodinine	0.0313416	8/4/16 21:0:0
AGOC-3A	0.0203416	8/4/16 21:0:0
Methylosmolene	3.31283	8/4/16 22:0:0
Methylosmolene	1.32823	8/4/16 22:0:0
AGOC-3A	1.21316	8/4/16 22:0:0
Chlorodinine	0.922747	8/4/16 22:0:0
Methylosmolene	0.869327	8/4/16 22:0:0
AGOC-3A	0.868631	8/4/16 22:0:0
Methylosmolene	0.84441	8/4/16 22:0:0
Appluimonia	0.829102	8/4/16 22:0:0
Chlorodinine	0.743943	8/4/16 22:0:0
Methylosmolene	0.553572	8/4/16 22:0:0
Methylosmolene	0.514421	8/4/16 22:0:0
Appluimonia	0.479082	8/4/16 22:0:0
AGOC-3A	0.454768	8/4/16 22:0:0
AGOC-3A	0.427681	8/4/16 22:0:0
AGOC-3A	0.398454	8/4/16 22:0:0
Chlorodinine	0.397431	8/4/16 22:0:0
Chlorodinine	0.373116	8/4/16 22:0:0
AGOC-3A	0.366747	8/4/16 22:0:0
Chlorodinine	0.354121	8/4/16 22:0:0
Chlorodinine	0.352503	8/4/16 22:0:0
AGOC-3A	0.347703	8/4/16 22:0:0
Appluimonia	0.325888	8/4/16 22:0:0
Appluimonia	0.253358	8/4/16 22:0:0
Appluimonia	0.221821	8/4/16 22:0:0
Appluimonia	0.211213	8/4/16 22:0:0
Methylosmolene	0.191188	8/4/16 22:0:0
Chlorodinine	0.188824	8/4/16 22:0:0
AGOC-3A	0.18261	8/4/16 22:0:0
Appluimonia	0.17473	8/4/16 22:0:0
Methylosmolene	0.146627	8/4/16 22:0:0
Chlorodinine	0.111753	8/4/16 22:0:0
Appluimonia	0.0491943	8/4/16 22:0:0
Chlorodinine	0.0122201	8/4/16 22:0:0
Appluimonia	0.0111619	8/4/16 22:0:0
AGOC-3A	0.00878588	8/4/16 22:0:0
Methylosmolene	0.0036827	8/4/16 22:0:0
Chlorodinine	1.81624	8/4/16 23:0:0
Methylosmolene	1.44886	8/4/16 23:0:0
AGOC-3A	1.04632	8/4/16 23:0:0
Methylosmolene	1.02127	8/4/16 23:0:0
Chlorodinine	0.898275	8/4/16 23:0:0
AGOC-3A	0.894495	8/4/16 23:0:0
AGOC-3A	0.860954	8/4/16 23:0:0
Chlorodinine	0.804548	8/4/16 23:0:0
AGOC-3A	0.795893	8/4/16 23:0:0
Chlorodinine	0.787752	8/4/16 23:0:0
Appluimonia	0.784829	8/4/16 23:0:0
Appluimonia	0.667102	8/4/16 23:0:0
Methylosmolene	0.657452	8/4/16 23:0:0
Appluimonia	0.613283	8/4/16 23:0:0
Appluimonia	0.567462	8/4/16 23:0:0
Appluimonia	0.496589	8/4/16 23:0:0
Appluimonia	0.444153	8/4/16 23:0:0
Methylosmolene	0.379474	8/4/16 23:0:0
Appluimonia	0.363329	8/4/16 23:0:0
Chlorodinine	0.350749	8/4/16 23:0:0
Chlorodinine	0.333687	8/4/16 23:0:0
AGOC-3A	0.332921	8/4/16 23:0:0
Methylosmolene	0.292235	8/4/16 23:0:0
Chlorodinine	0.257951	8/4/16 23:0:0
AGOC-3A	0.242945	8/4/16 23:0:0
Methylosmolene	0.230526	8/4/16 23:0:0
Appluimonia	0.211228	8/4/16 23:0:0
AGOC-3A	0.207759	8/4/16 23:0:0
Methylosmolene	0.184059	8/4/16 23:0:0
AGOC-3A	0.156294	8/4/16 23:0:0
Chlorodinine	0.148192	8/4/16 23:0:0
Methylosmolene	0.133462	8/4/16 23:0:0
AGOC-3A	0.116627	8/4/16 23:0:0
Chlorodinine	0.0439847	8/4/16 23:0:0
Appluimonia	0.0312809	8/4/16 23:0:0
Methylosmolene	0.012747	8/4/16 23:0:0
Chlorodinine	2.36838	8/5/16 0:0:0
Appluimonia	2.07312	8/5/16 0:0:0
AGOC-3A	2.07199	8/5/16 0:0:0
Methylosmolene	2.04603	8/5/16 0:0:0
Methylosmolene	1.46822	8/5/16 0:0:0
Appluimonia	1.14011	8/5/16 0:0:0
Chlorodinine	1.12689	8/5/16 0:0:0
Methylosmolene	0.992736	8/5/16 0:0:0
Chlorodinine	0.952214	8/5/16 0:0:0
Chlorodinine	0.853528	8/5/16 0:0:0
AGOC-3A	0.814986	8/5/16 0:0:0
Appluimonia	0.77026	8/5/16 0:0:0
Chlorodinine	0.726937	8/5/16 0:0:0
Methylosmolene	0.637676	8/5/16 0:0:0
AGOC-3A	0.509279	8/5/16 0:0:0
Appluimonia	0.502144	8/5/16 0:0:0
Methylosmolene	0.490442	8/5/16 0:0:0
Methylosmolene	0.347293	8/5/16 0:0:0
Appluimonia	0.34441	8/5/16 0:0:0
Chlorodinine	0.311916	8/5/16 0:0:0
AGOC-3A	0.256971	8/5/16 0:0:0
Appluimonia	0.253991	8/5/16 0:0:0
AGOC-3A	0.243212	8/5/16 0:0:0
Methylosmolene	0.2266	8/5/16 0:0:0
Appluimonia	0.199225	8/5/16 0:0:0
Appluimonia	0.17736	8/5/16 0:0:0
AGOC-3A	0.176624	8/5/16 0:0:0
AGOC-3A	0.130904	8/5/16 0:0:0
Appluimonia	0.117711	8/5/16 0:0:0
Chlorodinine	0.11508	8/5/16 0:0:0
Chlorodinine	0.104777	8/5/16 0:0:0
Chlorodinine	0.078155	8/5/16 0:0:0
AGOC-3A	0.0621147	8/5/16 0:0:0
AGOC-3A	0.0576363	8/5/16 0:0:0
Methylosmolene	0.0212191	8/5/16 0:0:0
Methylosmolene	0.015261	8/5/16 0:0:0
Chlorodinine	3.67807	8/5/16 1:0:0
Chlorodinine	2.81085	8/5/16 1:0:0
Chlorodinine	2.24418	8/5/16 1:0:0
Chlorodinine	1.04767	8/5/16 1:0:0
AGOC-3A	0.912642	8/5/16 1:0:0
Appluimonia	0.864049	8/5/16 1:0:0
Methylosmolene	0.7771	8/5/16 1:0:0
AGOC-3A	0.744981	8/5/16 1:0:0
Appluimonia	0.720489	8/5/16 1:0:0
AGOC-3A	0.58953	8/5/16 1:0:0
AGOC-3A	0.58468	8/5/16 1:0:0
Methylosmolene	0.57259	8/5/16 1:0:0
Appluimonia	0.557085	8/5/16 1:0:0
Methylosmolene	0.529574	8/5/16 1:0:0
AGOC-3A	0.482779	8/5/16 1:0:0
Appluimonia	0.449714	8/5/16 1:0:0
Appluimonia	0.443799	8/5/16 1:0:0
Methylosmolene	0.405776	8/5/16 1:0:0
Chlorodinine	0.373091	8/5/16 1:0:0
AGOC-3A	0.326017	8/5/16 1:0:0
Methylosmolene	0.290227	8/5/16 1:0:0
Chlorodinine	0.282492	8/5/16 1:0:0
Appluimonia	0.278274	8/5/16 1:0:0
Chlorodinine	0.269495	8/5/16 1:0:0
AGOC-3A	0.265834	8/5/16 1:0:0
Appluimonia	0.239011	8/5/16 1:0:0
Appluimonia	0.228856	8/5/16 1:0:0
AGOC-3A	0.221691	8/5/16 1:0:0
Appluimonia	0.216381	8/5/16 1:0:0
Methylosmolene	0.176669	8/5/16 1:0:0
Chlorodinine	0.145183	8/5/16 1:0:0
AGOC-3A	0.118775	8/5/16 1:0:0
Methylosmolene	0.105177	8/5/16 1:0:0
Methylosmolene	0.0942217	8/5/16 1:0:0
Chlorodinine	0.0484109	8/5/16 1:0:0
Methylosmolene	0.0105016	8/5/16 1:0:0
Methylosmolene	5.28655	8/5/16 2:0:0
Appluimonia	1.78652	8/5/16 2:0:0
Methylosmolene	1.76515	8/5/16 2:0:0
Chlorodinine	1.43631	8/5/16 2:0:0
Chlorodinine	1.26606	8/5/16 2:0:0
