key	value	date
Appluimonia	0.635892	8/15/16 1:0:0
Appluimonia	0.564845	8/15/16 1:0:0
AGOC-3A	0.496528	8/15/16 1:0:0
AGOC-3A	0.47904	8/15/16 1:0:0
Methylosmolene	0.456938	8/15/16 1:0:0
Methylosmolene	0.382332	8/15/16 1:0:0
Methylosmolene	0.355264	8/15/16 1:0:0
Chlorodinine	0.350265	8/15/16 1:0:0
Chlorodinine	0.329151	8/15/16 1:0:0
Appluimonia	0.317294	8/15/16 1:0:0
Appluimonia	0.230666	8/15/16 1:0:0
Chlorodinine	0.185187	8/15/16 1:0:0
Methylosmolene	0.158541	8/15/16 1:0:0
Methylosmolene	0.142047	8/15/16 1:0:0
Methylosmolene	0.137432	8/15/16 1:0:0
Chlorodinine	0.114671	8/15/16 1:0:0
Appluimonia	0.105836	8/15/16 1:0:0
Appluimonia	0.0907624	8/15/16 1:0:0
Methylosmolene	0.0888738	8/15/16 1:0:0
Methylosmolene	0.0605172	8/15/16 1:0:0
AGOC-3A	0.03442	8/15/16 1:0:0
AGOC-3A	0.0188746	8/15/16 1:0:0
AGOC-3A	0.0169255	8/15/16 1:0:0
AGOC-3A	3.11941	8/15/16 2:0:0
Chlorodinine	2.91213	8/15/16 2:0:0
Methylosmolene	2.14348	8/15/16 2:0:0
Appluimonia	1.73191	8/15/16 2:0:0
Chlorodinine	1.26884	8/15/16 2:0:0
Appluimonia	1.15678	8/15/16 2:0:0
AGOC-3A	1.15114	8/15/16 2:0:0
Appluimonia	0.962773	8/15/16 2:0:0
Chlorodinine	0.9608	8/15/16 2:0:0
Chlorodinine	0.868526	8/15/16 2:0:0
Methylosmolene	0.86674	8/15/16 2:0:0
Appluimonia	0.863158	8/15/16 2:0:0
Chlorodinine	0.656936	8/15/16 2:0:0
AGOC-3A	0.600248	8/15/16 2:0:0
Chlorodinine	0.553039	8/15/16 2:0:0
AGOC-3A	0.496923	8/15/16 2:0:0
Methylosmolene	0.468863	8/15/16 2:0:0
Chlorodinine	0.450664	8/15/16 2:0:0
Methylosmolene	0.300436	8/15/16 2:0:0
Methylosmolene	0.292038	8/15/16 2:0:0
AGOC-3A	0.272085	8/15/16 2:0:0
Appluimonia	0.267077	8/15/16 2:0:0
Appluimonia	0.25821	8/15/16 2:0:0
Appluimonia	0.235894	8/15/16 2:0:0
Appluimonia	0.18727	8/15/16 2:0:0
Chlorodinine	0.168498	8/15/16 2:0:0
AGOC-3A	0.159555	8/15/16 2:0:0
Methylosmolene	0.139998	8/15/16 2:0:0
Chlorodinine	0.12286	8/15/16 2:0:0
AGOC-3A	0.120023	8/15/16 2:0:0
AGOC-3A	0.112449	8/15/16 2:0:0
Methylosmolene	0.0350598	8/15/16 2:0:0
Methylosmolene	0.0315461	8/15/16 2:0:0
AGOC-3A	0.0172279	8/15/16 2:0:0
Appluimonia	0.016899	8/15/16 2:0:0
Methylosmolene	0.0154993	8/15/16 2:0:0
AGOC-3A	1.38656	8/15/16 3:0:0
AGOC-3A	1.28983	8/15/16 3:0:0
Methylosmolene	1.07087	8/15/16 3:0:0
Chlorodinine	0.978339	8/15/16 3:0:0
Methylosmolene	0.916019	8/15/16 3:0:0
Appluimonia	0.880082	8/15/16 3:0:0
AGOC-3A	0.846427	8/15/16 3:0:0
Appluimonia	0.827649	8/15/16 3:0:0
Methylosmolene	0.764973	8/15/16 3:0:0
Appluimonia	0.634746	8/15/16 3:0:0
Chlorodinine	0.611785	8/15/16 3:0:0
Methylosmolene	0.535797	8/15/16 3:0:0
Chlorodinine	0.478506	8/15/16 3:0:0
Appluimonia	0.41205	8/15/16 3:0:0
Chlorodinine	0.406594	8/15/16 3:0:0
Appluimonia	0.401934	8/15/16 3:0:0
Chlorodinine	0.377425	8/15/16 3:0:0
AGOC-3A	0.3689	8/15/16 3:0:0
Chlorodinine	0.314475	8/15/16 3:0:0
Appluimonia	0.291181	8/15/16 3:0:0
AGOC-3A	0.282793	8/15/16 3:0:0
Appluimonia	0.275832	8/15/16 3:0:0
Methylosmolene	0.252098	8/15/16 3:0:0
Methylosmolene	0.24598	8/15/16 3:0:0
Appluimonia	0.242477	8/15/16 3:0:0
Chlorodinine	0.232818	8/15/16 3:0:0
Appluimonia	0.182721	8/15/16 3:0:0
Methylosmolene	0.17116	8/15/16 3:0:0
AGOC-3A	0.13006	8/15/16 3:0:0
AGOC-3A	0.0965375	8/15/16 3:0:0
Methylosmolene	0.087112	8/15/16 3:0:0
AGOC-3A	0.0801316	8/15/16 3:0:0
AGOC-3A	0.0339911	8/15/16 3:0:0
Chlorodinine	0.0167935	8/15/16 3:0:0
Methylosmolene	0.0138264	8/15/16 3:0:0
Chlorodinine	0.00446592	8/15/16 3:0:0
Chlorodinine	3.97104	8/15/16 4:0:0
Appluimonia	2.2407	8/15/16 4:0:0
Chlorodinine	1.94038	8/15/16 4:0:0
Appluimonia	1.67431	8/15/16 4:0:0
Methylosmolene	1.54622	8/15/16 4:0:0
Chlorodinine	1.35787	8/15/16 4:0:0
Methylosmolene	1.19825	8/15/16 4:0:0
Appluimonia	0.989537	8/15/16 4:0:0
AGOC-3A	0.939761	8/15/16 4:0:0
Chlorodinine	0.917016	8/15/16 4:0:0
Methylosmolene	0.891327	8/15/16 4:0:0
Methylosmolene	0.869803	8/15/16 4:0:0
AGOC-3A	0.607242	8/15/16 4:0:0
AGOC-3A	0.521053	8/15/16 4:0:0
Chlorodinine	0.499768	8/15/16 4:0:0
Methylosmolene	0.453309	8/15/16 4:0:0
Appluimonia	0.436716	8/15/16 4:0:0
Chlorodinine	0.414431	8/15/16 4:0:0
AGOC-3A	0.385767	8/15/16 4:0:0
AGOC-3A	0.379066	8/15/16 4:0:0
Methylosmolene	0.345811	8/15/16 4:0:0
Appluimonia	0.312931	8/15/16 4:0:0
Appluimonia	0.296064	8/15/16 4:0:0
AGOC-3A	0.295744	8/15/16 4:0:0
Methylosmolene	0.28642	8/15/16 4:0:0
Methylosmolene	0.286369	8/15/16 4:0:0
Chlorodinine	0.211767	8/15/16 4:0:0
Appluimonia	0.207701	8/15/16 4:0:0
Appluimonia	0.204177	8/15/16 4:0:0
Chlorodinine	0.200176	8/15/16 4:0:0
AGOC-3A	0.184746	8/15/16 4:0:0
AGOC-3A	0.168762	8/15/16 4:0:0
Methylosmolene	0.127016	8/15/16 4:0:0
AGOC-3A	0.0983872	8/15/16 4:0:0
Chlorodinine	0.016477	8/15/16 4:0:0
Appluimonia	0.0139984	8/15/16 4:0:0
AGOC-3A	1.89186	8/15/16 5:0:0
Methylosmolene	1.85802	8/15/16 5:0:0
Chlorodinine	1.81979	8/15/16 5:0:0
Chlorodinine	1.40682	8/15/16 5:0:0
Appluimonia	1.33886	8/15/16 5:0:0
Appluimonia	1.32012	8/15/16 5:0:0
AGOC-3A	1.1875	8/15/16 5:0:0
Chlorodinine	1.00829	8/15/16 5:0:0
Appluimonia	0.980818	8/15/16 5:0:0
Methylosmolene	0.852316	8/15/16 5:0:0
AGOC-3A	0.783732	8/15/16 5:0:0
Appluimonia	0.671606	8/15/16 5:0:0
AGOC-3A	0.615839	8/15/16 5:0:0
Appluimonia	0.541795	8/15/16 5:0:0
Methylosmolene	0.519437	8/15/16 5:0:0
AGOC-3A	0.473477	8/15/16 5:0:0
Methylosmolene	0.459135	8/15/16 5:0:0
AGOC-3A	0.405639	8/15/16 5:0:0
Appluimonia	0.366464	8/15/16 5:0:0
Chlorodinine	0.33841	8/15/16 5:0:0
Chlorodinine	0.291507	8/15/16 5:0:0
Chlorodinine	0.288989	8/15/16 5:0:0
AGOC-3A	0.280099	8/15/16 5:0:0
Methylosmolene	0.265857	8/15/16 5:0:0
AGOC-3A	0.262516	8/15/16 5:0:0
Chlorodinine	0.228608	8/15/16 5:0:0
AGOC-3A	0.218649	8/15/16 5:0:0
Appluimonia	0.174403	8/15/16 5:0:0
Chlorodinine	0.153401	8/15/16 5:0:0
Appluimonia	0.146881	8/15/16 5:0:0
Methylosmolene	0.140449	8/15/16 5:0:0
Chlorodinine	0.122494	8/15/16 5:0:0
Methylosmolene	0.117013	8/15/16 5:0:0
Methylosmolene	0.0538683	8/15/16 5:0:0
Methylosmolene	0.0482531	8/15/16 5:0:0
Appluimonia	0.0451861	8/15/16 5:0:0
Methylosmolene	1.41229	8/15/16 6:0:0
AGOC-3A	1.34632	8/15/16 6:0:0
Chlorodinine	1.22941	8/15/16 6:0:0
Methylosmolene	1.12498	8/15/16 6:0:0
Appluimonia	1.08582	8/15/16 6:0:0
Chlorodinine	0.977411	8/15/16 6:0:0
Appluimonia	0.944292	8/15/16 6:0:0
AGOC-3A	0.907715	8/15/16 6:0:0
Methylosmolene	0.813206	8/15/16 6:0:0
Chlorodinine	0.804078	8/15/16 6:0:0
Methylosmolene	0.623226	8/15/16 6:0:0
Appluimonia	0.569858	8/15/16 6:0:0
AGOC-3A	0.486269	8/15/16 6:0:0
Methylosmolene	0.41168	8/15/16 6:0:0
AGOC-3A	0.325498	8/15/16 6:0:0
Methylosmolene	0.314179	8/15/16 6:0:0
Methylosmolene	0.282381	8/15/16 6:0:0
Chlorodinine	0.274917	8/15/16 6:0:0
Chlorodinine	0.272075	8/15/16 6:0:0
Methylosmolene	0.271737	8/15/16 6:0:0
Chlorodinine	0.213844	8/15/16 6:0:0
Chlorodinine	0.208422	8/15/16 6:0:0
AGOC-3A	0.202118	8/15/16 6:0:0
AGOC-3A	0.198508	8/15/16 6:0:0
Chlorodinine	0.181077	8/15/16 6:0:0
Appluimonia	0.158149	8/15/16 6:0:0
Appluimonia	0.142933	8/15/16 6:0:0
AGOC-3A	0.137848	8/15/16 6:0:0
AGOC-3A	0.111223	8/15/16 6:0:0
Chlorodinine	0.105615	8/15/16 6:0:0
Methylosmolene	0.100488	8/15/16 6:0:0
Appluimonia	0.0846683	8/15/16 6:0:0
Appluimonia	0.0605972	8/15/16 6:0:0
Appluimonia	0.0523166	8/15/16 6:0:0
Appluimonia	0.0240996	8/15/16 6:0:0
AGOC-3A	0.0131769	8/15/16 6:0:0
AGOC-3A	3.88801	8/15/16 7:0:0
Methylosmolene	3.37753	8/15/16 7:0:0
Appluimonia	2.30858	8/15/16 7:0:0
Methylosmolene	1.36781	8/15/16 7:0:0
Appluimonia	1.24012	8/15/16 7:0:0
Appluimonia	1.0816	8/15/16 7:0:0
AGOC-3A	1.07281	8/15/16 7:0:0
Appluimonia	0.899947	8/15/16 7:0:0
Chlorodinine	0.887253	8/15/16 7:0:0
Methylosmolene	0.851441	8/15/16 7:0:0
Methylosmolene	0.752678	8/15/16 7:0:0
Chlorodinine	0.736926	8/15/16 7:0:0
AGOC-3A	0.70247	8/15/16 7:0:0
Methylosmolene	0.679877	8/15/16 7:0:0
Methylosmolene	0.583765	8/15/16 7:0:0
Chlorodinine	0.530054	8/15/16 7:0:0
Appluimonia	0.528564	8/15/16 7:0:0
AGOC-3A	0.515894	8/15/16 7:0:0
Appluimonia	0.505783	8/15/16 7:0:0
Chlorodinine	0.501944	8/15/16 7:0:0
Chlorodinine	0.487296	8/15/16 7:0:0
Methylosmolene	0.48359	8/15/16 7:0:0
AGOC-3A	0.400658	8/15/16 7:0:0
AGOC-3A	0.374854	8/15/16 7:0:0
Chlorodinine	0.325769	8/15/16 7:0:0
Chlorodinine	0.302048	8/15/16 7:0:0
Appluimonia	0.261801	8/15/16 7:0:0
Chlorodinine	0.216575	8/15/16 7:0:0
Methylosmolene	0.152833	8/15/16 7:0:0
AGOC-3A	0.143233	8/15/16 7:0:0
Appluimonia	0.119632	8/15/16 7:0:0
Methylosmolene	0.11452	8/15/16 7:0:0
Chlorodinine	0.0778615	8/15/16 7:0:0
Appluimonia	0.0613906	8/15/16 7:0:0
AGOC-3A	0.0505691	8/15/16 7:0:0
AGOC-3A	0.0414464	8/15/16 7:0:0
Appluimonia	1.32611	8/15/16 8:0:0
AGOC-3A	1.29024	8/15/16 8:0:0
Chlorodinine	1.23591	8/15/16 8:0:0
Methylosmolene	1.1842	8/15/16 8:0:0
Chlorodinine	1.16229	8/15/16 8:0:0
Methylosmolene	0.95541	8/15/16 8:0:0
Appluimonia	0.936375	8/15/16 8:0:0
Methylosmolene	0.778893	8/15/16 8:0:0
AGOC-3A	0.640329	8/15/16 8:0:0
Appluimonia	0.515424	8/15/16 8:0:0
Methylosmolene	0.464341	8/15/16 8:0:0
Chlorodinine	0.463175	8/15/16 8:0:0
Appluimonia	0.459974	8/15/16 8:0:0
AGOC-3A	0.43649	8/15/16 8:0:0
Appluimonia	0.40797	8/15/16 8:0:0
Chlorodinine	0.383273	8/15/16 8:0:0
Methylosmolene	0.378516	8/15/16 8:0:0
Methylosmolene	0.325288	8/15/16 8:0:0
Appluimonia	0.312285	8/15/16 8:0:0
Methylosmolene	0.299097	8/15/16 8:0:0
AGOC-3A	0.239257	8/15/16 8:0:0
Appluimonia	0.234122	8/15/16 8:0:0
AGOC-3A	0.191529	8/15/16 8:0:0
Chlorodinine	0.184647	8/15/16 8:0:0
Chlorodinine	0.179753	8/15/16 8:0:0
AGOC-3A	0.173689	8/15/16 8:0:0
AGOC-3A	0.14947	8/15/16 8:0:0
Methylosmolene	0.14307	8/15/16 8:0:0
Appluimonia	0.128795	8/15/16 8:0:0
Chlorodinine	0.114047	8/15/16 8:0:0
AGOC-3A	0.11203	8/15/16 8:0:0
Chlorodinine	0.111264	8/15/16 8:0:0
Methylosmolene	0.0768631	8/15/16 8:0:0
Chlorodinine	0.0480654	8/15/16 8:0:0
AGOC-3A	0.0318238	8/15/16 8:0:0
Appluimonia	0.0279977	8/15/16 8:0:0
Appluimonia	2.84229	8/15/16 9:0:0
Methylosmolene	2.55435	8/15/16 9:0:0
Appluimonia	2.08994	8/15/16 9:0:0
Chlorodinine	1.56846	8/15/16 9:0:0
AGOC-3A	1.09105	8/15/16 9:0:0
Methylosmolene	1.06537	8/15/16 9:0:0
Chlorodinine	1.00099	8/15/16 9:0:0
Appluimonia	0.94702	8/15/16 9:0:0
AGOC-3A	0.921329	8/15/16 9:0:0
Appluimonia	0.803705	8/15/16 9:0:0
Chlorodinine	0.764995	8/15/16 9:0:0
AGOC-3A	0.682014	8/15/16 9:0:0
Appluimonia	0.633838	8/15/16 9:0:0
Chlorodinine	0.577765	8/15/16 9:0:0
AGOC-3A	0.513753	8/15/16 9:0:0
Methylosmolene	0.495636	8/15/16 9:0:0
Chlorodinine	0.463314	8/15/16 9:0:0
Chlorodinine	0.441468	8/15/16 9:0:0
AGOC-3A	0.426788	8/15/16 9:0:0
Appluimonia	0.387265	8/15/16 9:0:0
AGOC-3A	0.375174	8/15/16 9:0:0
Methylosmolene	0.344357	8/15/16 9:0:0
Methylosmolene	0.337362	8/15/16 9:0:0
Methylosmolene	0.30334	8/15/16 9:0:0
Methylosmolene	0.298114	8/15/16 9:0:0
Methylosmolene	0.257185	8/15/16 9:0:0
Appluimonia	0.215974	8/15/16 9:0:0
AGOC-3A	0.202196	8/15/16 9:0:0
Appluimonia	0.14243	8/15/16 9:0:0
Chlorodinine	0.135942	8/15/16 9:0:0
AGOC-3A	0.119068	8/15/16 9:0:0
AGOC-3A	0.106164	8/15/16 9:0:0
Appluimonia	0.0763927	8/15/16 9:0:0
Chlorodinine	0.0451102	8/15/16 9:0:0
Chlorodinine	0.0242055	8/15/16 9:0:0
Methylosmolene	0.0120828	8/15/16 9:0:0
Chlorodinine	8.34929	8/15/16 10:0:0
Methylosmolene	1.33039	8/15/16 10:0:0
Methylosmolene	1.15923	8/15/16 10:0:0
AGOC-3A	1.1506	8/15/16 10:0:0
Appluimonia	0.974754	8/15/16 10:0:0
Chlorodinine	0.787672	8/15/16 10:0:0
Methylosmolene	0.676463	8/15/16 10:0:0
AGOC-3A	0.668265	8/15/16 10:0:0
Methylosmolene	0.57312	8/15/16 10:0:0
Chlorodinine	0.559635	8/15/16 10:0:0
Appluimonia	0.493306	8/15/16 10:0:0
Appluimonia	0.459998	8/15/16 10:0:0
AGOC-3A	0.453972	8/15/16 10:0:0
Chlorodinine	0.414308	8/15/16 10:0:0
AGOC-3A	0.41387	8/15/16 10:0:0
Methylosmolene	0.371805	8/15/16 10:0:0
Appluimonia	0.369895	8/15/16 10:0:0
Appluimonia	0.348623	8/15/16 10:0:0
AGOC-3A	0.322974	8/15/16 10:0:0
Chlorodinine	0.317127	8/15/16 10:0:0
Appluimonia	0.294622	8/15/16 10:0:0
Methylosmolene	0.292014	8/15/16 10:0:0
AGOC-3A	0.251725	8/15/16 10:0:0
AGOC-3A	0.243227	8/15/16 10:0:0
Chlorodinine	0.224786	8/15/16 10:0:0
Chlorodinine	0.221607	8/15/16 10:0:0
AGOC-3A	0.21612	8/15/16 10:0:0
Chlorodinine	0.205125	8/15/16 10:0:0
Methylosmolene	0.170511	8/15/16 10:0:0
Methylosmolene	0.166334	8/15/16 10:0:0
Chlorodinine	0.146851	8/15/16 10:0:0
Appluimonia	0.112341	8/15/16 10:0:0
AGOC-3A	0.104555	8/15/16 10:0:0
Methylosmolene	0.0653476	8/15/16 10:0:0
Appluimonia	0.061315	8/15/16 10:0:0
Appluimonia	0.0400784	8/15/16 10:0:0
AGOC-3A	2.20342	8/15/16 11:0:0
Methylosmolene	1.37929	8/15/16 11:0:0
Appluimonia	1.37442	8/15/16 11:0:0
AGOC-3A	1.2413	8/15/16 11:0:0
Chlorodinine	1.23046	8/15/16 11:0:0
Appluimonia	1.13344	8/15/16 11:0:0
Appluimonia	1.10529	8/15/16 11:0:0
Methylosmolene	0.850084	8/15/16 11:0:0
Chlorodinine	0.607359	8/15/16 11:0:0
Appluimonia	0.586805	8/15/16 11:0:0
Methylosmolene	0.561458	8/15/16 11:0:0
Chlorodinine	0.523394	8/15/16 11:0:0
AGOC-3A	0.474881	8/15/16 11:0:0
Chlorodinine	0.466943	8/15/16 11:0:0
Chlorodinine	0.450935	8/15/16 11:0:0
Methylosmolene	0.448568	8/15/16 11:0:0
AGOC-3A	0.391253	8/15/16 11:0:0
Appluimonia	0.376384	8/15/16 11:0:0
Appluimonia	0.357655	8/15/16 11:0:0
Methylosmolene	0.350945	8/15/16 11:0:0
AGOC-3A	0.346721	8/15/16 11:0:0
AGOC-3A	0.343467	8/15/16 11:0:0
Chlorodinine	0.319862	8/15/16 11:0:0
Methylosmolene	0.270423	8/15/16 11:0:0
AGOC-3A	0.23113	8/15/16 11:0:0
AGOC-3A	0.158113	8/15/16 11:0:0
Chlorodinine	0.157625	8/15/16 11:0:0
Chlorodinine	0.155004	8/15/16 11:0:0
Methylosmolene	0.146242	8/15/16 11:0:0
Appluimonia	0.135479	8/15/16 11:0:0
AGOC-3A	0.134227	8/15/16 11:0:0
Appluimonia	0.106932	8/15/16 11:0:0
Chlorodinine	0.0975216	8/15/16 11:0:0
Methylosmolene	0.0636275	8/15/16 11:0:0
Methylosmolene	0.0191474	8/15/16 11:0:0
Appluimonia	0.00540952	8/15/16 11:0:0
AGOC-3A	2.60639	8/15/16 12:0:0
Methylosmolene	1.50637	8/15/16 12:0:0
AGOC-3A	1.40602	8/15/16 12:0:0
AGOC-3A	1.39499	8/15/16 12:0:0
Appluimonia	1.25495	8/15/16 12:0:0
Chlorodinine	1.06497	8/15/16 12:0:0
Methylosmolene	0.943553	8/15/16 12:0:0
Methylosmolene	0.837304	8/15/16 12:0:0
AGOC-3A	0.733699	8/15/16 12:0:0
Methylosmolene	0.67171	8/15/16 12:0:0
Appluimonia	0.660013	8/15/16 12:0:0
AGOC-3A	0.612488	8/15/16 12:0:0
Chlorodinine	0.565969	8/15/16 12:0:0
Appluimonia	0.53629	8/15/16 12:0:0
Methylosmolene	0.443992	8/15/16 12:0:0
Methylosmolene	0.430851	8/15/16 12:0:0
Chlorodinine	0.384498	8/15/16 12:0:0
Appluimonia	0.379226	8/15/16 12:0:0
AGOC-3A	0.377814	8/15/16 12:0:0
Appluimonia	0.362083	8/15/16 12:0:0
AGOC-3A	0.330318	8/15/16 12:0:0
Chlorodinine	0.269712	8/15/16 12:0:0
Chlorodinine	0.267484	8/15/16 12:0:0
Methylosmolene	0.245096	8/15/16 12:0:0
Methylosmolene	0.222351	8/15/16 12:0:0
Chlorodinine	0.211365	8/15/16 12:0:0
AGOC-3A	0.204751	8/15/16 12:0:0
Appluimonia	0.196385	8/15/16 12:0:0
Chlorodinine	0.189534	8/15/16 12:0:0
Appluimonia	0.154907	8/15/16 12:0:0
Appluimonia	0.14242	8/15/16 12:0:0
AGOC-3A	0.126343	8/15/16 12:0:0
Chlorodinine	0.0890411	8/15/16 12:0:0
Methylosmolene	0.0737972	8/15/16 12:0:0
Chlorodinine	0.0459332	8/15/16 12:0:0
Appluimonia	0.00540952	8/15/16 12:0:0
Chlorodinine	4.2619	8/15/16 13:0:0
AGOC-3A	1.95233	8/15/16 13:0:0
Methylosmolene	1.32065	8/15/16 13:0:0
Appluimonia	1.03915	8/15/16 13:0:0
Methylosmolene	1.02459	8/15/16 13:0:0
AGOC-3A	1.02144	8/15/16 13:0:0
AGOC-3A	1.01544	8/15/16 13:0:0
AGOC-3A	0.986552	8/15/16 13:0:0
Appluimonia	0.976319	8/15/16 13:0:0
Methylosmolene	0.896113	8/15/16 13:0:0
Chlorodinine	0.78183	8/15/16 13:0:0
Appluimonia	0.752331	8/15/16 13:0:0
Methylosmolene	0.72239	8/15/16 13:0:0
Appluimonia	0.703338	8/15/16 13:0:0
Chlorodinine	0.685546	8/15/16 13:0:0
Methylosmolene	0.59736	8/15/16 13:0:0
AGOC-3A	0.596292	8/15/16 13:0:0
Chlorodinine	0.522683	8/15/16 13:0:0
AGOC-3A	0.457554	8/15/16 13:0:0
AGOC-3A	0.39818	8/15/16 13:0:0
Chlorodinine	0.397201	8/15/16 13:0:0
Appluimonia	0.383487	8/15/16 13:0:0
Chlorodinine	0.369814	8/15/16 13:0:0
Chlorodinine	0.357294	8/15/16 13:0:0
Appluimonia	0.354186	8/15/16 13:0:0
Methylosmolene	0.345935	8/15/16 13:0:0
AGOC-3A	0.344739	8/15/16 13:0:0
Methylosmolene	0.320157	8/15/16 13:0:0
Appluimonia	0.314197	8/15/16 13:0:0
Chlorodinine	0.287395	8/15/16 13:0:0
AGOC-3A	0.276133	8/15/16 13:0:0
Appluimonia	0.12931	8/15/16 13:0:0
Chlorodinine	0.107169	8/15/16 13:0:0
Methylosmolene	0.0605776	8/15/16 13:0:0
Methylosmolene	0.0240442	8/15/16 13:0:0
Appluimonia	0.00982739	8/15/16 13:0:0
AGOC-3A	3.48793	8/15/16 14:0:0
Chlorodinine	2.90647	8/15/16 14:0:0
AGOC-3A	2.89608	8/15/16 14:0:0
AGOC-3A	1.90242	8/15/16 14:0:0
Chlorodinine	1.8431	8/15/16 14:0:0
Chlorodinine	1.34356	8/15/16 14:0:0
Methylosmolene	1.30939	8/15/16 14:0:0
Appluimonia	1.16099	8/15/16 14:0:0
Appluimonia	1.13668	8/15/16 14:0:0
Chlorodinine	1.12075	8/15/16 14:0:0
AGOC-3A	0.852091	8/15/16 14:0:0
Methylosmolene	0.831984	8/15/16 14:0:0
Appluimonia	0.672116	8/15/16 14:0:0
Appluimonia	0.658719	8/15/16 14:0:0
Methylosmolene	0.570893	8/15/16 14:0:0
Methylosmolene	0.568311	8/15/16 14:0:0
Methylosmolene	0.480263	8/15/16 14:0:0
AGOC-3A	0.365769	8/15/16 14:0:0
Chlorodinine	0.342318	8/15/16 14:0:0
Appluimonia	0.307467	8/15/16 14:0:0
Chlorodinine	0.295772	8/15/16 14:0:0
Appluimonia	0.279847	8/15/16 14:0:0
AGOC-3A	0.207735	8/15/16 14:0:0
Appluimonia	0.206167	8/15/16 14:0:0
Chlorodinine	0.165487	8/15/16 14:0:0
AGOC-3A	0.134731	8/15/16 14:0:0
AGOC-3A	0.126697	8/15/16 14:0:0
Chlorodinine	0.111356	8/15/16 14:0:0
Methylosmolene	0.0581875	8/15/16 14:0:0
AGOC-3A	0.0557099	8/15/16 14:0:0
Methylosmolene	0.0509464	8/15/16 14:0:0
Methylosmolene	0.0442077	8/15/16 14:0:0
Methylosmolene	0.040466	8/15/16 14:0:0
Appluimonia	0.0282854	8/15/16 14:0:0
Chlorodinine	0.0237757	8/15/16 14:0:0
Appluimonia	0.00226585	8/15/16 14:0:0
Chlorodinine	1.47898	8/15/16 15:0:0
Chlorodinine	1.46054	8/15/16 15:0:0
Methylosmolene	1.44386	8/15/16 15:0:0
AGOC-3A	1.31906	8/15/16 15:0:0
Appluimonia	1.01717	8/15/16 15:0:0
Methylosmolene	0.953042	8/15/16 15:0:0
Appluimonia	0.863831	8/15/16 15:0:0
Appluimonia	0.843574	8/15/16 15:0:0
Appluimonia	0.840021	8/15/16 15:0:0
Appluimonia	0.765262	8/15/16 15:0:0
AGOC-3A	0.765113	8/15/16 15:0:0
Methylosmolene	0.701682	8/15/16 15:0:0
AGOC-3A	0.692794	8/15/16 15:0:0
Chlorodinine	0.612225	8/15/16 15:0:0
Methylosmolene	0.608425	8/15/16 15:0:0
Appluimonia	0.603972	8/15/16 15:0:0
AGOC-3A	0.574362	8/15/16 15:0:0
Appluimonia	0.444457	8/15/16 15:0:0
Methylosmolene	0.419869	8/15/16 15:0:0
Chlorodinine	0.390192	8/15/16 15:0:0
Chlorodinine	0.38391	8/15/16 15:0:0
AGOC-3A	0.376989	8/15/16 15:0:0
AGOC-3A	0.35734	8/15/16 15:0:0
Chlorodinine	0.300588	8/15/16 15:0:0
AGOC-3A	0.294803	8/15/16 15:0:0
Methylosmolene	0.242992	8/15/16 15:0:0
Appluimonia	0.229448	8/15/16 15:0:0
Methylosmolene	0.179878	8/15/16 15:0:0
Methylosmolene	0.168492	8/15/16 15:0:0
Chlorodinine	0.120434	8/15/16 15:0:0
AGOC-3A	0.107561	8/15/16 15:0:0
Chlorodinine	0.0612046	8/15/16 15:0:0
Appluimonia	0.0326898	8/15/16 15:0:0
Methylosmolene	0.018825	8/15/16 15:0:0
Chlorodinine	0.0173289	8/15/16 15:0:0
AGOC-3A	0.0114962	8/15/16 15:0:0
Methylosmolene	2.28842	8/15/16 16:0:0
Appluimonia	2.16522	8/15/16 16:0:0
AGOC-3A	1.35968	8/15/16 16:0:0
Chlorodinine	1.18197	8/15/16 16:0:0
Methylosmolene	1.08734	8/15/16 16:0:0
Appluimonia	1.00618	8/15/16 16:0:0
AGOC-3A	0.883634	8/15/16 16:0:0
Chlorodinine	0.846482	8/15/16 16:0:0
Chlorodinine	0.757804	8/15/16 16:0:0
Methylosmolene	0.73894	8/15/16 16:0:0
AGOC-3A	0.703402	8/15/16 16:0:0
Chlorodinine	0.661803	8/15/16 16:0:0
Methylosmolene	0.654866	8/15/16 16:0:0
Chlorodinine	0.643536	8/15/16 16:0:0
Appluimonia	0.590216	8/15/16 16:0:0
Appluimonia	0.517892	8/15/16 16:0:0
Methylosmolene	0.479419	8/15/16 16:0:0
AGOC-3A	0.443149	8/15/16 16:0:0
Appluimonia	0.40487	8/15/16 16:0:0
Appluimonia	0.40433	8/15/16 16:0:0
Appluimonia	0.402391	8/15/16 16:0:0
Methylosmolene	0.390961	8/15/16 16:0:0
Methylosmolene	0.368452	8/15/16 16:0:0
Chlorodinine	0.362599	8/15/16 16:0:0
AGOC-3A	0.319465	8/15/16 16:0:0
Chlorodinine	0.301909	8/15/16 16:0:0
AGOC-3A	0.281574	8/15/16 16:0:0
Methylosmolene	0.257028	8/15/16 16:0:0
Chlorodinine	0.255455	8/15/16 16:0:0
AGOC-3A	0.225409	8/15/16 16:0:0
Appluimonia	0.222868	8/15/16 16:0:0
AGOC-3A	0.147494	8/15/16 16:0:0
Appluimonia	0.143442	8/15/16 16:0:0
Chlorodinine	0.131787	8/15/16 16:0:0
Methylosmolene	0.120364	8/15/16 16:0:0
