Chemical	Monitor	Reading	Year	Month	Day	Hour	Minutes	Seconds
AGOC-3A	5	0.185856	2016	12	17	19	0	0
Appluimonia	7	0.183367	2016	12	17	19	0	0
AGOC-3A	1	0.178809	2016	12	17	19	0	0
AGOC-3A	2	0.133989	2016	12	17	19	0	0
Methylosmolene	2	0.132584	2016	12	17	19	0	0
AGOC-3A	9	0.125546	2016	12	17	19	0	0
Methylosmolene	7	0.123907	2016	12	17	19	0	0
Appluimonia	2	0.087494	2016	12	17	19	0	0
Methylosmolene	9	0.0483331	2016	12	17	19	0	0
Appluimonia	9	0.0279595	2016	12	17	19	0	0
Chlorodinine	3	2.54415	2016	12	17	20	0	0
Methylosmolene	4	2.09699	2016	12	17	20	0	0
AGOC-3A	4	2.04418	2016	12	17	20	0	0
Chlorodinine	4	1.93383	2016	12	17	20	0	0
Appluimonia	4	1.75272	2016	12	17	20	0	0
Chlorodinine	7	1.59823	2016	12	17	20	0	0
Methylosmolene	7	1.28679	2016	12	17	20	0	0
Methylosmolene	3	1.17436	2016	12	17	20	0	0
Chlorodinine	5	1.05234	2016	12	17	20	0	0
AGOC-3A	8	0.871649	2016	12	17	20	0	0
Appluimonia	7	0.860088	2016	12	17	20	0	0
Chlorodinine	2	0.821298	2016	12	17	20	0	0
Appluimonia	3	0.817499	2016	12	17	20	0	0
Methylosmolene	5	0.799661	2016	12	17	20	0	0
Appluimonia	8	0.763644	2016	12	17	20	0	0
Chlorodinine	6	0.695008	2016	12	17	20	0	0
Methylosmolene	8	0.480325	2016	12	17	20	0	0
AGOC-3A	6	0.459822	2016	12	17	20	0	0
AGOC-3A	7	0.438036	2016	12	17	20	0	0
Appluimonia	5	0.352371	2016	12	17	20	0	0
Appluimonia	9	0.348874	2016	12	17	20	0	0
Methylosmolene	6	0.342557	2016	12	17	20	0	0
AGOC-3A	2	0.327766	2016	12	17	20	0	0
Chlorodinine	9	0.316555	2016	12	17	20	0	0
Appluimonia	1	0.316129	2016	12	17	20	0	0
AGOC-3A	9	0.313288	2016	12	17	20	0	0
Chlorodinine	8	0.208353	2016	12	17	20	0	0
Methylosmolene	1	0.200956	2016	12	17	20	0	0
Methylosmolene	2	0.158417	2016	12	17	20	0	0
AGOC-3A	3	0.144081	2016	12	17	20	0	0
Methylosmolene	9	0.11969	2016	12	17	20	0	0
Appluimonia	2	0.105866	2016	12	17	20	0	0
AGOC-3A	1	0.0881452	2016	12	17	20	0	0
Appluimonia	6	0.0724209	2016	12	17	20	0	0
Chlorodinine	1	0.0618226	2016	12	17	20	0	0
AGOC-3A	5	0.0606298	2016	12	17	20	0	0
AGOC-3A	5	5.36797	2016	12	17	21	0	0
Chlorodinine	7	2.43828	2016	12	17	21	0	0
Methylosmolene	3	2.25543	2016	12	17	21	0	0
Appluimonia	4	1.96647	2016	12	17	21	0	0
Methylosmolene	4	1.95724	2016	12	17	21	0	0
Chlorodinine	4	1.92352	2016	12	17	21	0	0
AGOC-3A	4	1.83487	2016	12	17	21	0	0
Chlorodinine	9	1.14872	2016	12	17	21	0	0
AGOC-3A	8	1.09367	2016	12	17	21	0	0
Methylosmolene	7	0.914647	2016	12	17	21	0	0
Appluimonia	3	0.848337	2016	12	17	21	0	0
AGOC-3A	3	0.795195	2016	12	17	21	0	0
AGOC-3A	9	0.786208	2016	12	17	21	0	0
Chlorodinine	8	0.760188	2016	12	17	21	0	0
Chlorodinine	3	0.729248	2016	12	17	21	0	0
AGOC-3A	7	0.646587	2016	12	17	21	0	0
Appluimonia	2	0.643003	2016	12	17	21	0	0
Methylosmolene	8	0.62087	2016	12	17	21	0	0
AGOC-3A	2	0.533103	2016	12	17	21	0	0
Methylosmolene	5	0.528485	2016	12	17	21	0	0
Appluimonia	9	0.409803	2016	12	17	21	0	0
Appluimonia	8	0.394997	2016	12	17	21	0	0
Appluimonia	5	0.384458	2016	12	17	21	0	0
AGOC-3A	1	0.361773	2016	12	17	21	0	0
Chlorodinine	5	0.349458	2016	12	17	21	0	0
AGOC-3A	6	0.31801	2016	12	17	21	0	0
Methylosmolene	6	0.305804	2016	12	17	21	0	0
Chlorodinine	2	0.293295	2016	12	17	21	0	0
Methylosmolene	9	0.286706	2016	12	17	21	0	0
Methylosmolene	2	0.257804	2016	12	17	21	0	0
Appluimonia	1	0.230124	2016	12	17	21	0	0
Appluimonia	6	0.214469	2016	12	17	21	0	0
Chlorodinine	1	0.128861	2016	12	17	21	0	0
Appluimonia	7	0.101176	2016	12	17	21	0	0
Chlorodinine	6	0.0818242	2016	12	17	21	0	0
Methylosmolene	1	0.0730822	2016	12	17	21	0	0
Methylosmolene	4	17.68848	2016	12	17	22	0	0
Chlorodinine	4	7.3485	2016	12	17	22	0	0
AGOC-3A	4	3.52278	2016	12	17	22	0	0
Appluimonia	4	2.09816	2016	12	17	22	0	0
Appluimonia	7	1.70762	2016	12	17	22	0	0
Appluimonia	8	1.16375	2016	12	17	22	0	0
Chlorodinine	3	0.879214	2016	12	17	22	0	0
Chlorodinine	7	0.792767	2016	12	17	22	0	0
AGOC-3A	2	0.743379	2016	12	17	22	0	0
Chlorodinine	5	0.64437	2016	12	17	22	0	0
Methylosmolene	7	0.50889	2016	12	17	22	0	0
Methylosmolene	3	0.468786	2016	12	17	22	0	0
AGOC-3A	8	0.467236	2016	12	17	22	0	0
Chlorodinine	6	0.452422	2016	12	17	22	0	0
Chlorodinine	9	0.422783	2016	12	17	22	0	0
Chlorodinine	2	0.416181	2016	12	17	22	0	0
Methylosmolene	5	0.407763	2016	12	17	22	0	0
Methylosmolene	9	0.404531	2016	12	17	22	0	0
AGOC-3A	9	0.397744	2016	12	17	22	0	0
Appluimonia	9	0.389958	2016	12	17	22	0	0
Chlorodinine	8	0.386916	2016	12	17	22	0	0
Appluimonia	1	0.351359	2016	12	17	22	0	0
Methylosmolene	1	0.334643	2016	12	17	22	0	0
Appluimonia	6	0.317061	2016	12	17	22	0	0
Methylosmolene	2	0.28792	2016	12	17	22	0	0
AGOC-3A	1	0.283256	2016	12	17	22	0	0
Appluimonia	2	0.244383	2016	12	17	22	0	0
Appluimonia	5	0.226867	2016	12	17	22	0	0
Methylosmolene	6	0.213432	2016	12	17	22	0	0
AGOC-3A	6	0.19224	2016	12	17	22	0	0
Methylosmolene	8	0.154022	2016	12	17	22	0	0
AGOC-3A	7	0.148942	2016	12	17	22	0	0
AGOC-3A	5	0.0699205	2016	12	17	22	0	0
AGOC-3A	3	0.057989	2016	12	17	22	0	0
Appluimonia	3	0.0393411	2016	12	17	22	0	0
Chlorodinine	1	0.0163215	2016	12	17	22	0	0
Methylosmolene	4	7.31087	2016	12	17	23	0	0
Chlorodinine	4	4.05706	2016	12	17	23	0	0
AGOC-3A	4	2.51718	2016	12	17	23	0	0
Methylosmolene	3	1.92983	2016	12	17	23	0	0
AGOC-3A	5	1.85077	2016	12	17	23	0	0
Appluimonia	4	1.8411	2016	12	17	23	0	0
AGOC-3A	3	1.60574	2016	12	17	23	0	0
Appluimonia	3	1.51152	2016	12	17	23	0	0
Appluimonia	8	1.32234	2016	12	17	23	0	0
AGOC-3A	8	1.30332	2016	12	17	23	0	0
Chlorodinine	3	1.22158	2016	12	17	23	0	0
Methylosmolene	5	1.0541	2016	12	17	23	0	0
Chlorodinine	8	1.04915	2016	12	17	23	0	0
Methylosmolene	9	0.66764	2016	12	17	23	0	0
Chlorodinine	5	0.631154	2016	12	17	23	0	0
Chlorodinine	7	0.56909	2016	12	17	23	0	0
Appluimonia	2	0.459427	2016	12	17	23	0	0
AGOC-3A	1	0.403991	2016	12	17	23	0	0
AGOC-3A	9	0.391696	2016	12	17	23	0	0
Appluimonia	7	0.343141	2016	12	17	23	0	0
Appluimonia	6	0.312706	2016	12	17	23	0	0
Chlorodinine	2	0.310905	2016	12	17	23	0	0
Methylosmolene	8	0.27821	2016	12	17	23	0	0
AGOC-3A	6	0.278118	2016	12	17	23	0	0
Chlorodinine	1	0.277071	2016	12	17	23	0	0
Chlorodinine	6	0.272187	2016	12	17	23	0	0
AGOC-3A	2	0.25629	2016	12	17	23	0	0
Appluimonia	9	0.241779	2016	12	17	23	0	0
Methylosmolene	6	0.219791	2016	12	17	23	0	0
Appluimonia	5	0.206595	2016	12	17	23	0	0
Methylosmolene	1	0.152975	2016	12	17	23	0	0
Methylosmolene	7	0.11099	2016	12	17	23	0	0
Chlorodinine	9	0.0967937	2016	12	17	23	0	0
AGOC-3A	7	0.056275	2016	12	17	23	0	0
Methylosmolene	2	0.0320767	2016	12	17	23	0	0
Appluimonia	1	0.0122939	2016	12	17	23	0	0
AGOC-3A	4	2.18266	2016	12	18	0	0	0
Appluimonia	4	2.01653	2016	12	18	0	0	0
Appluimonia	3	1.98291	2016	12	18	0	0	0
Methylosmolene	4	1.85829	2016	12	18	0	0	0
Appluimonia	5	1.7678	2016	12	18	0	0	0
Chlorodinine	4	1.76121	2016	12	18	0	0	0
AGOC-3A	3	1.74153	2016	12	18	0	0	0
Chlorodinine	3	1.30274	2016	12	18	0	0	0
Chlorodinine	5	1.073	2016	12	18	0	0	0
Methylosmolene	3	0.871205	2016	12	18	0	0	0
Appluimonia	7	0.808945	2016	12	18	0	0	0
AGOC-3A	5	0.806052	2016	12	18	0	0	0
Appluimonia	6	0.800618	2016	12	18	0	0	0
Appluimonia	9	0.756098	2016	12	18	0	0	0
Chlorodinine	2	0.71253	2016	12	18	0	0	0
Appluimonia	8	0.688524	2016	12	18	0	0	0
Methylosmolene	7	0.593057	2016	12	18	0	0	0
Methylosmolene	6	0.571251	2016	12	18	0	0	0
Chlorodinine	1	0.554445	2016	12	18	0	0	0
Chlorodinine	8	0.515874	2016	12	18	0	0	0
AGOC-3A	6	0.474245	2016	12	18	0	0	0
Chlorodinine	9	0.386061	2016	12	18	0	0	0
Appluimonia	2	0.34663	2016	12	18	0	0	0
Appluimonia	1	0.342423	2016	12	18	0	0	0
Methylosmolene	9	0.183084	2016	12	18	0	0	0
Chlorodinine	6	0.177649	2016	12	18	0	0	0
AGOC-3A	8	0.174912	2016	12	18	0	0	0
AGOC-3A	7	0.160206	2016	12	18	0	0	0
AGOC-3A	1	0.143386	2016	12	18	0	0	0
Methylosmolene	8	0.124078	2016	12	18	0	0	0
Chlorodinine	7	0.114596	2016	12	18	0	0	0
Methylosmolene	1	0.075907	2016	12	18	0	0	0
Methylosmolene	2	0.0339217	2016	12	18	0	0	0
Methylosmolene	5	0.0230968	2016	12	18	0	0	0
AGOC-3A	9	0.0215543	2016	12	18	0	0	0
AGOC-3A	2	0.0122251	2016	12	18	0	0	0
Chlorodinine	7	4.17836	2016	12	18	1	0	0
Appluimonia	3	3.17983	2016	12	18	1	0	0
Chlorodinine	3	2.75561	2016	12	18	1	0	0
AGOC-3A	3	2.40649	2016	12	18	1	0	0
Appluimonia	4	2.07122	2016	12	18	1	0	0
AGOC-3A	4	2.05998	2016	12	18	1	0	0
Chlorodinine	4	1.95183	2016	12	18	1	0	0
Methylosmolene	4	1.84447	2016	12	18	1	0	0
Appluimonia	9	1.42197	2016	12	18	1	0	0
AGOC-3A	5	0.894161	2016	12	18	1	0	0
Chlorodinine	8	0.782457	2016	12	18	1	0	0
Methylosmolene	3	0.699875	2016	12	18	1	0	0
AGOC-3A	8	0.635926	2016	12	18	1	0	0
Appluimonia	5	0.623855	2016	12	18	1	0	0
AGOC-3A	7	0.610383	2016	12	18	1	0	0
Methylosmolene	6	0.57103	2016	12	18	1	0	0
Chlorodinine	9	0.568691	2016	12	18	1	0	0
Appluimonia	8	0.560093	2016	12	18	1	0	0
Appluimonia	6	0.554701	2016	12	18	1	0	0
Methylosmolene	8	0.526253	2016	12	18	1	0	0
Methylosmolene	2	0.51176	2016	12	18	1	0	0
Methylosmolene	1	0.495782	2016	12	18	1	0	0
Methylosmolene	5	0.419852	2016	12	18	1	0	0
Appluimonia	7	0.381918	2016	12	18	1	0	0
Appluimonia	2	0.37029	2016	12	18	1	0	0
Chlorodinine	6	0.359588	2016	12	18	1	0	0
AGOC-3A	2	0.334352	2016	12	18	1	0	0
Chlorodinine	2	0.284461	2016	12	18	1	0	0
AGOC-3A	1	0.281545	2016	12	18	1	0	0
Methylosmolene	9	0.2489	2016	12	18	1	0	0
AGOC-3A	9	0.218033	2016	12	18	1	0	0
Appluimonia	1	0.197345	2016	12	18	1	0	0
Methylosmolene	7	0.153123	2016	12	18	1	0	0
Chlorodinine	1	0.131625	2016	12	18	1	0	0
AGOC-3A	6	0.118312	2016	12	18	1	0	0
Chlorodinine	5	0.0708282	2016	12	18	1	0	0
Chlorodinine	3	2.61908	2016	12	18	2	0	0
Methylosmolene	3	2.22635	2016	12	18	2	0	0
Methylosmolene	4	2.11611	2016	12	18	2	0	0
Chlorodinine	4	2.07405	2016	12	18	2	0	0
Appluimonia	4	2.07176	2016	12	18	2	0	0
Appluimonia	3	1.80435	2016	12	18	2	0	0
AGOC-3A	4	1.79106	2016	12	18	2	0	0
Methylosmolene	5	1.18608	2016	12	18	2	0	0
AGOC-3A	3	1.15288	2016	12	18	2	0	0
Appluimonia	7	0.863279	2016	12	18	2	0	0
Methylosmolene	9	0.812747	2016	12	18	2	0	0
AGOC-3A	5	0.723251	2016	12	18	2	0	0
Methylosmolene	2	0.707632	2016	12	18	2	0	0
Chlorodinine	9	0.609185	2016	12	18	2	0	0
Appluimonia	6	0.595452	2016	12	18	2	0	0
AGOC-3A	9	0.591124	2016	12	18	2	0	0
Appluimonia	9	0.574884	2016	12	18	2	0	0
Methylosmolene	6	0.528414	2016	12	18	2	0	0
AGOC-3A	6	0.481574	2016	12	18	2	0	0
Methylosmolene	1	0.433904	2016	12	18	2	0	0
Chlorodinine	1	0.420825	2016	12	18	2	0	0
Appluimonia	8	0.359525	2016	12	18	2	0	0
Methylosmolene	7	0.303535	2016	12	18	2	0	0
Chlorodinine	6	0.296433	2016	12	18	2	0	0
AGOC-3A	1	0.294453	2016	12	18	2	0	0
Appluimonia	1	0.280693	2016	12	18	2	0	0
Chlorodinine	2	0.275024	2016	12	18	2	0	0
Chlorodinine	7	0.243143	2016	12	18	2	0	0
AGOC-3A	7	0.218184	2016	12	18	2	0	0
AGOC-3A	8	0.2098	2016	12	18	2	0	0
Methylosmolene	8	0.162068	2016	12	18	2	0	0
Chlorodinine	8	0.114483	2016	12	18	2	0	0
AGOC-3A	2	0.056151	2016	12	18	2	0	0
Appluimonia	2	0.027602	2016	12	18	2	0	0
Appluimonia	5	0.0186796	2016	12	18	2	0	0
Chlorodinine	5	0.00835205	2016	12	18	2	0	0
Chlorodinine	4	2.24163	2016	12	18	3	0	0
AGOC-3A	3	2.17545	2016	12	18	3	0	0
Methylosmolene	4	2.09649	2016	12	18	3	0	0
Appluimonia	4	2.0905	2016	12	18	3	0	0
AGOC-3A	4	1.78864	2016	12	18	3	0	0
Methylosmolene	3	1.22279	2016	12	18	3	0	0
Chlorodinine	3	0.963873	2016	12	18	3	0	0
Chlorodinine	2	0.935919	2016	12	18	3	0	0
Methylosmolene	9	0.907106	2016	12	18	3	0	0
AGOC-3A	5	0.705305	2016	12	18	3	0	0
Appluimonia	7	0.704344	2016	12	18	3	0	0
AGOC-3A	6	0.676463	2016	12	18	3	0	0
AGOC-3A	7	0.623279	2016	12	18	3	0	0
AGOC-3A	2	0.580707	2016	12	18	3	0	0
Appluimonia	2	0.57045	2016	12	18	3	0	0
Chlorodinine	6	0.567832	2016	12	18	3	0	0
Methylosmolene	5	0.557343	2016	12	18	3	0	0
AGOC-3A	9	0.54097	2016	12	18	3	0	0
Chlorodinine	7	0.454472	2016	12	18	3	0	0
Methylosmolene	6	0.401997	2016	12	18	3	0	0
Appluimonia	6	0.359916	2016	12	18	3	0	0
Chlorodinine	5	0.342425	2016	12	18	3	0	0
Appluimonia	9	0.311306	2016	12	18	3	0	0
Methylosmolene	7	0.229638	2016	12	18	3	0	0
Appluimonia	3	0.225743	2016	12	18	3	0	0
Chlorodinine	8	0.224694	2016	12	18	3	0	0
Appluimonia	1	0.203737	2016	12	18	3	0	0
Appluimonia	5	0.17302	2016	12	18	3	0	0
Methylosmolene	2	0.14725	2016	12	18	3	0	0
Methylosmolene	1	0.122467	2016	12	18	3	0	0
Chlorodinine	1	0.101491	2016	12	18	3	0	0
AGOC-3A	8	0.100126	2016	12	18	3	0	0
AGOC-3A	1	0.0943274	2016	12	18	3	0	0
Appluimonia	8	0.0511749	2016	12	18	3	0	0
Methylosmolene	8	0.0244939	2016	12	18	3	0	0
Chlorodinine	9	0.0059528	2016	12	18	3	0	0
AGOC-3A	7	2.65095	2016	12	18	4	0	0
AGOC-3A	4	2.4333	2016	12	18	4	0	0
Chlorodinine	4	2.10997	2016	12	18	4	0	0
Methylosmolene	3	2.08617	2016	12	18	4	0	0
Appluimonia	4	1.99995	2016	12	18	4	0	0
Methylosmolene	4	1.91373	2016	12	18	4	0	0
AGOC-3A	5	1.5367	2016	12	18	4	0	0
Chlorodinine	3	1.3956	2016	12	18	4	0	0
Methylosmolene	5	1.04318	2016	12	18	4	0	0
AGOC-3A	3	0.930471	2016	12	18	4	0	0
Chlorodinine	9	0.830169	2016	12	18	4	0	0
Methylosmolene	9	0.654506	2016	12	18	4	0	0
Chlorodinine	6	0.643093	2016	12	18	4	0	0
AGOC-3A	6	0.589041	2016	12	18	4	0	0
Methylosmolene	1	0.467253	2016	12	18	4	0	0
Methylosmolene	7	0.44766	2016	12	18	4	0	0
AGOC-3A	9	0.35181	2016	12	18	4	0	0
Chlorodinine	2	0.343551	2016	12	18	4	0	0
Appluimonia	3	0.302872	2016	12	18	4	0	0
AGOC-3A	8	0.30113	2016	12	18	4	0	0
Appluimonia	5	0.299164	2016	12	18	4	0	0
Methylosmolene	2	0.289714	2016	12	18	4	0	0
Chlorodinine	8	0.272782	2016	12	18	4	0	0
Appluimonia	9	0.256654	2016	12	18	4	0	0
Chlorodinine	5	0.249533	2016	12	18	4	0	0
Methylosmolene	8	0.205531	2016	12	18	4	0	0
Chlorodinine	7	0.205017	2016	12	18	4	0	0
Appluimonia	6	0.202565	2016	12	18	4	0	0
Appluimonia	1	0.177393	2016	12	18	4	0	0
Methylosmolene	6	0.134825	2016	12	18	4	0	0
AGOC-3A	2	0.0833885	2016	12	18	4	0	0
Chlorodinine	1	0.0512153	2016	12	18	4	0	0
Appluimonia	8	0.0413244	2016	12	18	4	0	0
Appluimonia	2	0.0272278	2016	12	18	4	0	0
Appluimonia	7	0.0162202	2016	12	18	4	0	0
AGOC-3A	1	0.00797202	2016	12	18	4	0	0
Methylosmolene	4	26.91111	2016	12	18	5	0	0
Chlorodinine	4	10.35942	2016	12	18	5	0	0
Appluimonia	9	5.94234	2016	12	18	5	0	0
AGOC-3A	4	4.54959	2016	12	18	5	0	0
Methylosmolene	3	3.10509	2016	12	18	5	0	0
Appluimonia	4	2.08309	2016	12	18	5	0	0
Methylosmolene	5	1.61765	2016	12	18	5	0	0
Chlorodinine	3	1.40073	2016	12	18	5	0	0
Chlorodinine	7	1.223	2016	12	18	5	0	0
Methylosmolene	8	0.880031	2016	12	18	5	0	0
AGOC-3A	7	0.826109	2016	12	18	5	0	0
Chlorodinine	5	0.789576	2016	12	18	5	0	0
Appluimonia	3	0.659893	2016	12	18	5	0	0
AGOC-3A	9	0.638822	2016	12	18	5	0	0
Methylosmolene	9	0.532428	2016	12	18	5	0	0
Methylosmolene	2	0.526399	2016	12	18	5	0	0
AGOC-3A	5	0.523985	2016	12	18	5	0	0
Appluimonia	8	0.504115	2016	12	18	5	0	0
Chlorodinine	6	0.484208	2016	12	18	5	0	0
Methylosmolene	7	0.45092	2016	12	18	5	0	0
AGOC-3A	2	0.444058	2016	12	18	5	0	0
Appluimonia	2	0.427611	2016	12	18	5	0	0
Chlorodinine	1	0.405257	2016	12	18	5	0	0
Appluimonia	7	0.396534	2016	12	18	5	0	0
AGOC-3A	3	0.306658	2016	12	18	5	0	0
AGOC-3A	1	0.284459	2016	12	18	5	0	0
Methylosmolene	6	0.263547	2016	12	18	5	0	0
Appluimonia	6	0.225392	2016	12	18	5	0	0
AGOC-3A	6	0.171498	2016	12	18	5	0	0
Chlorodinine	2	0.145113	2016	12	18	5	0	0
AGOC-3A	8	0.136455	2016	12	18	5	0	0
Methylosmolene	1	0.093852	2016	12	18	5	0	0
Chlorodinine	9	0.0662286	2016	12	18	5	0	0
Chlorodinine	8	0.049438	2016	12	18	5	0	0
Appluimonia	1	0.0458382	2016	12	18	5	0	0
Appluimonia	5	0.0347582	2016	12	18	5	0	0
AGOC-3A	4	12.50299	2016	12	18	6	0	0
Chlorodinine	4	5.76956	2016	12	18	6	0	0
Appluimonia	9	4.69716	2016	12	18	6	0	0
AGOC-3A	4	2.84249	2016	12	18	6	0	0
Appluimonia	4	2.07464	2016	12	18	6	0	0
Methylosmolene	7	1.98164	2016	12	18	6	0	0
Chlorodinine	7	1.49511	2016	12	18	6	0	0
Methylosmolene	3	1.26068	2016	12	18	6	0	0
AGOC-3A	7	1.15614	2016	12	18	6	0	0
Appluimonia	3	1.10884	2016	12	18	6	0	0
Appluimonia	7	0.92228	2016	12	18	6	0	0
AGOC-3A	3	0.894884	2016	12	18	6	0	0
Chlorodinine	9	0.788505	2016	12	18	6	0	0
Appluimonia	2	0.733156	2016	12	18	6	0	0
Appluimonia	5	0.724779	2016	12	18	6	0	0
Chlorodinine	6	0.583703	2016	12	18	6	0	0
Chlorodinine	3	0.550174	2016	12	18	6	0	0
Methylosmolene	8	0.465917	2016	12	18	6	0	0
Methylosmolene	9	0.465168	2016	12	18	6	0	0
Methylosmolene	2	0.465156	2016	12	18	6	0	0
AGOC-3A	9	0.463234	2016	12	18	6	0	0
Appluimonia	1	0.430452	2016	12	18	6	0	0
Methylosmolene	5	0.423882	2016	12	18	6	0	0
Appluimonia	8	0.36825	2016	12	18	6	0	0
AGOC-3A	1	0.352892	2016	12	18	6	0	0
AGOC-3A	8	0.321205	2016	12	18	6	0	0
Methylosmolene	1	0.312651	2016	12	18	6	0	0
Appluimonia	6	0.226888	2016	12	18	6	0	0
Chlorodinine	8	0.189815	2016	12	18	6	0	0
Methylosmolene	6	0.180633	2016	12	18	6	0	0
AGOC-3A	6	0.175179	2016	12	18	6	0	0
Chlorodinine	5	0.15216	2016	12	18	6	0	0
Chlorodinine	1	0.140897	2016	12	18	6	0	0
AGOC-3A	5	0.0971528	2016	12	18	6	0	0
Chlorodinine	2	0.0699459	2016	12	18	6	0	0
AGOC-3A	2	0.0452636	2016	12	18	6	0	0
AGOC-3A	4	29.80038	2016	12	18	7	0	0
Methylosmolene	3	6.9696	2016	12	18	7	0	0
Chlorodinine	4	5.11535	2016	12	18	7	0	0
AGOC-3A	4	4.24355	2016	12	18	7	0	0
Appluimonia	9	3.0636	2016	12	18	7	0	0
Appluimonia	4	2.29564	2016	12	18	7	0	0
Chlorodinine	3	1.69674	2016	12	18	7	0	0
AGOC-3A	3	1.30811	2016	12	18	7	0	0
AGOC-3A	8	1.18486	2016	12	18	7	0	0
Methylosmolene	9	1.09733	2016	12	18	7	0	0
Appluimonia	3	0.972307	2016	12	18	7	0	0
Chlorodinine	5	0.934852	2016	12	18	7	0	0
Methylosmolene	7	0.769167	2016	12	18	7	0	0
AGOC-3A	7	0.670786	2016	12	18	7	0	0
Chlorodinine	8	0.609729	2016	12	18	7	0	0
Appluimonia	6	0.535508	2016	12	18	7	0	0
Chlorodinine	2	0.525077	2016	12	18	7	0	0
AGOC-3A	9	0.524803	2016	12	18	7	0	0
Methylosmolene	6	0.51499	2016	12	18	7	0	0
AGOC-3A	6	0.498889	2016	12	18	7	0	0
AGOC-3A	5	0.495865	2016	12	18	7	0	0
AGOC-3A	1	0.437241	2016	12	18	7	0	0
Appluimonia	5	0.40037	2016	12	18	7	0	0
Appluimonia	7	0.386897	2016	12	18	7	0	0
Methylosmolene	1	0.35324	2016	12	18	7	0	0
Methylosmolene	2	0.26226	2016	12	18	7	0	0
Chlorodinine	6	0.260929	2016	12	18	7	0	0
Chlorodinine	7	0.177382	2016	12	18	7	0	0
Chlorodinine	1	0.0672155	2016	12	18	7	0	0
AGOC-3A	2	0.0590878	2016	12	18	7	0	0
Appluimonia	1	0.0564708	2016	12	18	7	0	0
Appluimonia	2	0.0522938	2016	12	18	7	0	0
Chlorodinine	9	0.0511271	2016	12	18	7	0	0
Methylosmolene	5	0.0453294	2016	12	18	7	0	0
Appluimonia	8	0.0139504	2016	12	18	7	0	0
Methylosmolene	8	0.00312261	2016	12	18	7	0	0
AGOC-3A	4	48.01808	2016	12	18	8	0	0
Chlorodinine	4	14.58982	2016	12	18	8	0	0
AGOC-3A	4	6.28085	2016	12	18	8	0	0
Appluimonia	3	6.02975	2016	12	18	8	0	0
Appluimonia	9	5.90876	2016	12	18	8	0	0
AGOC-3A	3	3.60658	2016	12	18	8	0	0
Chlorodinine	3	2.04555	2016	12	18	8	0	0
Appluimonia	4	1.91146	2016	12	18	8	0	0
AGOC-3A	7	1.59173	2016	12	18	8	0	0
AGOC-3A	8	1.1803	2016	12	18	8	0	0
AGOC-3A	6	0.927914	2016	12	18	8	0	0
AGOC-3A	9	0.850779	2016	12	18	8	0	0
Chlorodinine	7	0.820211	2016	12	18	8	0	0
Methylosmolene	3	0.806768	2016	12	18	8	0	0
Chlorodinine	6	0.779347	2016	12	18	8	0	0
Methylosmolene	6	0.734378	2016	12	18	8	0	0
AGOC-3A	5	0.681898	2016	12	18	8	0	0
Appluimonia	6	0.652996	2016	12	18	8	0	0
Methylosmolene	2	0.617203	2016	12	18	8	0	0
Chlorodinine	8	0.580802	2016	12	18	8	0	0
Methylosmolene	5	0.575389	2016	12	18	8	0	0
Chlorodinine	9	0.550944	2016	12	18	8	0	0
Appluimonia	5	0.550172	2016	12	18	8	0	0
AGOC-3A	2	0.450988	2016	12	18	8	0	0
Methylosmolene	7	0.413002	2016	12	18	8	0	0
Methylosmolene	9	0.362974	2016	12	18	8	0	0
Appluimonia	2	0.342279	2016	12	18	8	0	0
Appluimonia	8	0.296707	2016	12	18	8	0	0
Chlorodinine	2	0.239768	2016	12	18	8	0	0
AGOC-3A	1	0.180223	2016	12	18	8	0	0
Appluimonia	7	0.0881098	2016	12	18	8	0	0
Chlorodinine	5	0.0863238	2016	12	18	8	0	0
Methylosmolene	1	0.0787483	2016	12	18	8	0	0
Chlorodinine	1	0.0338734	2016	12	18	8	0	0
Appluimonia	1	0.0260851	2016	12	18	8	0	0
Methylosmolene	8	0.021391	2016	12	18	8	0	0
AGOC-3A	4	65.71898	2016	12	18	9	0	0
AGOC-3A	4	8.63325	2016	12	18	9	0	0
Appluimonia	9	7.63828	2016	12	18	9	0	0
Chlorodinine	4	6.30905	2016	12	18	9	0	0
Appluimonia	4	2.02136	2016	12	18	9	0	0
Appluimonia	3	1.57129	2016	12	18	9	0	0
Methylosmolene	3	1.06071	2016	12	18	9	0	0
AGOC-3A	9	1.03118	2016	12	18	9	0	0
Methylosmolene	7	0.946995	2016	12	18	9	0	0
Chlorodinine	9	0.857265	2016	12	18	9	0	0
Chlorodinine	5	0.845613	2016	12	18	9	0	0
Methylosmolene	5	0.840268	2016	12	18	9	0	0
AGOC-3A	3	0.816231	2016	12	18	9	0	0
Appluimonia	5	0.73885	2016	12	18	9	0	0
Appluimonia	8	0.723546	2016	12	18	9	0	0
Appluimonia	2	0.717861	2016	12	18	9	0	0
AGOC-3A	7	0.704178	2016	12	18	9	0	0
Chlorodinine	3	0.639113	2016	12	18	9	0	0
Methylosmolene	2	0.622565	2016	12	18	9	0	0
AGOC-3A	5	0.602491	2016	12	18	9	0	0
AGOC-3A	2	0.559134	2016	12	18	9	0	0
Methylosmolene	6	0.411611	2016	12	18	9	0	0
Appluimonia	7	0.383329	2016	12	18	9	0	0
