Chemical	Monitor	Reading	Year	Month	Day	Hour	Minutes	Seconds
AGOC-3A	5	4.13084	2016	8	14	3	0	0
Methylosmolene	4	1.54981	2016	8	14	3	0	0
Chlorodinine	7	1.41838	2016	8	14	3	0	0
Chlorodinine	4	1.01213	2016	8	14	3	0	0
AGOC-3A	8	0.991108	2016	8	14	3	0	0
AGOC-3A	4	0.95373	2016	8	14	3	0	0
Appluimonia	4	0.908581	2016	8	14	3	0	0
Chlorodinine	2	0.746397	2016	8	14	3	0	0
Chlorodinine	5	0.737968	2016	8	14	3	0	0
AGOC-3A	9	0.656701	2016	8	14	3	0	0
Chlorodinine	3	0.609644	2016	8	14	3	0	0
Appluimonia	5	0.567793	2016	8	14	3	0	0
Methylosmolene	5	0.547316	2016	8	14	3	0	0
Appluimonia	2	0.50032	2016	8	14	3	0	0
Methylosmolene	6	0.49278	2016	8	14	3	0	0
AGOC-3A	6	0.492712	2016	8	14	3	0	0
AGOC-3A	2	0.474685	2016	8	14	3	0	0
Methylosmolene	3	0.435125	2016	8	14	3	0	0
Appluimonia	6	0.427172	2016	8	14	3	0	0
Appluimonia	9	0.405179	2016	8	14	3	0	0
AGOC-3A	3	0.335235	2016	8	14	3	0	0
Appluimonia	1	0.312347	2016	8	14	3	0	0
Appluimonia	8	0.305258	2016	8	14	3	0	0
Methylosmolene	9	0.302223	2016	8	14	3	0	0
AGOC-3A	1	0.269203	2016	8	14	3	0	0
Chlorodinine	8	0.239045	2016	8	14	3	0	0
AGOC-3A	7	0.215256	2016	8	14	3	0	0
Appluimonia	3	0.204998	2016	8	14	3	0	0
Chlorodinine	6	0.192004	2016	8	14	3	0	0
Methylosmolene	1	0.175837	2016	8	14	3	0	0
Appluimonia	7	0.118027	2016	8	14	3	0	0
Chlorodinine	9	0.113858	2016	8	14	3	0	0
Methylosmolene	7	0.0970643	2016	8	14	3	0	0
Methylosmolene	8	0.0744816	2016	8	14	3	0	0
Chlorodinine	1	0.0431226	2016	8	14	3	0	0
Methylosmolene	2	0.0268918	2016	8	14	3	0	0
AGOC-3A	3	3.27152	2016	8	14	4	0	0
AGOC-3A	5	2.0759	2016	8	14	4	0	0
Chlorodinine	7	1.80961	2016	8	14	4	0	0
Appluimonia	4	1.22291	2016	8	14	4	0	0
Methylosmolene	4	1.142	2016	8	14	4	0	0
Methylosmolene	7	1.13836	2016	8	14	4	0	0
AGOC-3A	4	1.00448	2016	8	14	4	0	0
Chlorodinine	4	0.836107	2016	8	14	4	0	0
Chlorodinine	5	0.604933	2016	8	14	4	0	0
Methylosmolene	3	0.572664	2016	8	14	4	0	0
Methylosmolene	6	0.525047	2016	8	14	4	0	0
Chlorodinine	2	0.510959	2016	8	14	4	0	0
AGOC-3A	6	0.508143	2016	8	14	4	0	0
AGOC-3A	2	0.458032	2016	8	14	4	0	0
Appluimonia	6	0.449782	2016	8	14	4	0	0
AGOC-3A	8	0.38808	2016	8	14	4	0	0
AGOC-3A	7	0.352944	2016	8	14	4	0	0
Appluimonia	8	0.346892	2016	8	14	4	0	0
Chlorodinine	8	0.315018	2016	8	14	4	0	0
Methylosmolene	5	0.30691	2016	8	14	4	0	0
Methylosmolene	2	0.304749	2016	8	14	4	0	0
Appluimonia	5	0.288636	2016	8	14	4	0	0
AGOC-3A	9	0.242914	2016	8	14	4	0	0
Appluimonia	3	0.242643	2016	8	14	4	0	0
Appluimonia	7	0.241825	2016	8	14	4	0	0
Methylosmolene	9	0.212976	2016	8	14	4	0	0
Chlorodinine	1	0.212962	2016	8	14	4	0	0
Chlorodinine	3	0.204053	2016	8	14	4	0	0
Methylosmolene	8	0.194298	2016	8	14	4	0	0
Appluimonia	1	0.184478	2016	8	14	4	0	0
Appluimonia	2	0.176287	2016	8	14	4	0	0
Chlorodinine	9	0.134068	2016	8	14	4	0	0
Methylosmolene	1	0.0531324	2016	8	14	4	0	0
Chlorodinine	6	0.0499564	2016	8	14	4	0	0
Appluimonia	9	0.0223252	2016	8	14	4	0	0
AGOC-3A	1	0.0135139	2016	8	14	4	0	0
Chlorodinine	3	2.0944	2016	8	14	5	0	0
Appluimonia	8	1.36874	2016	8	14	5	0	0
Chlorodinine	2	1.23447	2016	8	14	5	0	0
Chlorodinine	4	1.17406	2016	8	14	5	0	0
AGOC-3A	2	1.11718	2016	8	14	5	0	0
AGOC-3A	4	1.09437	2016	8	14	5	0	0
AGOC-3A	7	1.09017	2016	8	14	5	0	0
Appluimonia	4	0.988464	2016	8	14	5	0	0
Chlorodinine	7	0.965549	2016	8	14	5	0	0
AGOC-3A	5	0.843478	2016	8	14	5	0	0
Methylosmolene	4	0.794774	2016	8	14	5	0	0
AGOC-3A	6	0.746834	2016	8	14	5	0	0
AGOC-3A	8	0.688723	2016	8	14	5	0	0
Appluimonia	5	0.581942	2016	8	14	5	0	0
Chlorodinine	1	0.564122	2016	8	14	5	0	0
Appluimonia	6	0.548684	2016	8	14	5	0	0
Methylosmolene	8	0.541725	2016	8	14	5	0	0
Methylosmolene	3	0.501779	2016	8	14	5	0	0
Appluimonia	1	0.402326	2016	8	14	5	0	0
Chlorodinine	8	0.386968	2016	8	14	5	0	0
Chlorodinine	9	0.354805	2016	8	14	5	0	0
Appluimonia	2	0.291221	2016	8	14	5	0	0
Appluimonia	3	0.285401	2016	8	14	5	0	0
Chlorodinine	5	0.235207	2016	8	14	5	0	0
Appluimonia	7	0.220121	2016	8	14	5	0	0
Methylosmolene	6	0.216437	2016	8	14	5	0	0
Chlorodinine	6	0.198667	2016	8	14	5	0	0
Methylosmolene	5	0.187694	2016	8	14	5	0	0
Methylosmolene	7	0.179492	2016	8	14	5	0	0
AGOC-3A	3	0.147596	2016	8	14	5	0	0
Methylosmolene	9	0.137147	2016	8	14	5	0	0
Methylosmolene	2	0.131591	2016	8	14	5	0	0
Methylosmolene	1	0.126722	2016	8	14	5	0	0
AGOC-3A	9	0.0539856	2016	8	14	5	0	0
Appluimonia	9	0.0499211	2016	8	14	5	0	0
AGOC-3A	1	0.0197454	2016	8	14	5	0	0
AGOC-3A	4	7.50594	2016	8	14	6	0	0
Chlorodinine	4	5.37362	2016	8	14	6	0	0
Methylosmolene	7	2.96521	2016	8	14	6	0	0
Chlorodinine	3	2.89735	2016	8	14	6	0	0
Appluimonia	3	2.26307	2016	8	14	6	0	0
Appluimonia	9	2.19174	2016	8	14	6	0	0
AGOC-3A	4	1.62108	2016	8	14	6	0	0
Methylosmolene	5	1.35449	2016	8	14	6	0	0
Appluimonia	4	1.30464	2016	8	14	6	0	0
AGOC-3A	3	1.11802	2016	8	14	6	0	0
Methylosmolene	3	1.0389	2016	8	14	6	0	0
Methylosmolene	8	0.898654	2016	8	14	6	0	0
AGOC-3A	5	0.802352	2016	8	14	6	0	0
Appluimonia	8	0.718053	2016	8	14	6	0	0
Methylosmolene	2	0.686571	2016	8	14	6	0	0
Chlorodinine	9	0.622013	2016	8	14	6	0	0
Chlorodinine	5	0.512058	2016	8	14	6	0	0
AGOC-3A	8	0.500922	2016	8	14	6	0	0
Chlorodinine	1	0.47734	2016	8	14	6	0	0
Appluimonia	7	0.44383	2016	8	14	6	0	0
Chlorodinine	2	0.435817	2016	8	14	6	0	0
AGOC-3A	2	0.368917	2016	8	14	6	0	0
Chlorodinine	6	0.357524	2016	8	14	6	0	0
Methylosmolene	6	0.319589	2016	8	14	6	0	0
AGOC-3A	9	0.316256	2016	8	14	6	0	0
Appluimonia	5	0.307841	2016	8	14	6	0	0
AGOC-3A	7	0.272744	2016	8	14	6	0	0
Chlorodinine	8	0.245494	2016	8	14	6	0	0
Appluimonia	6	0.191372	2016	8	14	6	0	0
AGOC-3A	6	0.163684	2016	8	14	6	0	0
Appluimonia	2	0.16263	2016	8	14	6	0	0
Chlorodinine	7	0.153611	2016	8	14	6	0	0
Methylosmolene	9	0.131657	2016	8	14	6	0	0
Methylosmolene	1	0.129659	2016	8	14	6	0	0
Appluimonia	1	0.0810293	2016	8	14	6	0	0
AGOC-3A	1	0.0475996	2016	8	14	6	0	0
AGOC-3A	4	7.283	2016	8	14	7	0	0
Chlorodinine	3	1.995	2016	8	14	7	0	0
AGOC-3A	4	1.75301	2016	8	14	7	0	0
Chlorodinine	4	1.68235	2016	8	14	7	0	0
Methylosmolene	3	1.67302	2016	8	14	7	0	0
Appluimonia	9	1.30517	2016	8	14	7	0	0
Appluimonia	3	1.19516	2016	8	14	7	0	0
AGOC-3A	3	1.13701	2016	8	14	7	0	0
Appluimonia	4	1.0749	2016	8	14	7	0	0
Appluimonia	5	0.634331	2016	8	14	7	0	0
Methylosmolene	6	0.529204	2016	8	14	7	0	0
Chlorodinine	6	0.513819	2016	8	14	7	0	0
AGOC-3A	7	0.449161	2016	8	14	7	0	0
Appluimonia	6	0.436967	2016	8	14	7	0	0
Appluimonia	8	0.41832	2016	8	14	7	0	0
Appluimonia	7	0.411159	2016	8	14	7	0	0
Chlorodinine	5	0.384106	2016	8	14	7	0	0
AGOC-3A	6	0.384048	2016	8	14	7	0	0
Chlorodinine	9	0.295497	2016	8	14	7	0	0
Methylosmolene	5	0.270985	2016	8	14	7	0	0
Chlorodinine	8	0.270494	2016	8	14	7	0	0
Methylosmolene	7	0.259431	2016	8	14	7	0	0
Appluimonia	2	0.219607	2016	8	14	7	0	0
Methylosmolene	8	0.210067	2016	8	14	7	0	0
AGOC-3A	5	0.171387	2016	8	14	7	0	0
Methylosmolene	2	0.151101	2016	8	14	7	0	0
Chlorodinine	7	0.149248	2016	8	14	7	0	0
Chlorodinine	1	0.126329	2016	8	14	7	0	0
AGOC-3A	8	0.124695	2016	8	14	7	0	0
AGOC-3A	9	0.10047	2016	8	14	7	0	0
Chlorodinine	2	0.0798597	2016	8	14	7	0	0
Appluimonia	1	0.0558965	2016	8	14	7	0	0
AGOC-3A	1	0.0427732	2016	8	14	7	0	0
Methylosmolene	1	0.0294106	2016	8	14	7	0	0
Methylosmolene	9	0.0128637	2016	8	14	7	0	0
AGOC-3A	2	0.0030853	2016	8	14	7	0	0
Methylosmolene	3	2.86069	2016	8	14	8	0	0
Appluimonia	4	1.1875	2016	8	14	8	0	0
Chlorodinine	4	0.928265	2016	8	14	8	0	0
AGOC-3A	4	0.919927	2016	8	14	8	0	0
Chlorodinine	3	0.880082	2016	8	14	8	0	0
AGOC-3A	8	0.864488	2016	8	14	8	0	0
Methylosmolene	7	0.855503	2016	8	14	8	0	0
Methylosmolene	8	0.748858	2016	8	14	8	0	0
Appluimonia	5	0.70883	2016	8	14	8	0	0
Appluimonia	6	0.70603	2016	8	14	8	0	0
Appluimonia	2	0.704159	2016	8	14	8	0	0
Methylosmolene	4	0.69467	2016	8	14	8	0	0
Appluimonia	8	0.683742	2016	8	14	8	0	0
Chlorodinine	5	0.629107	2016	8	14	8	0	0
AGOC-3A	3	0.627307	2016	8	14	8	0	0
Chlorodinine	8	0.604934	2016	8	14	8	0	0
Methylosmolene	6	0.586025	2016	8	14	8	0	0
AGOC-3A	2	0.575231	2016	8	14	8	0	0
Appluimonia	3	0.550693	2016	8	14	8	0	0
Appluimonia	1	0.511213	2016	8	14	8	0	0
Methylosmolene	1	0.455433	2016	8	14	8	0	0
Methylosmolene	5	0.381955	2016	8	14	8	0	0
Chlorodinine	7	0.377734	2016	8	14	8	0	0
Chlorodinine	1	0.334394	2016	8	14	8	0	0
AGOC-3A	6	0.316644	2016	8	14	8	0	0
Chlorodinine	6	0.250002	2016	8	14	8	0	0
AGOC-3A	1	0.223732	2016	8	14	8	0	0
AGOC-3A	7	0.192185	2016	8	14	8	0	0
Methylosmolene	9	0.132176	2016	8	14	8	0	0
Appluimonia	7	0.109914	2016	8	14	8	0	0
Chlorodinine	2	0.0903668	2016	8	14	8	0	0
Appluimonia	9	0.0697383	2016	8	14	8	0	0
Methylosmolene	2	0.0600661	2016	8	14	8	0	0
AGOC-3A	5	0.0486893	2016	8	14	8	0	0
Chlorodinine	9	0.00551579	2016	8	14	8	0	0
AGOC-3A	9	0.0052825	2016	8	14	8	0	0
Chlorodinine	4	1.28054	2016	8	14	9	0	0
Methylosmolene	3	1.27642	2016	8	14	9	0	0
Appluimonia	3	1.23303	2016	8	14	9	0	0
Appluimonia	8	1.05633	2016	8	14	9	0	0
Methylosmolene	4	0.984263	2016	8	14	9	0	0
Chlorodinine	7	0.947937	2016	8	14	9	0	0
AGOC-3A	4	0.928321	2016	8	14	9	0	0
Methylosmolene	5	0.849977	2016	8	14	9	0	0
AGOC-3A	6	0.76846	2016	8	14	9	0	0
Chlorodinine	3	0.727136	2016	8	14	9	0	0
Appluimonia	5	0.721919	2016	8	14	9	0	0
Methylosmolene	7	0.64224	2016	8	14	9	0	0
Chlorodinine	5	0.610916	2016	8	14	9	0	0
Appluimonia	4	0.569285	2016	8	14	9	0	0
Appluimonia	7	0.536874	2016	8	14	9	0	0
Methylosmolene	6	0.517054	2016	8	14	9	0	0
AGOC-3A	9	0.507268	2016	8	14	9	0	0
Appluimonia	1	0.495144	2016	8	14	9	0	0
Methylosmolene	8	0.406135	2016	8	14	9	0	0
AGOC-3A	3	0.333983	2016	8	14	9	0	0
Chlorodinine	6	0.326803	2016	8	14	9	0	0
Appluimonia	6	0.253166	2016	8	14	9	0	0
AGOC-3A	1	0.248568	2016	8	14	9	0	0
AGOC-3A	5	0.238874	2016	8	14	9	0	0
Chlorodinine	1	0.230728	2016	8	14	9	0	0
Methylosmolene	1	0.225659	2016	8	14	9	0	0
Appluimonia	2	0.186537	2016	8	14	9	0	0
Chlorodinine	9	0.185829	2016	8	14	9	0	0
Methylosmolene	2	0.158082	2016	8	14	9	0	0
AGOC-3A	7	0.153888	2016	8	14	9	0	0
Appluimonia	9	0.116126	2016	8	14	9	0	0
Chlorodinine	8	0.0858705	2016	8	14	9	0	0
AGOC-3A	2	0.0709398	2016	8	14	9	0	0
AGOC-3A	8	0.053196	2016	8	14	9	0	0
Chlorodinine	2	0.0517336	2016	8	14	9	0	0
Methylosmolene	9	0.0285315	2016	8	14	9	0	0
Methylosmolene	3	1.39213	2016	8	14	10	0	0
Chlorodinine	4	1.0646	2016	8	14	10	0	0
AGOC-3A	2	1.02904	2016	8	14	10	0	0
Chlorodinine	3	0.991337	2016	8	14	10	0	0
Appluimonia	7	0.957925	2016	8	14	10	0	0
Methylosmolene	4	0.949013	2016	8	14	10	0	0
Appluimonia	4	0.89639	2016	8	14	10	0	0
Appluimonia	8	0.832258	2016	8	14	10	0	0
Chlorodinine	7	0.824558	2016	8	14	10	0	0
AGOC-3A	4	0.796081	2016	8	14	10	0	0
Chlorodinine	5	0.702953	2016	8	14	10	0	0
AGOC-3A	8	0.696964	2016	8	14	10	0	0
Appluimonia	5	0.65757	2016	8	14	10	0	0
AGOC-3A	5	0.634716	2016	8	14	10	0	0
Appluimonia	3	0.633919	2016	8	14	10	0	0
AGOC-3A	7	0.574257	2016	8	14	10	0	0
Appluimonia	2	0.572995	2016	8	14	10	0	0
Chlorodinine	1	0.533945	2016	8	14	10	0	0
Chlorodinine	8	0.476394	2016	8	14	10	0	0
Methylosmolene	7	0.390142	2016	8	14	10	0	0
AGOC-3A	9	0.37209	2016	8	14	10	0	0
AGOC-3A	6	0.359884	2016	8	14	10	0	0
Appluimonia	6	0.354531	2016	8	14	10	0	0
Appluimonia	9	0.333666	2016	8	14	10	0	0
Chlorodinine	6	0.291644	2016	8	14	10	0	0
Methylosmolene	6	0.251215	2016	8	14	10	0	0
Methylosmolene	2	0.22911	2016	8	14	10	0	0
AGOC-3A	3	0.225427	2016	8	14	10	0	0
Appluimonia	1	0.19264	2016	8	14	10	0	0
Methylosmolene	8	0.167697	2016	8	14	10	0	0
Chlorodinine	9	0.162457	2016	8	14	10	0	0
Methylosmolene	9	0.130301	2016	8	14	10	0	0
Methylosmolene	1	0.101819	2016	8	14	10	0	0
Chlorodinine	2	0.0903031	2016	8	14	10	0	0
AGOC-3A	1	0.0767815	2016	8	14	10	0	0
Methylosmolene	5	0.011655	2016	8	14	10	0	0
AGOC-3A	9	6.07877	2016	8	14	11	0	0
Appluimonia	3	4.77263	2016	8	14	11	0	0
AGOC-3A	5	2.83258	2016	8	14	11	0	0
Methylosmolene	3	2.48395	2016	8	14	11	0	0
Chlorodinine	3	1.83023	2016	8	14	11	0	0
Appluimonia	4	1.16324	2016	8	14	11	0	0
Methylosmolene	4	1.11356	2016	8	14	11	0	0
AGOC-3A	4	0.9332	2016	8	14	11	0	0
AGOC-3A	3	0.764991	2016	8	14	11	0	0
Chlorodinine	8	0.707837	2016	8	14	11	0	0
Chlorodinine	4	0.693926	2016	8	14	11	0	0
AGOC-3A	5	0.607769	2016	8	14	11	0	0
Methylosmolene	6	0.605334	2016	8	14	11	0	0
Appluimonia	8	0.565311	2016	8	14	11	0	0
AGOC-3A	6	0.525085	2016	8	14	11	0	0
Appluimonia	6	0.44354	2016	8	14	11	0	0
Chlorodinine	6	0.416934	2016	8	14	11	0	0
AGOC-3A	2	0.405388	2016	8	14	11	0	0
Methylosmolene	8	0.384926	2016	8	14	11	0	0
Methylosmolene	1	0.379979	2016	8	14	11	0	0
Appluimonia	2	0.373949	2016	8	14	11	0	0
AGOC-3A	7	0.357123	2016	8	14	11	0	0
Appluimonia	7	0.305785	2016	8	14	11	0	0
Appluimonia	1	0.304636	2016	8	14	11	0	0
Chlorodinine	1	0.29844	2016	8	14	11	0	0
Methylosmolene	2	0.298389	2016	8	14	11	0	0
Appluimonia	5	0.271282	2016	8	14	11	0	0
Methylosmolene	7	0.251974	2016	8	14	11	0	0
AGOC-3A	8	0.226657	2016	8	14	11	0	0
Appluimonia	9	0.176391	2016	8	14	11	0	0
Chlorodinine	2	0.127852	2016	8	14	11	0	0
Chlorodinine	5	0.123748	2016	8	14	11	0	0
Chlorodinine	9	0.103249	2016	8	14	11	0	0
AGOC-3A	1	0.0481997	2016	8	14	11	0	0
Chlorodinine	7	0.0100014	2016	8	14	11	0	0
Methylosmolene	9	0.00360826	2016	8	14	11	0	0
AGOC-3A	5	16.24166	2016	8	14	12	0	0
Chlorodinine	3	1.98156	2016	8	14	12	0	0
AGOC-3A	5	1.88941	2016	8	14	12	0	0
AGOC-3A	7	1.58958	2016	8	14	12	0	0
AGOC-3A	3	1.41552	2016	8	14	12	0	0
Methylosmolene	4	1.36796	2016	8	14	12	0	0
Appluimonia	4	1.06601	2016	8	14	12	0	0
Chlorodinine	4	1.04047	2016	8	14	12	0	0
AGOC-3A	4	0.987066	2016	8	14	12	0	0
Methylosmolene	7	0.911506	2016	8	14	12	0	0
Chlorodinine	8	0.899655	2016	8	14	12	0	0
Appluimonia	5	0.827869	2016	8	14	12	0	0
AGOC-3A	6	0.700475	2016	8	14	12	0	0
Appluimonia	3	0.587285	2016	8	14	12	0	0
Chlorodinine	2	0.545247	2016	8	14	12	0	0
Appluimonia	2	0.47904	2016	8	14	12	0	0
Chlorodinine	9	0.478465	2016	8	14	12	0	0
AGOC-3A	8	0.468866	2016	8	14	12	0	0
Appluimonia	1	0.465988	2016	8	14	12	0	0
Appluimonia	6	0.450856	2016	8	14	12	0	0
AGOC-3A	2	0.449463	2016	8	14	12	0	0
Appluimonia	7	0.432352	2016	8	14	12	0	0
Appluimonia	9	0.429415	2016	8	14	12	0	0
Methylosmolene	8	0.407543	2016	8	14	12	0	0
Methylosmolene	1	0.397087	2016	8	14	12	0	0
Methylosmolene	9	0.383727	2016	8	14	12	0	0
Chlorodinine	6	0.298021	2016	8	14	12	0	0
Appluimonia	8	0.250867	2016	8	14	12	0	0
AGOC-3A	1	0.18707	2016	8	14	12	0	0
Methylosmolene	6	0.184774	2016	8	14	12	0	0
Chlorodinine	5	0.167407	2016	8	14	12	0	0
Chlorodinine	7	0.115909	2016	8	14	12	0	0
Chlorodinine	1	0.0910587	2016	8	14	12	0	0
Methylosmolene	3	0.0522754	2016	8	14	12	0	0
AGOC-3A	9	0.0398897	2016	8	14	12	0	0
Methylosmolene	2	0.0165707	2016	8	14	12	0	0
Methylosmolene	3	2.88729	2016	8	14	13	0	0
Methylosmolene	7	2.24869	2016	8	14	13	0	0
Appluimonia	3	2.02903	2016	8	14	13	0	0
Chlorodinine	5	1.5545	2016	8	14	13	0	0
Chlorodinine	4	1.04554	2016	8	14	13	0	0
AGOC-3A	4	1.02765	2016	8	14	13	0	0
AGOC-3A	3	0.92914	2016	8	14	13	0	0
Appluimonia	4	0.8986	2016	8	14	13	0	0
Appluimonia	7	0.851254	2016	8	14	13	0	0
Methylosmolene	8	0.753582	2016	8	14	13	0	0
Methylosmolene	4	0.63469	2016	8	14	13	0	0
AGOC-3A	8	0.597606	2016	8	14	13	0	0
Chlorodinine	1	0.594015	2016	8	14	13	0	0
Chlorodinine	3	0.509273	2016	8	14	13	0	0
Chlorodinine	7	0.480489	2016	8	14	13	0	0
Appluimonia	5	0.440285	2016	8	14	13	0	0
Appluimonia	6	0.394193	2016	8	14	13	0	0
Appluimonia	2	0.351814	2016	8	14	13	0	0
Chlorodinine	6	0.289351	2016	8	14	13	0	0
Methylosmolene	1	0.266367	2016	8	14	13	0	0
Methylosmolene	9	0.265398	2016	8	14	13	0	0
Chlorodinine	2	0.261269	2016	8	14	13	0	0
Methylosmolene	6	0.226888	2016	8	14	13	0	0
AGOC-3A	7	0.220409	2016	8	14	13	0	0
AGOC-3A	9	0.208915	2016	8	14	13	0	0
Chlorodinine	9	0.176484	2016	8	14	13	0	0
AGOC-3A	2	0.14575	2016	8	14	13	0	0
Methylosmolene	2	0.144051	2016	8	14	13	0	0
Appluimonia	8	0.12983	2016	8	14	13	0	0
AGOC-3A	6	0.126217	2016	8	14	13	0	0
Chlorodinine	8	0.113812	2016	8	14	13	0	0
AGOC-3A	1	0.111037	2016	8	14	13	0	0
Methylosmolene	5	0.10792	2016	8	14	13	0	0
Appluimonia	1	0.104125	2016	8	14	13	0	0
AGOC-3A	5	0.053066	2016	8	14	13	0	0
Appluimonia	9	0.0239541	2016	8	14	13	0	0
AGOC-3A	9	8.5559	2016	8	14	14	0	0
Appluimonia	7	2.61394	2016	8	14	14	0	0
AGOC-3A	3	2.41305	2016	8	14	14	0	0
Appluimonia	3	1.54322	2016	8	14	14	0	0
Chlorodinine	9	1.40253	2016	8	14	14	0	0
AGOC-3A	4	1.224	2016	8	14	14	0	0
Appluimonia	4	1.19063	2016	8	14	14	0	0
Chlorodinine	8	1.06801	2016	8	14	14	0	0
AGOC-3A	9	0.938123	2016	8	14	14	0	0
Methylosmolene	3	0.933284	2016	8	14	14	0	0
AGOC-3A	7	0.912943	2016	8	14	14	0	0
Methylosmolene	4	0.863998	2016	8	14	14	0	0
Chlorodinine	3	0.846697	2016	8	14	14	0	0
Chlorodinine	4	0.839731	2016	8	14	14	0	0
Methylosmolene	8	0.794073	2016	8	14	14	0	0
Appluimonia	8	0.783038	2016	8	14	14	0	0
AGOC-3A	2	0.696531	2016	8	14	14	0	0
Methylosmolene	7	0.65164	2016	8	14	14	0	0
Appluimonia	6	0.636008	2016	8	14	14	0	0
Appluimonia	9	0.491423	2016	8	14	14	0	0
Chlorodinine	6	0.425412	2016	8	14	14	0	0
Methylosmolene	1	0.400522	2016	8	14	14	0	0
AGOC-3A	5	0.391345	2016	8	14	14	0	0
Methylosmolene	6	0.379208	2016	8	14	14	0	0
AGOC-3A	1	0.342324	2016	8	14	14	0	0
Appluimonia	2	0.325964	2016	8	14	14	0	0
Methylosmolene	2	0.289746	2016	8	14	14	0	0
Chlorodinine	2	0.286517	2016	8	14	14	0	0
Appluimonia	5	0.285552	2016	8	14	14	0	0
Appluimonia	1	0.248221	2016	8	14	14	0	0
AGOC-3A	8	0.246121	2016	8	14	14	0	0
Chlorodinine	7	0.162148	2016	8	14	14	0	0
Chlorodinine	1	0.133164	2016	8	14	14	0	0
Chlorodinine	5	0.0783607	2016	8	14	14	0	0
AGOC-3A	6	0.0515035	2016	8	14	14	0	0
Methylosmolene	5	0.00690482	2016	8	14	14	0	0
Methylosmolene	3	1.47949	2016	8	14	15	0	0
Methylosmolene	7	1.34879	2016	8	14	15	0	0
Appluimonia	3	1.34875	2016	8	14	15	0	0
Chlorodinine	7	1.3274	2016	8	14	15	0	0
Appluimonia	8	1.25452	2016	8	14	15	0	0
Appluimonia	4	1.16138	2016	8	14	15	0	0
Methylosmolene	4	0.946607	2016	8	14	15	0	0
AGOC-3A	4	0.923667	2016	8	14	15	0	0
Methylosmolene	2	0.824279	2016	8	14	15	0	0
Appluimonia	7	0.79286	2016	8	14	15	0	0
Appluimonia	2	0.759769	2016	8	14	15	0	0
Chlorodinine	4	0.635611	2016	8	14	15	0	0
Appluimonia	6	0.621388	2016	8	14	15	0	0
Methylosmolene	6	0.54824	2016	8	14	15	0	0
Appluimonia	1	0.517851	2016	8	14	15	0	0
Methylosmolene	9	0.485831	2016	8	14	15	0	0
Appluimonia	5	0.434337	2016	8	14	15	0	0
AGOC-3A	3	0.408507	2016	8	14	15	0	0
Methylosmolene	5	0.384033	2016	8	14	15	0	0
Appluimonia	9	0.348381	2016	8	14	15	0	0
AGOC-3A	5	0.32858	2016	8	14	15	0	0
Chlorodinine	2	0.315842	2016	8	14	15	0	0
AGOC-3A	9	0.311345	2016	8	14	15	0	0
AGOC-3A	1	0.295806	2016	8	14	15	0	0
Chlorodinine	8	0.288204	2016	8	14	15	0	0
Chlorodinine	1	0.251725	2016	8	14	15	0	0
Chlorodinine	9	0.220145	2016	8	14	15	0	0
Chlorodinine	5	0.199078	2016	8	14	15	0	0
Methylosmolene	8	0.182402	2016	8	14	15	0	0
Chlorodinine	3	0.162201	2016	8	14	15	0	0
Methylosmolene	1	0.162145	2016	8	14	15	0	0
Chlorodinine	6	0.0985753	2016	8	14	15	0	0
AGOC-3A	8	0.0931117	2016	8	14	15	0	0
AGOC-3A	2	0.0485559	2016	8	14	15	0	0
AGOC-3A	7	0.0143456	2016	8	14	15	0	0
AGOC-3A	6	0.00793384	2016	8	14	15	0	0
Methylosmolene	3	2.1563	2016	8	14	16	0	0
AGOC-3A	3	1.93878	2016	8	14	16	0	0
AGOC-3A	4	1.26351	2016	8	14	16	0	0
Chlorodinine	4	1.00006	2016	8	14	16	0	0
Appluimonia	4	0.998528	2016	8	14	16	0	0
Methylosmolene	4	0.937366	2016	8	14	16	0	0
Chlorodinine	3	0.781543	2016	8	14	16	0	0
Methylosmolene	7	0.700637	2016	8	14	16	0	0
Chlorodinine	5	0.674688	2016	8	14	16	0	0
Appluimonia	2	0.620432	2016	8	14	16	0	0
Appluimonia	9	0.570994	2016	8	14	16	0	0
Methylosmolene	6	0.570545	2016	8	14	16	0	0
Chlorodinine	6	0.560018	2016	8	14	16	0	0
Methylosmolene	5	0.558508	2016	8	14	16	0	0
AGOC-3A	6	0.509225	2016	8	14	16	0	0
Methylosmolene	8	0.429417	2016	8	14	16	0	0
Chlorodinine	1	0.32928	2016	8	14	16	0	0
AGOC-3A	1	0.324081	2016	8	14	16	0	0
Appluimonia	6	0.319937	2016	8	14	16	0	0
Chlorodinine	9	0.311077	2016	8	14	16	0	0
Methylosmolene	2	0.305653	2016	8	14	16	0	0
Appluimonia	5	0.28329	2016	8	14	16	0	0
AGOC-3A	9	0.245721	2016	8	14	16	0	0
Appluimonia	7	0.230667	2016	8	14	16	0	0
Appluimonia	3	0.200711	2016	8	14	16	0	0
Appluimonia	1	0.189308	2016	8	14	16	0	0
AGOC-3A	7	0.180319	2016	8	14	16	0	0
AGOC-3A	8	0.178458	2016	8	14	16	0	0
Methylosmolene	1	0.164417	2016	8	14	16	0	0
AGOC-3A	5	0.150164	2016	8	14	16	0	0
AGOC-3A	2	0.141021	2016	8	14	16	0	0
Methylosmolene	9	0.107595	2016	8	14	16	0	0
Appluimonia	8	0.0465085	2016	8	14	16	0	0
