Chemical	Monitor	Reading	Year	Month	Day	Hour	Minutes	Seconds
Methylosmolene	5	0.0959609	2016	4	19	8	0	0
Chlorodinine	1	0.0955218	2016	4	19	8	0	0
Appluimonia	9	0.0794783	2016	4	19	8	0	0
Appluimonia	5	0.0760013	2016	4	19	8	0	0
AGOC-3A	5	0.0616746	2016	4	19	8	0	0
Appluimonia	3	1.84896	2016	4	19	9	0	0
AGOC-3A	3	1.57303	2016	4	19	9	0	0
Appluimonia	7	1.44717	2016	4	19	9	0	0
Appluimonia	8	1.20078	2016	4	19	9	0	0
Methylosmolene	8	0.973709	2016	4	19	9	0	0
Methylosmolene	4	0.728923	2016	4	19	9	0	0
Methylosmolene	7	0.726976	2016	4	19	9	0	0
Appluimonia	2	0.568247	2016	4	19	9	0	0
Chlorodinine	2	0.549127	2016	4	19	9	0	0
Chlorodinine	3	0.533087	2016	4	19	9	0	0
Chlorodinine	7	0.521568	2016	4	19	9	0	0
Appluimonia	6	0.49013	2016	4	19	9	0	0
Methylosmolene	3	0.477802	2016	4	19	9	0	0
AGOC-3A	9	0.46455	2016	4	19	9	0	0
AGOC-3A	6	0.401063	2016	4	19	9	0	0
Appluimonia	9	0.397261	2016	4	19	9	0	0
AGOC-3A	2	0.30818	2016	4	19	9	0	0
Methylosmolene	6	0.304657	2016	4	19	9	0	0
Chlorodinine	1	0.295035	2016	4	19	9	0	0
Methylosmolene	2	0.293012	2016	4	19	9	0	0
Appluimonia	4	0.251479	2016	4	19	9	0	0
Chlorodinine	9	0.244277	2016	4	19	9	0	0
AGOC-3A	7	0.231329	2016	4	19	9	0	0
AGOC-3A	4	0.222896	2016	4	19	9	0	0
Methylosmolene	1	0.216335	2016	4	19	9	0	0
AGOC-3A	5	0.181786	2016	4	19	9	0	0
Chlorodinine	6	0.181051	2016	4	19	9	0	0
Chlorodinine	4	0.179185	2016	4	19	9	0	0
Methylosmolene	9	0.147372	2016	4	19	9	0	0
Appluimonia	1	0.0841968	2016	4	19	9	0	0
Methylosmolene	5	0.064531	2016	4	19	9	0	0
AGOC-3A	1	0.063708	2016	4	19	9	0	0
Chlorodinine	5	0.0575835	2016	4	19	9	0	0
AGOC-3A	8	0.0465801	2016	4	19	9	0	0
Appluimonia	5	0.0183921	2016	4	19	9	0	0
Chlorodinine	8	0.00129635	2016	4	19	9	0	0
Appluimonia	3	2.97764	2016	4	19	10	0	0
AGOC-3A	3	2.00108	2016	4	19	10	0	0
Chlorodinine	3	1.62035	2016	4	19	10	0	0
AGOC-3A	7	1.45363	2016	4	19	10	0	0
Chlorodinine	8	1.02539	2016	4	19	10	0	0
AGOC-3A	2	0.917131	2016	4	19	10	0	0
Methylosmolene	3	0.784183	2016	4	19	10	0	0
AGOC-3A	8	0.784152	2016	4	19	10	0	0
Methylosmolene	8	0.570625	2016	4	19	10	0	0
Chlorodinine	1	0.560491	2016	4	19	10	0	0
Chlorodinine	7	0.552811	2016	4	19	10	0	0
Methylosmolene	2	0.526166	2016	4	19	10	0	0
Appluimonia	8	0.500637	2016	4	19	10	0	0
Methylosmolene	6	0.490147	2016	4	19	10	0	0
Chlorodinine	4	0.469097	2016	4	19	10	0	0
Methylosmolene	5	0.448832	2016	4	19	10	0	0
Methylosmolene	7	0.440923	2016	4	19	10	0	0
Appluimonia	6	0.405685	2016	4	19	10	0	0
Methylosmolene	4	0.371808	2016	4	19	10	0	0
AGOC-3A	5	0.365059	2016	4	19	10	0	0
Appluimonia	1	0.285128	2016	4	19	10	0	0
Methylosmolene	9	0.244355	2016	4	19	10	0	0
Appluimonia	4	0.244102	2016	4	19	10	0	0
Chlorodinine	9	0.244057	2016	4	19	10	0	0
AGOC-3A	1	0.190227	2016	4	19	10	0	0
Chlorodinine	5	0.179148	2016	4	19	10	0	0
Chlorodinine	2	0.173159	2016	4	19	10	0	0
Appluimonia	9	0.127579	2016	4	19	10	0	0
AGOC-3A	4	0.104178	2016	4	19	10	0	0
AGOC-3A	6	0.0891975	2016	4	19	10	0	0
Appluimonia	7	0.0649242	2016	4	19	10	0	0
AGOC-3A	9	0.0605972	2016	4	19	10	0	0
Methylosmolene	1	0.0302455	2016	4	19	10	0	0
Appluimonia	2	0.00677285	2016	4	19	10	0	0
Chlorodinine	6	0.0029207	2016	4	19	10	0	0
Appluimonia	5	0.00128919	2016	4	19	10	0	0
AGOC-3A	3	5.36994	2016	4	19	11	0	0
AGOC-3A	7	2.13497	2016	4	19	11	0	0
Methylosmolene	3	1.08742	2016	4	19	11	0	0
Chlorodinine	1	0.728416	2016	4	19	11	0	0
Appluimonia	9	0.695755	2016	4	19	11	0	0
Chlorodinine	8	0.610572	2016	4	19	11	0	0
Appluimonia	8	0.596949	2016	4	19	11	0	0
Methylosmolene	6	0.554227	2016	4	19	11	0	0
Chlorodinine	7	0.552995	2016	4	19	11	0	0
AGOC-3A	8	0.530054	2016	4	19	11	0	0
AGOC-3A	5	0.472791	2016	4	19	11	0	0
AGOC-3A	2	0.430016	2016	4	19	11	0	0
Appluimonia	6	0.394147	2016	4	19	11	0	0
Chlorodinine	3	0.37158	2016	4	19	11	0	0
Chlorodinine	4	0.364769	2016	4	19	11	0	0
AGOC-3A	9	0.359282	2016	4	19	11	0	0
Methylosmolene	8	0.355617	2016	4	19	11	0	0
Methylosmolene	1	0.353918	2016	4	19	11	0	0
Methylosmolene	4	0.337995	2016	4	19	11	0	0
Appluimonia	2	0.330829	2016	4	19	11	0	0
AGOC-3A	6	0.315257	2016	4	19	11	0	0
Methylosmolene	7	0.31436	2016	4	19	11	0	0
Appluimonia	3	0.298898	2016	4	19	11	0	0
Appluimonia	4	0.277531	2016	4	19	11	0	0
Appluimonia	1	0.259359	2016	4	19	11	0	0
Methylosmolene	9	0.24049	2016	4	19	11	0	0
AGOC-3A	4	0.239489	2016	4	19	11	0	0
AGOC-3A	1	0.216872	2016	4	19	11	0	0
Appluimonia	7	0.195139	2016	4	19	11	0	0
Chlorodinine	6	0.184583	2016	4	19	11	0	0
Methylosmolene	5	0.176603	2016	4	19	11	0	0
Methylosmolene	2	0.113609	2016	4	19	11	0	0
Appluimonia	5	0.0864971	2016	4	19	11	0	0
Chlorodinine	5	0.0755126	2016	4	19	11	0	0
Chlorodinine	9	0.0578137	2016	4	19	11	0	0
Chlorodinine	2	0.034522	2016	4	19	11	0	0
Methylosmolene	7	1.72777	2016	4	19	12	0	0
Methylosmolene	3	1.6208	2016	4	19	12	0	0
Chlorodinine	2	0.86507	2016	4	19	12	0	0
Chlorodinine	6	0.586002	2016	4	19	12	0	0
Chlorodinine	8	0.58396	2016	4	19	12	0	0
AGOC-3A	6	0.567202	2016	4	19	12	0	0
AGOC-3A	4	0.558612	2016	4	19	12	0	0
Methylosmolene	8	0.513387	2016	4	19	12	0	0
AGOC-3A	7	0.464439	2016	4	19	12	0	0
AGOC-3A	9	0.379521	2016	4	19	12	0	0
Appluimonia	3	0.379109	2016	4	19	12	0	0
Methylosmolene	4	0.375854	2016	4	19	12	0	0
Chlorodinine	1	0.368726	2016	4	19	12	0	0
AGOC-3A	1	0.333647	2016	4	19	12	0	0
AGOC-3A	3	0.332405	2016	4	19	12	0	0
Appluimonia	8	0.3316	2016	4	19	12	0	0
Methylosmolene	2	0.275989	2016	4	19	12	0	0
Appluimonia	6	0.273199	2016	4	19	12	0	0
Chlorodinine	5	0.272004	2016	4	19	12	0	0
Chlorodinine	4	0.263095	2016	4	19	12	0	0
Methylosmolene	1	0.253833	2016	4	19	12	0	0
Methylosmolene	6	0.249921	2016	4	19	12	0	0
Chlorodinine	7	0.220013	2016	4	19	12	0	0
Appluimonia	2	0.172239	2016	4	19	12	0	0
Chlorodinine	9	0.162815	2016	4	19	12	0	0
Appluimonia	4	0.145979	2016	4	19	12	0	0
AGOC-3A	2	0.140588	2016	4	19	12	0	0
Methylosmolene	9	0.131219	2016	4	19	12	0	0
Appluimonia	9	0.125641	2016	4	19	12	0	0
AGOC-3A	5	0.110153	2016	4	19	12	0	0
Appluimonia	7	0.106393	2016	4	19	12	0	0
Appluimonia	5	0.0920083	2016	4	19	12	0	0
AGOC-3A	8	0.0375573	2016	4	19	12	0	0
Chlorodinine	3	0.0288446	2016	4	19	12	0	0
Appluimonia	1	0.0156362	2016	4	19	12	0	0
Methylosmolene	5	0.0151523	2016	4	19	12	0	0
Methylosmolene	3	3.47577	2016	4	19	13	0	0
Chlorodinine	7	2.13355	2016	4	19	13	0	0
AGOC-3A	3	1.50329	2016	4	19	13	0	0
Methylosmolene	8	1.21587	2016	4	19	13	0	0
Chlorodinine	3	0.86703	2016	4	19	13	0	0
AGOC-3A	4	0.761172	2016	4	19	13	0	0
Chlorodinine	2	0.665692	2016	4	19	13	0	0
Appluimonia	3	0.625656	2016	4	19	13	0	0
Appluimonia	4	0.537055	2016	4	19	13	0	0
Chlorodinine	6	0.525606	2016	4	19	13	0	0
Methylosmolene	4	0.506661	2016	4	19	13	0	0
AGOC-3A	9	0.476782	2016	4	19	13	0	0
Appluimonia	1	0.441436	2016	4	19	13	0	0
AGOC-3A	7	0.396734	2016	4	19	13	0	0
AGOC-3A	2	0.376812	2016	4	19	13	0	0
AGOC-3A	6	0.358181	2016	4	19	13	0	0
Chlorodinine	5	0.335846	2016	4	19	13	0	0
Methylosmolene	6	0.331041	2016	4	19	13	0	0
Appluimonia	5	0.306384	2016	4	19	13	0	0
Appluimonia	8	0.305321	2016	4	19	13	0	0
Methylosmolene	1	0.280146	2016	4	19	13	0	0
AGOC-3A	8	0.239443	2016	4	19	13	0	0
Chlorodinine	8	0.234656	2016	4	19	13	0	0
Appluimonia	2	0.231013	2016	4	19	13	0	0
Appluimonia	6	0.222371	2016	4	19	13	0	0
Appluimonia	7	0.179738	2016	4	19	13	0	0
AGOC-3A	1	0.168328	2016	4	19	13	0	0
Methylosmolene	2	0.154724	2016	4	19	13	0	0
Methylosmolene	7	0.150951	2016	4	19	13	0	0
Chlorodinine	4	0.0994278	2016	4	19	13	0	0
Methylosmolene	9	0.0785599	2016	4	19	13	0	0
AGOC-3A	5	0.0708426	2016	4	19	13	0	0
Chlorodinine	9	0.032154	2016	4	19	13	0	0
Methylosmolene	5	0.0315548	2016	4	19	13	0	0
Appluimonia	9	0.0114367	2016	4	19	13	0	0
Chlorodinine	1	0.00140897	2016	4	19	13	0	0
Chlorodinine	3	2.55761	2016	4	19	14	0	0
Methylosmolene	3	2.28725	2016	4	19	14	0	0
AGOC-3A	7	1.97662	2016	4	19	14	0	0
Methylosmolene	8	1.46829	2016	4	19	14	0	0
Methylosmolene	7	0.839201	2016	4	19	14	0	0
AGOC-3A	8	0.800437	2016	4	19	14	0	0
Methylosmolene	5	0.758353	2016	4	19	14	0	0
Chlorodinine	5	0.670542	2016	4	19	14	0	0
Chlorodinine	2	0.647095	2016	4	19	14	0	0
Chlorodinine	8	0.513992	2016	4	19	14	0	0
Chlorodinine	6	0.492763	2016	4	19	14	0	0
AGOC-3A	6	0.457458	2016	4	19	14	0	0
Methylosmolene	2	0.447422	2016	4	19	14	0	0
AGOC-3A	9	0.422266	2016	4	19	14	0	0
Methylosmolene	6	0.404001	2016	4	19	14	0	0
Methylosmolene	9	0.36137	2016	4	19	14	0	0
Appluimonia	1	0.355342	2016	4	19	14	0	0
AGOC-3A	4	0.338789	2016	4	19	14	0	0
Appluimonia	4	0.255943	2016	4	19	14	0	0
Chlorodinine	7	0.255674	2016	4	19	14	0	0
Methylosmolene	4	0.234069	2016	4	19	14	0	0
Appluimonia	3	0.20254	2016	4	19	14	0	0
Appluimonia	5	0.19788	2016	4	19	14	0	0
Appluimonia	7	0.196385	2016	4	19	14	0	0
Chlorodinine	9	0.194652	2016	4	19	14	0	0
Methylosmolene	1	0.188235	2016	4	19	14	0	0
AGOC-3A	2	0.181396	2016	4	19	14	0	0
AGOC-3A	5	0.137107	2016	4	19	14	0	0
Appluimonia	9	0.117977	2016	4	19	14	0	0
Appluimonia	6	0.117609	2016	4	19	14	0	0
Chlorodinine	1	0.113614	2016	4	19	14	0	0
Appluimonia	8	0.0828089	2016	4	19	14	0	0
AGOC-3A	1	0.0527646	2016	4	19	14	0	0
AGOC-3A	3	0.0410216	2016	4	19	14	0	0
Appluimonia	2	0.0287538	2016	4	19	14	0	0
Chlorodinine	4	0.017028	2016	4	19	14	0	0
Appluimonia	3	2.77367	2016	4	19	15	0	0
Chlorodinine	3	2.34609	2016	4	19	15	0	0
AGOC-3A	3	1.34613	2016	4	19	15	0	0
Methylosmolene	8	1.04217	2016	4	19	15	0	0
AGOC-3A	7	0.776433	2016	4	19	15	0	0
Appluimonia	8	0.681857	2016	4	19	15	0	0
Methylosmolene	6	0.647606	2016	4	19	15	0	0
Chlorodinine	8	0.636254	2016	4	19	15	0	0
Methylosmolene	9	0.558414	2016	4	19	15	0	0
AGOC-3A	6	0.550038	2016	4	19	15	0	0
Chlorodinine	4	0.498359	2016	4	19	15	0	0
AGOC-3A	1	0.491114	2016	4	19	15	0	0
Appluimonia	5	0.478163	2016	4	19	15	0	0
Methylosmolene	2	0.457316	2016	4	19	15	0	0
Chlorodinine	1	0.456	2016	4	19	15	0	0
AGOC-3A	4	0.402223	2016	4	19	15	0	0
Chlorodinine	6	0.393229	2016	4	19	15	0	0
Appluimonia	7	0.368984	2016	4	19	15	0	0
Appluimonia	2	0.361484	2016	4	19	15	0	0
AGOC-3A	9	0.350241	2016	4	19	15	0	0
AGOC-3A	2	0.31514	2016	4	19	15	0	0
Appluimonia	6	0.296118	2016	4	19	15	0	0
Methylosmolene	3	0.284581	2016	4	19	15	0	0
Methylosmolene	4	0.275898	2016	4	19	15	0	0
Appluimonia	4	0.253525	2016	4	19	15	0	0
Appluimonia	1	0.250508	2016	4	19	15	0	0
Methylosmolene	1	0.234433	2016	4	19	15	0	0
AGOC-3A	5	0.210904	2016	4	19	15	0	0
Chlorodinine	5	0.208562	2016	4	19	15	0	0
Chlorodinine	7	0.19555	2016	4	19	15	0	0
Methylosmolene	7	0.176698	2016	4	19	15	0	0
Chlorodinine	9	0.176253	2016	4	19	15	0	0
AGOC-3A	8	0.110999	2016	4	19	15	0	0
Appluimonia	9	0.0902058	2016	4	19	15	0	0
Chlorodinine	2	0.0578809	2016	4	19	15	0	0
Methylosmolene	5	0.0180797	2016	4	19	15	0	0
Appluimonia	7	1.40132	2016	4	19	16	0	0
Methylosmolene	3	1.27723	2016	4	19	16	0	0
AGOC-3A	3	1.20857	2016	4	19	16	0	0
AGOC-3A	7	0.899793	2016	4	19	16	0	0
Chlorodinine	7	0.758296	2016	4	19	16	0	0
Appluimonia	8	0.745735	2016	4	19	16	0	0
Appluimonia	4	0.702455	2016	4	19	16	0	0
AGOC-3A	1	0.607203	2016	4	19	16	0	0
Chlorodinine	8	0.571899	2016	4	19	16	0	0
Chlorodinine	3	0.529534	2016	4	19	16	0	0
Methylosmolene	7	0.515922	2016	4	19	16	0	0
Appluimonia	6	0.494401	2016	4	19	16	0	0
Chlorodinine	5	0.437793	2016	4	19	16	0	0
Methylosmolene	2	0.43205	2016	4	19	16	0	0
Chlorodinine	1	0.420066	2016	4	19	16	0	0
Appluimonia	3	0.414853	2016	4	19	16	0	0
AGOC-3A	6	0.394193	2016	4	19	16	0	0
Methylosmolene	4	0.387782	2016	4	19	16	0	0
Chlorodinine	6	0.345215	2016	4	19	16	0	0
Appluimonia	9	0.340439	2016	4	19	16	0	0
Methylosmolene	5	0.336307	2016	4	19	16	0	0
AGOC-3A	4	0.325412	2016	4	19	16	0	0
Appluimonia	2	0.324004	2016	4	19	16	0	0
Appluimonia	1	0.26543	2016	4	19	16	0	0
Chlorodinine	4	0.264324	2016	4	19	16	0	0
Methylosmolene	1	0.262484	2016	4	19	16	0	0
Methylosmolene	6	0.219423	2016	4	19	16	0	0
AGOC-3A	9	0.217011	2016	4	19	16	0	0
AGOC-3A	5	0.21568	2016	4	19	16	0	0
Chlorodinine	2	0.20788	2016	4	19	16	0	0
Methylosmolene	9	0.199273	2016	4	19	16	0	0
AGOC-3A	2	0.165456	2016	4	19	16	0	0
AGOC-3A	8	0.157157	2016	4	19	16	0	0
Chlorodinine	9	0.139888	2016	4	19	16	0	0
Appluimonia	5	0.119781	2016	4	19	16	0	0
Methylosmolene	8	0.0522602	2016	4	19	16	0	0
Appluimonia	3	2.22376	2016	4	19	17	0	0
Appluimonia	7	1.14304	2016	4	19	17	0	0
Methylosmolene	3	0.919992	2016	4	19	17	0	0
AGOC-3A	2	0.604396	2016	4	19	17	0	0
Methylosmolene	8	0.581786	2016	4	19	17	0	0
Methylosmolene	6	0.569974	2016	4	19	17	0	0
Chlorodinine	6	0.565623	2016	4	19	17	0	0
AGOC-3A	5	0.491613	2016	4	19	17	0	0
Methylosmolene	4	0.484615	2016	4	19	17	0	0
AGOC-3A	7	0.461877	2016	4	19	17	0	0
Methylosmolene	2	0.379684	2016	4	19	17	0	0
Appluimonia	4	0.348221	2016	4	19	17	0	0
Appluimonia	6	0.291183	2016	4	19	17	0	0
Chlorodinine	3	0.241824	2016	4	19	17	0	0
Appluimonia	8	0.229107	2016	4	19	17	0	0
Methylosmolene	1	0.215675	2016	4	19	17	0	0
Appluimonia	2	0.207696	2016	4	19	17	0	0
AGOC-3A	6	0.204005	2016	4	19	17	0	0
AGOC-3A	8	0.200664	2016	4	19	17	0	0
Appluimonia	9	0.18862	2016	4	19	17	0	0
AGOC-3A	4	0.184468	2016	4	19	17	0	0
Chlorodinine	5	0.181568	2016	4	19	17	0	0
Chlorodinine	4	0.168488	2016	4	19	17	0	0
Chlorodinine	1	0.166064	2016	4	19	17	0	0
AGOC-3A	1	0.14742	2016	4	19	17	0	0
Chlorodinine	8	0.129445	2016	4	19	17	0	0
Chlorodinine	7	0.111994	2016	4	19	17	0	0
Chlorodinine	2	0.102392	2016	4	19	17	0	0
Chlorodinine	9	0.0833455	2016	4	19	17	0	0
Appluimonia	1	0.0758279	2016	4	19	17	0	0
Appluimonia	5	0.0715864	2016	4	19	17	0	0
Methylosmolene	9	0.0674029	2016	4	19	17	0	0
AGOC-3A	3	0.0456357	2016	4	19	17	0	0
Methylosmolene	5	0.0439914	2016	4	19	17	0	0
Methylosmolene	7	0.0404586	2016	4	19	17	0	0
AGOC-3A	9	0.0318843	2016	4	19	17	0	0
AGOC-3A	3	2.10052	2016	4	19	18	0	0
Methylosmolene	7	1.66806	2016	4	19	18	0	0
Chlorodinine	3	1.60563	2016	4	19	18	0	0
Methylosmolene	3	1.22201	2016	4	19	18	0	0
AGOC-3A	8	1.07771	2016	4	19	18	0	0
Appluimonia	2	0.896865	2016	4	19	18	0	0
Chlorodinine	2	0.805145	2016	4	19	18	0	0
Appluimonia	8	0.658447	2016	4	19	18	0	0
Methylosmolene	6	0.611282	2016	4	19	18	0	0
AGOC-3A	4	0.600854	2016	4	19	18	0	0
Chlorodinine	6	0.59283	2016	4	19	18	0	0
Appluimonia	6	0.475492	2016	4	19	18	0	0
Appluimonia	5	0.467703	2016	4	19	18	0	0
Methylosmolene	5	0.447196	2016	4	19	18	0	0
Appluimonia	7	0.432988	2016	4	19	18	0	0
Chlorodinine	9	0.414273	2016	4	19	18	0	0
Chlorodinine	7	0.39888	2016	4	19	18	0	0
Methylosmolene	8	0.343803	2016	4	19	18	0	0
AGOC-3A	9	0.340302	2016	4	19	18	0	0
AGOC-3A	2	0.338536	2016	4	19	18	0	0
AGOC-3A	7	0.329082	2016	4	19	18	0	0
Chlorodinine	1	0.287698	2016	4	19	18	0	0
Appluimonia	3	0.256265	2016	4	19	18	0	0
Methylosmolene	1	0.234573	2016	4	19	18	0	0
Appluimonia	9	0.234309	2016	4	19	18	0	0
Methylosmolene	2	0.220539	2016	4	19	18	0	0
AGOC-3A	6	0.205973	2016	4	19	18	0	0
Appluimonia	4	0.198665	2016	4	19	18	0	0
Appluimonia	1	0.169768	2016	4	19	18	0	0
AGOC-3A	1	0.120484	2016	4	19	18	0	0
Chlorodinine	5	0.106687	2016	4	19	18	0	0
Chlorodinine	4	0.0836239	2016	4	19	18	0	0
Chlorodinine	8	0.0721396	2016	4	19	18	0	0
Methylosmolene	9	0.0710596	2016	4	19	18	0	0
AGOC-3A	5	0.0344129	2016	4	19	18	0	0
Methylosmolene	4	0.00199772	2016	4	19	18	0	0
Appluimonia	3	2.2282	2016	4	19	19	0	0
Appluimonia	8	0.744094	2016	4	19	19	0	0
Methylosmolene	6	0.719924	2016	4	19	19	0	0
Chlorodinine	3	0.673255	2016	4	19	19	0	0
Chlorodinine	8	0.592952	2016	4	19	19	0	0
Methylosmolene	3	0.537353	2016	4	19	19	0	0
Methylosmolene	7	0.522973	2016	4	19	19	0	0
Chlorodinine	1	0.510444	2016	4	19	19	0	0
Methylosmolene	9	0.49528	2016	4	19	19	0	0
AGOC-3A	8	0.488993	2016	4	19	19	0	0
Chlorodinine	6	0.470309	2016	4	19	19	0	0
Methylosmolene	5	0.423441	2016	4	19	19	0	0
Methylosmolene	8	0.416605	2016	4	19	19	0	0
Appluimonia	2	0.389933	2016	4	19	19	0	0
AGOC-3A	4	0.389436	2016	4	19	19	0	0
AGOC-3A	2	0.362582	2016	4	19	19	0	0
Methylosmolene	2	0.353253	2016	4	19	19	0	0
Appluimonia	5	0.349192	2016	4	19	19	0	0
AGOC-3A	3	0.315932	2016	4	19	19	0	0
Appluimonia	7	0.306631	2016	4	19	19	0	0
Chlorodinine	4	0.305853	2016	4	19	19	0	0
Appluimonia	6	0.299256	2016	4	19	19	0	0
Methylosmolene	4	0.27947	2016	4	19	19	0	0
Methylosmolene	1	0.279301	2016	4	19	19	0	0
AGOC-3A	5	0.273299	2016	4	19	19	0	0
Chlorodinine	5	0.236263	2016	4	19	19	0	0
AGOC-3A	6	0.201191	2016	4	19	19	0	0
Appluimonia	9	0.195372	2016	4	19	19	0	0
Chlorodinine	9	0.183957	2016	4	19	19	0	0
AGOC-3A	9	0.17967	2016	4	19	19	0	0
Chlorodinine	2	0.139876	2016	4	19	19	0	0
Appluimonia	4	0.136267	2016	4	19	19	0	0
Appluimonia	1	0.104005	2016	4	19	19	0	0
Chlorodinine	7	0.103944	2016	4	19	19	0	0
AGOC-3A	1	0.0511753	2016	4	19	19	0	0
AGOC-3A	7	0.00849451	2016	4	19	19	0	0
Chlorodinine	7	3.78418	2016	4	19	20	0	0
AGOC-3A	3	1.99302	2016	4	19	20	0	0
Appluimonia	7	1.36913	2016	4	19	20	0	0
Methylosmolene	3	1.21976	2016	4	19	20	0	0
Chlorodinine	3	1.11778	2016	4	19	20	0	0
Chlorodinine	2	0.963557	2016	4	19	20	0	0
AGOC-3A	8	0.937133	2016	4	19	20	0	0
Appluimonia	3	0.808779	2016	4	19	20	0	0
Methylosmolene	8	0.796167	2016	4	19	20	0	0
Chlorodinine	5	0.736297	2016	4	19	20	0	0
Chlorodinine	9	0.60327	2016	4	19	20	0	0
Appluimonia	8	0.563912	2016	4	19	20	0	0
AGOC-3A	6	0.560398	2016	4	19	20	0	0
Appluimonia	5	0.527975	2016	4	19	20	0	0
Chlorodinine	6	0.523544	2016	4	19	20	0	0
Methylosmolene	7	0.497385	2016	4	19	20	0	0
Methylosmolene	6	0.48184	2016	4	19	20	0	0
AGOC-3A	4	0.452585	2016	4	19	20	0	0
AGOC-3A	7	0.408612	2016	4	19	20	0	0
Appluimonia	6	0.386273	2016	4	19	20	0	0
Chlorodinine	1	0.375843	2016	4	19	20	0	0
Appluimonia	4	0.347041	2016	4	19	20	0	0
Chlorodinine	4	0.341021	2016	4	19	20	0	0
Methylosmolene	4	0.336936	2016	4	19	20	0	0
Appluimonia	2	0.295607	2016	4	19	20	0	0
Appluimonia	9	0.291317	2016	4	19	20	0	0
Methylosmolene	9	0.26027	2016	4	19	20	0	0
AGOC-3A	5	0.242422	2016	4	19	20	0	0
Chlorodinine	8	0.238547	2016	4	19	20	0	0
AGOC-3A	2	0.228763	2016	4	19	20	0	0
AGOC-3A	1	0.210018	2016	4	19	20	0	0
Methylosmolene	5	0.194747	2016	4	19	20	0	0
AGOC-3A	9	0.146285	2016	4	19	20	0	0
Appluimonia	1	0.0710367	2016	4	19	20	0	0
Methylosmolene	1	0.0555366	2016	4	19	20	0	0
Methylosmolene	2	0.00728853	2016	4	19	20	0	0
Appluimonia	3	1.05929	2016	4	19	21	0	0
AGOC-3A	3	0.948523	2016	4	19	21	0	0
Methylosmolene	3	0.919256	2016	4	19	21	0	0
Chlorodinine	8	0.910244	2016	4	19	21	0	0
Methylosmolene	6	0.852645	2016	4	19	21	0	0
Chlorodinine	3	0.804499	2016	4	19	21	0	0
Chlorodinine	7	0.790461	2016	4	19	21	0	0
Appluimonia	8	0.592643	2016	4	19	21	0	0
Chlorodinine	5	0.548125	2016	4	19	21	0	0
Methylosmolene	8	0.535616	2016	4	19	21	0	0
AGOC-3A	7	0.532206	2016	4	19	21	0	0
Methylosmolene	2	0.522911	2016	4	19	21	0	0
Chlorodinine	4	0.447697	2016	4	19	21	0	0
Appluimonia	1	0.432997	2016	4	19	21	0	0
Appluimonia	6	0.426415	2016	4	19	21	0	0
Appluimonia	4	0.401683	2016	4	19	21	0	0
Appluimonia	5	0.37677	2016	4	19	21	0	0
Chlorodinine	6	0.359182	2016	4	19	21	0	0
Methylosmolene	1	0.338702	2016	4	19	21	0	0
AGOC-3A	6	0.326345	2016	4	19	21	0	0
Chlorodinine	1	0.30919	2016	4	19	21	0	0
AGOC-3A	4	0.268359	2016	4	19	21	0	0
Methylosmolene	4	0.206231	2016	4	19	21	0	0
Methylosmolene	7	0.197775	2016	4	19	21	0	0
Appluimonia	7	0.175138	2016	4	19	21	0	0
Chlorodinine	2	0.16521	2016	4	19	21	0	0
Appluimonia	9	0.153492	2016	4	19	21	0	0
Appluimonia	2	0.14538	2016	4	19	21	0	0
AGOC-3A	9	0.0911574	2016	4	19	21	0	0
Chlorodinine	9	0.0898679	2016	4	19	21	0	0
Methylosmolene	5	0.048017	2016	4	19	21	0	0
AGOC-3A	8	0.046282	2016	4	19	21	0	0
AGOC-3A	5	0.0269893	2016	4	19	21	0	0
Methylosmolene	9	0.0135263	2016	4	19	21	0	0
AGOC-3A	2	0.010615	2016	4	19	21	0	0
AGOC-3A	1	0.00979132	2016	4	19	21	0	0
Chlorodinine	3	2.74564	2016	4	19	22	0	0
Appluimonia	3	2.31197	2016	4	19	22	0	0
Methylosmolene	3	1.12708	2016	4	19	22	0	0
Methylosmolene	8	0.925452	2016	4	19	22	0	0
AGOC-3A	7	0.897842	2016	4	19	22	0	0
Appluimonia	8	0.867929	2016	4	19	22	0	0
Methylosmolene	5	0.594729	2016	4	19	22	0	0
Chlorodinine	7	0.556646	2016	4	19	22	0	0
AGOC-3A	4	0.543606	2016	4	19	22	0	0
Methylosmolene	1	0.515493	2016	4	19	22	0	0
Chlorodinine	8	0.508681	2016	4	19	22	0	0
AGOC-3A	6	0.488288	2016	4	19	22	0	0
Chlorodinine	6	0.456025	2016	4	19	22	0	0
Chlorodinine	2	0.442476	2016	4	19	22	0	0
Methylosmolene	6	0.395081	2016	4	19	22	0	0
Methylosmolene	7	0.386358	2016	4	19	22	0	0
AGOC-3A	9	0.385131	2016	4	19	22	0	0
Methylosmolene	4	0.381291	2016	4	19	22	0	0
Appluimonia	9	0.368355	2016	4	19	22	0	0
AGOC-3A	5	0.346359	2016	4	19	22	0	0
AGOC-3A	1	0.299339	2016	4	19	22	0	0
Methylosmolene	9	0.286034	2016	4	19	22	0	0
AGOC-3A	3	0.275877	2016	4	19	22	0	0
Appluimonia	6	0.275696	2016	4	19	22	0	0
Appluimonia	4	0.243625	2016	4	19	22	0	0
Chlorodinine	1	0.239491	2016	4	19	22	0	0
AGOC-3A	8	0.235788	2016	4	19	22	0	0
