key	value	date
AGOC-3A	0.245338	4/13/16 12:0:0
Appluimonia	0.219192	4/13/16 12:0:0
Chlorodinine	0.198822	4/13/16 12:0:0
Appluimonia	0.144611	4/13/16 12:0:0
Methylosmolene	0.130342	4/13/16 12:0:0
Appluimonia	0.120742	4/13/16 12:0:0
Methylosmolene	0.109533	4/13/16 12:0:0
AGOC-3A	0.0794062	4/13/16 12:0:0
Methylosmolene	3.25327	4/13/16 13:0:0
AGOC-3A	1.93994	4/13/16 13:0:0
Appluimonia	1.61246	4/13/16 13:0:0
Methylosmolene	1.55825	4/13/16 13:0:0
Appluimonia	1.09093	4/13/16 13:0:0
AGOC-3A	0.878097	4/13/16 13:0:0
AGOC-3A	0.694872	4/13/16 13:0:0
Chlorodinine	0.65057	4/13/16 13:0:0
Appluimonia	0.487058	4/13/16 13:0:0
Chlorodinine	0.479914	4/13/16 13:0:0
Chlorodinine	0.477365	4/13/16 13:0:0
Methylosmolene	0.44649	4/13/16 13:0:0
AGOC-3A	0.4392	4/13/16 13:0:0
AGOC-3A	0.41444	4/13/16 13:0:0
Appluimonia	0.39939	4/13/16 13:0:0
Methylosmolene	0.367463	4/13/16 13:0:0
Appluimonia	0.356651	4/13/16 13:0:0
Chlorodinine	0.327979	4/13/16 13:0:0
Methylosmolene	0.314834	4/13/16 13:0:0
Chlorodinine	0.298769	4/13/16 13:0:0
Appluimonia	0.293053	4/13/16 13:0:0
Chlorodinine	0.260402	4/13/16 13:0:0
Appluimonia	0.260258	4/13/16 13:0:0
Methylosmolene	0.253946	4/13/16 13:0:0
AGOC-3A	0.250935	4/13/16 13:0:0
AGOC-3A	0.230372	4/13/16 13:0:0
Appluimonia	0.195086	4/13/16 13:0:0
Chlorodinine	0.18534	4/13/16 13:0:0
AGOC-3A	0.1666	4/13/16 13:0:0
AGOC-3A	0.160675	4/13/16 13:0:0
Appluimonia	0.110687	4/13/16 13:0:0
Methylosmolene	0.0859242	4/13/16 13:0:0
Chlorodinine	0.0806506	4/13/16 13:0:0
Methylosmolene	0.0594476	4/13/16 13:0:0
Methylosmolene	0.00900047	4/13/16 13:0:0
Chlorodinine	0.00642619	4/13/16 13:0:0
AGOC-3A	2.06472	4/13/16 14:0:0
AGOC-3A	1.13978	4/13/16 14:0:0
Appluimonia	1.09728	4/13/16 14:0:0
AGOC-3A	0.77491	4/13/16 14:0:0
Chlorodinine	0.759271	4/13/16 14:0:0
Chlorodinine	0.694554	4/13/16 14:0:0
Chlorodinine	0.656123	4/13/16 14:0:0
Chlorodinine	0.62125	4/13/16 14:0:0
AGOC-3A	0.591689	4/13/16 14:0:0
AGOC-3A	0.587749	4/13/16 14:0:0
Methylosmolene	0.566345	4/13/16 14:0:0
Appluimonia	0.560889	4/13/16 14:0:0
Chlorodinine	0.484479	4/13/16 14:0:0
Appluimonia	0.451378	4/13/16 14:0:0
AGOC-3A	0.422522	4/13/16 14:0:0
Appluimonia	0.415882	4/13/16 14:0:0
Methylosmolene	0.409773	4/13/16 14:0:0
Appluimonia	0.380466	4/13/16 14:0:0
Appluimonia	0.234852	4/13/16 14:0:0
Appluimonia	0.21479	4/13/16 14:0:0
Appluimonia	0.203714	4/13/16 14:0:0
Appluimonia	0.194471	4/13/16 14:0:0
AGOC-3A	0.190455	4/13/16 14:0:0
Chlorodinine	0.181513	4/13/16 14:0:0
Methylosmolene	0.170696	4/13/16 14:0:0
Methylosmolene	0.144206	4/13/16 14:0:0
Chlorodinine	0.130527	4/13/16 14:0:0
Methylosmolene	0.121361	4/13/16 14:0:0
Methylosmolene	0.0964299	4/13/16 14:0:0
Methylosmolene	0.0905255	4/13/16 14:0:0
AGOC-3A	0.0850659	4/13/16 14:0:0
Methylosmolene	0.0847798	4/13/16 14:0:0
Chlorodinine	0.0656179	4/13/16 14:0:0
Methylosmolene	0.0557168	4/13/16 14:0:0
Chlorodinine	0.0271413	4/13/16 14:0:0
AGOC-3A	0.00650532	4/13/16 14:0:0
Methylosmolene	2.81701	4/13/16 15:0:0
Appluimonia	1.27723	4/13/16 15:0:0
Methylosmolene	1.19312	4/13/16 15:0:0
AGOC-3A	1.15879	4/13/16 15:0:0
Methylosmolene	0.998691	4/13/16 15:0:0
Chlorodinine	0.776586	4/13/16 15:0:0
Appluimonia	0.722952	4/13/16 15:0:0
Chlorodinine	0.691718	4/13/16 15:0:0
Chlorodinine	0.578813	4/13/16 15:0:0
AGOC-3A	0.577891	4/13/16 15:0:0
AGOC-3A	0.560735	4/13/16 15:0:0
Methylosmolene	0.50935	4/13/16 15:0:0
Appluimonia	0.453012	4/13/16 15:0:0
Methylosmolene	0.436073	4/13/16 15:0:0
Methylosmolene	0.423004	4/13/16 15:0:0
Methylosmolene	0.418771	4/13/16 15:0:0
Methylosmolene	0.40075	4/13/16 15:0:0
AGOC-3A	0.369337	4/13/16 15:0:0
Appluimonia	0.353515	4/13/16 15:0:0
Chlorodinine	0.31464	4/13/16 15:0:0
Chlorodinine	0.309252	4/13/16 15:0:0
Appluimonia	0.282089	4/13/16 15:0:0
AGOC-3A	0.258812	4/13/16 15:0:0
Methylosmolene	0.217994	4/13/16 15:0:0
Appluimonia	0.215844	4/13/16 15:0:0
Chlorodinine	0.188338	4/13/16 15:0:0
AGOC-3A	0.187929	4/13/16 15:0:0
AGOC-3A	0.158551	4/13/16 15:0:0
Appluimonia	0.143076	4/13/16 15:0:0
AGOC-3A	0.132779	4/13/16 15:0:0
Appluimonia	0.108356	4/13/16 15:0:0
Chlorodinine	0.0895651	4/13/16 15:0:0
Appluimonia	0.0835742	4/13/16 15:0:0
AGOC-3A	0.0697038	4/13/16 15:0:0
Chlorodinine	0.0409374	4/13/16 15:0:0
Chlorodinine	0.0113625	4/13/16 15:0:0
Methylosmolene	1.28935	4/13/16 16:0:0
Appluimonia	1.06192	4/13/16 16:0:0
Chlorodinine	0.916608	4/13/16 16:0:0
Chlorodinine	0.87508	4/13/16 16:0:0
AGOC-3A	0.825048	4/13/16 16:0:0
AGOC-3A	0.741542	4/13/16 16:0:0
Chlorodinine	0.649272	4/13/16 16:0:0
Chlorodinine	0.645018	4/13/16 16:0:0
Methylosmolene	0.641557	4/13/16 16:0:0
Appluimonia	0.577924	4/13/16 16:0:0
Appluimonia	0.503296	4/13/16 16:0:0
AGOC-3A	0.50176	4/13/16 16:0:0
Appluimonia	0.467092	4/13/16 16:0:0
AGOC-3A	0.449179	4/13/16 16:0:0
AGOC-3A	0.393918	4/13/16 16:0:0
Appluimonia	0.367614	4/13/16 16:0:0
Chlorodinine	0.356493	4/13/16 16:0:0
Chlorodinine	0.332998	4/13/16 16:0:0
Methylosmolene	0.330375	4/13/16 16:0:0
Methylosmolene	0.247425	4/13/16 16:0:0
Chlorodinine	0.232364	4/13/16 16:0:0
Appluimonia	0.207337	4/13/16 16:0:0
Methylosmolene	0.171938	4/13/16 16:0:0
Methylosmolene	0.117396	4/13/16 16:0:0
Appluimonia	0.106448	4/13/16 16:0:0
Appluimonia	0.0964138	4/13/16 16:0:0
Methylosmolene	0.0910963	4/13/16 16:0:0
AGOC-3A	0.0857852	4/13/16 16:0:0
AGOC-3A	0.0759261	4/13/16 16:0:0
Methylosmolene	0.0667593	4/13/16 16:0:0
AGOC-3A	0.0380541	4/13/16 16:0:0
AGOC-3A	0.0302508	4/13/16 16:0:0
Chlorodinine	0.0236886	4/13/16 16:0:0
Appluimonia	0.00651182	4/13/16 16:0:0
Chlorodinine	0.00629568	4/13/16 16:0:0
Methylosmolene	0.00115522	4/13/16 16:0:0
AGOC-3A	1.98171	4/13/16 17:0:0
Methylosmolene	1.11954	4/13/16 17:0:0
Methylosmolene	1.0875	4/13/16 17:0:0
AGOC-3A	0.855362	4/13/16 17:0:0
AGOC-3A	0.699593	4/13/16 17:0:0
AGOC-3A	0.612777	4/13/16 17:0:0
Appluimonia	0.538254	4/13/16 17:0:0
Appluimonia	0.52653	4/13/16 17:0:0
Chlorodinine	0.517279	4/13/16 17:0:0
Chlorodinine	0.514775	4/13/16 17:0:0
Methylosmolene	0.410749	4/13/16 17:0:0
Chlorodinine	0.375819	4/13/16 17:0:0
Appluimonia	0.372841	4/13/16 17:0:0
Methylosmolene	0.335104	4/13/16 17:0:0
Appluimonia	0.334677	4/13/16 17:0:0
Methylosmolene	0.3336	4/13/16 17:0:0
AGOC-3A	0.32559	4/13/16 17:0:0
Chlorodinine	0.292175	4/13/16 17:0:0
Chlorodinine	0.2722	4/13/16 17:0:0
Chlorodinine	0.243382	4/13/16 17:0:0
Chlorodinine	0.220202	4/13/16 17:0:0
Methylosmolene	0.207921	4/13/16 17:0:0
AGOC-3A	0.187322	4/13/16 17:0:0
AGOC-3A	0.181976	4/13/16 17:0:0
Appluimonia	0.169084	4/13/16 17:0:0
AGOC-3A	0.167584	4/13/16 17:0:0
AGOC-3A	0.151735	4/13/16 17:0:0
Appluimonia	0.144484	4/13/16 17:0:0
Methylosmolene	0.0962667	4/13/16 17:0:0
Methylosmolene	0.0941933	4/13/16 17:0:0
Appluimonia	0.0888871	4/13/16 17:0:0
Methylosmolene	0.0810584	4/13/16 17:0:0
Appluimonia	0.0414414	4/13/16 17:0:0
Appluimonia	0.0381204	4/13/16 17:0:0
Chlorodinine	0.0363267	4/13/16 17:0:0
Chlorodinine	0.00707876	4/13/16 17:0:0
Appluimonia	2.42496	4/13/16 18:0:0
Methylosmolene	1.83609	4/13/16 18:0:0
AGOC-3A	1.50881	4/13/16 18:0:0
Chlorodinine	1.31879	4/13/16 18:0:0
AGOC-3A	1.10176	4/13/16 18:0:0
Appluimonia	1.00538	4/13/16 18:0:0
Methylosmolene	1.0018	4/13/16 18:0:0
AGOC-3A	0.95741	4/13/16 18:0:0
Methylosmolene	0.728461	4/13/16 18:0:0
AGOC-3A	0.679624	4/13/16 18:0:0
Chlorodinine	0.655849	4/13/16 18:0:0
Chlorodinine	0.643285	4/13/16 18:0:0
Appluimonia	0.593343	4/13/16 18:0:0
Chlorodinine	0.583364	4/13/16 18:0:0
Appluimonia	0.506265	4/13/16 18:0:0
Methylosmolene	0.503218	4/13/16 18:0:0
Appluimonia	0.467739	4/13/16 18:0:0
Methylosmolene	0.382292	4/13/16 18:0:0
Appluimonia	0.34382	4/13/16 18:0:0
Appluimonia	0.314673	4/13/16 18:0:0
Appluimonia	0.301301	4/13/16 18:0:0
AGOC-3A	0.283439	4/13/16 18:0:0
Methylosmolene	0.254118	4/13/16 18:0:0
Methylosmolene	0.247395	4/13/16 18:0:0
Methylosmolene	0.223532	4/13/16 18:0:0
AGOC-3A	0.222489	4/13/16 18:0:0
Appluimonia	0.190672	4/13/16 18:0:0
AGOC-3A	0.168213	4/13/16 18:0:0
AGOC-3A	0.165503	4/13/16 18:0:0
Chlorodinine	0.163951	4/13/16 18:0:0
Chlorodinine	0.160444	4/13/16 18:0:0
AGOC-3A	0.160267	4/13/16 18:0:0
Chlorodinine	0.142976	4/13/16 18:0:0
Chlorodinine	0.0802273	4/13/16 18:0:0
Chlorodinine	0.0701124	4/13/16 18:0:0
Methylosmolene	0.0314255	4/13/16 18:0:0
AGOC-3A	3.08127	4/13/16 19:0:0
Appluimonia	1.76364	4/13/16 19:0:0
Chlorodinine	0.867644	4/13/16 19:0:0
Appluimonia	0.807468	4/13/16 19:0:0
Chlorodinine	0.6624	4/13/16 19:0:0
AGOC-3A	0.603042	4/13/16 19:0:0
Chlorodinine	0.591191	4/13/16 19:0:0
Chlorodinine	0.586435	4/13/16 19:0:0
Methylosmolene	0.569551	4/13/16 19:0:0
Appluimonia	0.508822	4/13/16 19:0:0
AGOC-3A	0.503889	4/13/16 19:0:0
AGOC-3A	0.499947	4/13/16 19:0:0
AGOC-3A	0.469608	4/13/16 19:0:0
Appluimonia	0.442554	4/13/16 19:0:0
Methylosmolene	0.432168	4/13/16 19:0:0
Appluimonia	0.431838	4/13/16 19:0:0
AGOC-3A	0.408308	4/13/16 19:0:0
Methylosmolene	0.362845	4/13/16 19:0:0
AGOC-3A	0.311434	4/13/16 19:0:0
Methylosmolene	0.286345	4/13/16 19:0:0
Chlorodinine	0.285463	4/13/16 19:0:0
Methylosmolene	0.262049	4/13/16 19:0:0
Appluimonia	0.261627	4/13/16 19:0:0
Methylosmolene	0.225678	4/13/16 19:0:0
Methylosmolene	0.221283	4/13/16 19:0:0
Appluimonia	0.218565	4/13/16 19:0:0
Appluimonia	0.179639	4/13/16 19:0:0
Methylosmolene	0.178162	4/13/16 19:0:0
Appluimonia	0.174865	4/13/16 19:0:0
Chlorodinine	0.171448	4/13/16 19:0:0
Chlorodinine	0.167044	4/13/16 19:0:0
Chlorodinine	0.133966	4/13/16 19:0:0
Methylosmolene	0.126688	4/13/16 19:0:0
AGOC-3A	0.10917	4/13/16 19:0:0
Chlorodinine	0.091998	4/13/16 19:0:0
AGOC-3A	0.0418502	4/13/16 19:0:0
Methylosmolene	1.61156	4/13/16 20:0:0
AGOC-3A	1.1276	4/13/16 20:0:0
Appluimonia	0.722784	4/13/16 20:0:0
Chlorodinine	0.636035	4/13/16 20:0:0
Appluimonia	0.590032	4/13/16 20:0:0
Methylosmolene	0.541655	4/13/16 20:0:0
AGOC-3A	0.463781	4/13/16 20:0:0
Chlorodinine	0.447409	4/13/16 20:0:0
Appluimonia	0.424765	4/13/16 20:0:0
Methylosmolene	0.416697	4/13/16 20:0:0
AGOC-3A	0.404828	4/13/16 20:0:0
Appluimonia	0.391301	4/13/16 20:0:0
Chlorodinine	0.365178	4/13/16 20:0:0
Chlorodinine	0.355774	4/13/16 20:0:0
Chlorodinine	0.343625	4/13/16 20:0:0
Methylosmolene	0.320869	4/13/16 20:0:0
Appluimonia	0.308623	4/13/16 20:0:0
AGOC-3A	0.306972	4/13/16 20:0:0
Methylosmolene	0.296365	4/13/16 20:0:0
Chlorodinine	0.267548	4/13/16 20:0:0
Appluimonia	0.261871	4/13/16 20:0:0
Chlorodinine	0.249675	4/13/16 20:0:0
AGOC-3A	0.216109	4/13/16 20:0:0
Chlorodinine	0.183864	4/13/16 20:0:0
Appluimonia	0.165202	4/13/16 20:0:0
Appluimonia	0.152377	4/13/16 20:0:0
Methylosmolene	0.117994	4/13/16 20:0:0
AGOC-3A	0.0915574	4/13/16 20:0:0
AGOC-3A	0.0876277	4/13/16 20:0:0
Methylosmolene	0.0720626	4/13/16 20:0:0
Appluimonia	0.0657461	4/13/16 20:0:0
AGOC-3A	0.0456454	4/13/16 20:0:0
Methylosmolene	0.026051	4/13/16 20:0:0
Methylosmolene	0.0228626	4/13/16 20:0:0
AGOC-3A	0.0205096	4/13/16 20:0:0
Chlorodinine	0.0124406	4/13/16 20:0:0
Methylosmolene	2.29058	4/13/16 21:0:0
Appluimonia	1.27455	4/13/16 21:0:0
Appluimonia	1.22721	4/13/16 21:0:0
Chlorodinine	1.15344	4/13/16 21:0:0
AGOC-3A	0.952529	4/13/16 21:0:0
Chlorodinine	0.701822	4/13/16 21:0:0
Appluimonia	0.682225	4/13/16 21:0:0
Chlorodinine	0.667102	4/13/16 21:0:0
AGOC-3A	0.618544	4/13/16 21:0:0
Appluimonia	0.612123	4/13/16 21:0:0
Chlorodinine	0.570759	4/13/16 21:0:0
AGOC-3A	0.529925	4/13/16 21:0:0
Appluimonia	0.509759	4/13/16 21:0:0
Methylosmolene	0.424694	4/13/16 21:0:0
Appluimonia	0.370127	4/13/16 21:0:0
Methylosmolene	0.360088	4/13/16 21:0:0
Chlorodinine	0.330546	4/13/16 21:0:0
AGOC-3A	0.285462	4/13/16 21:0:0
Methylosmolene	0.283231	4/13/16 21:0:0
Chlorodinine	0.262608	4/13/16 21:0:0
Chlorodinine	0.254205	4/13/16 21:0:0
AGOC-3A	0.211055	4/13/16 21:0:0
Appluimonia	0.188524	4/13/16 21:0:0
Methylosmolene	0.153711	4/13/16 21:0:0
AGOC-3A	0.151174	4/13/16 21:0:0
Methylosmolene	0.150453	4/13/16 21:0:0
Methylosmolene	0.144511	4/13/16 21:0:0
Chlorodinine	0.136099	4/13/16 21:0:0
Methylosmolene	0.13168	4/13/16 21:0:0
AGOC-3A	0.130961	4/13/16 21:0:0
Methylosmolene	0.103885	4/13/16 21:0:0
Chlorodinine	0.0967909	4/13/16 21:0:0
AGOC-3A	0.0814259	4/13/16 21:0:0
AGOC-3A	0.0244271	4/13/16 21:0:0
Appluimonia	0.00928792	4/13/16 21:0:0
Appluimonia	0.00377068	4/13/16 21:0:0
Methylosmolene	0.982228	4/13/16 22:0:0
Methylosmolene	0.940743	4/13/16 22:0:0
Appluimonia	0.771315	4/13/16 22:0:0
AGOC-3A	0.749324	4/13/16 22:0:0
Appluimonia	0.524423	4/13/16 22:0:0
AGOC-3A	0.508849	4/13/16 22:0:0
AGOC-3A	0.490174	4/13/16 22:0:0
Methylosmolene	0.487344	4/13/16 22:0:0
Chlorodinine	0.485631	4/13/16 22:0:0
Chlorodinine	0.470129	4/13/16 22:0:0
Appluimonia	0.463089	4/13/16 22:0:0
AGOC-3A	0.453115	4/13/16 22:0:0
AGOC-3A	0.447056	4/13/16 22:0:0
AGOC-3A	0.432578	4/13/16 22:0:0
Appluimonia	0.387587	4/13/16 22:0:0
Appluimonia	0.386202	4/13/16 22:0:0
Appluimonia	0.381261	4/13/16 22:0:0
AGOC-3A	0.32384	4/13/16 22:0:0
Methylosmolene	0.321919	4/13/16 22:0:0
Chlorodinine	0.32112	4/13/16 22:0:0
Chlorodinine	0.31556	4/13/16 22:0:0
Appluimonia	0.298839	4/13/16 22:0:0
Chlorodinine	0.287108	4/13/16 22:0:0
Appluimonia	0.267856	4/13/16 22:0:0
AGOC-3A	0.264608	4/13/16 22:0:0
Chlorodinine	0.25821	4/13/16 22:0:0
Appluimonia	0.207075	4/13/16 22:0:0
AGOC-3A	0.194532	4/13/16 22:0:0
Chlorodinine	0.187408	4/13/16 22:0:0
Methylosmolene	0.138083	4/13/16 22:0:0
Methylosmolene	0.126357	4/13/16 22:0:0
Chlorodinine	0.107493	4/13/16 22:0:0
Methylosmolene	0.100211	4/13/16 22:0:0
Chlorodinine	0.0691069	4/13/16 22:0:0
Methylosmolene	0.0591951	4/13/16 22:0:0
Methylosmolene	0.00303712	4/13/16 22:0:0
AGOC-3A	2.81701	4/13/16 23:0:0
AGOC-3A	1.06483	4/13/16 23:0:0
Appluimonia	1.01865	4/13/16 23:0:0
Methylosmolene	0.893646	4/13/16 23:0:0
Methylosmolene	0.649927	4/13/16 23:0:0
Methylosmolene	0.610291	4/13/16 23:0:0
Chlorodinine	0.518621	4/13/16 23:0:0
Methylosmolene	0.487956	4/13/16 23:0:0
Chlorodinine	0.468359	4/13/16 23:0:0
AGOC-3A	0.454987	4/13/16 23:0:0
Appluimonia	0.449669	4/13/16 23:0:0
Appluimonia	0.431564	4/13/16 23:0:0
Methylosmolene	0.425443	4/13/16 23:0:0
Chlorodinine	0.398985	4/13/16 23:0:0
Methylosmolene	0.348371	4/13/16 23:0:0
Chlorodinine	0.338624	4/13/16 23:0:0
AGOC-3A	0.328555	4/13/16 23:0:0
AGOC-3A	0.324114	4/13/16 23:0:0
Appluimonia	0.267496	4/13/16 23:0:0
Chlorodinine	0.253083	4/13/16 23:0:0
Chlorodinine	0.232766	4/13/16 23:0:0
AGOC-3A	0.217429	4/13/16 23:0:0
Chlorodinine	0.211499	4/13/16 23:0:0
Methylosmolene	0.2001	4/13/16 23:0:0
Appluimonia	0.163962	4/13/16 23:0:0
Chlorodinine	0.15445	4/13/16 23:0:0
Methylosmolene	0.152715	4/13/16 23:0:0
AGOC-3A	0.149523	4/13/16 23:0:0
Methylosmolene	0.118144	4/13/16 23:0:0
AGOC-3A	0.107818	4/13/16 23:0:0
Appluimonia	0.0856888	4/13/16 23:0:0
Appluimonia	0.0346921	4/13/16 23:0:0
AGOC-3A	0.0323174	4/13/16 23:0:0
Chlorodinine	0.0293351	4/13/16 23:0:0
Appluimonia	0.0136123	4/13/16 23:0:0
Appluimonia	0.00518805	4/13/16 23:0:0
Chlorodinine	2.77243	4/14/16 0:0:0
AGOC-3A	1.3639	4/14/16 0:0:0
Chlorodinine	1.09797	4/14/16 0:0:0
Methylosmolene	1.05559	4/14/16 0:0:0
Appluimonia	1.00509	4/14/16 0:0:0
Chlorodinine	0.655355	4/14/16 0:0:0
AGOC-3A	0.557891	4/14/16 0:0:0
Methylosmolene	0.514248	4/14/16 0:0:0
Methylosmolene	0.505087	4/14/16 0:0:0
Appluimonia	0.501902	4/14/16 0:0:0
AGOC-3A	0.457679	4/14/16 0:0:0
Appluimonia	0.446987	4/14/16 0:0:0
Methylosmolene	0.43175	4/14/16 0:0:0
Appluimonia	0.426831	4/14/16 0:0:0
Appluimonia	0.414774	4/14/16 0:0:0
AGOC-3A	0.395058	4/14/16 0:0:0
AGOC-3A	0.37343	4/14/16 0:0:0
Methylosmolene	0.354539	4/14/16 0:0:0
Chlorodinine	0.354452	4/14/16 0:0:0
Methylosmolene	0.349269	4/14/16 0:0:0
AGOC-3A	0.318408	4/14/16 0:0:0
Methylosmolene	0.282184	4/14/16 0:0:0
AGOC-3A	0.253024	4/14/16 0:0:0
Chlorodinine	0.205992	4/14/16 0:0:0
Appluimonia	0.178101	4/14/16 0:0:0
Appluimonia	0.172363	4/14/16 0:0:0
Chlorodinine	0.136681	4/14/16 0:0:0
Methylosmolene	0.133455	4/14/16 0:0:0
Methylosmolene	0.1322	4/14/16 0:0:0
Chlorodinine	0.124031	4/14/16 0:0:0
Chlorodinine	0.0674191	4/14/16 0:0:0
Appluimonia	0.0649355	4/14/16 0:0:0
AGOC-3A	0.0493777	4/14/16 0:0:0
AGOC-3A	0.0217572	4/14/16 0:0:0
Appluimonia	0.0146514	4/14/16 0:0:0
Chlorodinine	0.0122251	4/14/16 0:0:0
Chlorodinine	2.76628	4/14/16 1:0:0
Methylosmolene	0.964293	4/14/16 1:0:0
Appluimonia	0.89452	4/14/16 1:0:0
Appluimonia	0.824073	4/14/16 1:0:0
AGOC-3A	0.606261	4/14/16 1:0:0
Appluimonia	0.487269	4/14/16 1:0:0
AGOC-3A	0.44728	4/14/16 1:0:0
AGOC-3A	0.435274	4/14/16 1:0:0
Appluimonia	0.435243	4/14/16 1:0:0
Appluimonia	0.398355	4/14/16 1:0:0
AGOC-3A	0.394887	4/14/16 1:0:0
Chlorodinine	0.359925	4/14/16 1:0:0
Methylosmolene	0.359244	4/14/16 1:0:0
Chlorodinine	0.341027	4/14/16 1:0:0
Chlorodinine	0.332949	4/14/16 1:0:0
Methylosmolene	0.325524	4/14/16 1:0:0
Chlorodinine	0.319572	4/14/16 1:0:0
Appluimonia	0.257805	4/14/16 1:0:0
Chlorodinine	0.204299	4/14/16 1:0:0
Chlorodinine	0.193258	4/14/16 1:0:0
AGOC-3A	0.172883	4/14/16 1:0:0
Methylosmolene	0.164899	4/14/16 1:0:0
Chlorodinine	0.152991	4/14/16 1:0:0
Methylosmolene	0.141638	4/14/16 1:0:0
Appluimonia	0.117231	4/14/16 1:0:0
Methylosmolene	0.105564	4/14/16 1:0:0
Methylosmolene	0.0743579	4/14/16 1:0:0
Methylosmolene	0.0715616	4/14/16 1:0:0
Methylosmolene	0.0637011	4/14/16 1:0:0
AGOC-3A	0.0619276	4/14/16 1:0:0
AGOC-3A	0.0582466	4/14/16 1:0:0
AGOC-3A	0.0400972	4/14/16 1:0:0
AGOC-3A	0.0193223	4/14/16 1:0:0
Chlorodinine	0.0189417	4/14/16 1:0:0
Appluimonia	0.0179852	4/14/16 1:0:0
Appluimonia	0.00229086	4/14/16 1:0:0
Methylosmolene	3.38385	4/14/16 2:0:0
Appluimonia	2.63031	4/14/16 2:0:0
Chlorodinine	1.97856	4/14/16 2:0:0
AGOC-3A	0.732258	4/14/16 2:0:0
Methylosmolene	0.67904	4/14/16 2:0:0
Appluimonia	0.674182	4/14/16 2:0:0
Methylosmolene	0.60776	4/14/16 2:0:0
Appluimonia	0.507418	4/14/16 2:0:0
Chlorodinine	0.445461	4/14/16 2:0:0
Appluimonia	0.409764	4/14/16 2:0:0
Chlorodinine	0.369974	4/14/16 2:0:0
Appluimonia	0.357772	4/14/16 2:0:0
Chlorodinine	0.351641	4/14/16 2:0:0
AGOC-3A	0.313429	4/14/16 2:0:0
AGOC-3A	0.223955	4/14/16 2:0:0
Appluimonia	0.209186	4/14/16 2:0:0
Chlorodinine	0.202141	4/14/16 2:0:0
AGOC-3A	0.198374	4/14/16 2:0:0
Appluimonia	0.175528	4/14/16 2:0:0
Methylosmolene	0.158834	4/14/16 2:0:0
Chlorodinine	0.15153	4/14/16 2:0:0
Methylosmolene	0.149837	4/14/16 2:0:0
AGOC-3A	0.136686	4/14/16 2:0:0
Chlorodinine	0.131436	4/14/16 2:0:0
Chlorodinine	0.12767	4/14/16 2:0:0
AGOC-3A	0.111563	4/14/16 2:0:0
Appluimonia	0.101301	4/14/16 2:0:0
Appluimonia	0.081895	4/14/16 2:0:0
Chlorodinine	0.0774899	4/14/16 2:0:0
AGOC-3A	0.075038	4/14/16 2:0:0
Methylosmolene	0.0621039	4/14/16 2:0:0
Methylosmolene	0.0533034	4/14/16 2:0:0
Methylosmolene	0.0501615	4/14/16 2:0:0
Methylosmolene	0.0463112	4/14/16 2:0:0
AGOC-3A	0.020887	4/14/16 2:0:0
AGOC-3A	0.00629568	4/14/16 2:0:0
AGOC-3A	1.67208	4/14/16 3:0:0
Appluimonia	1.53906	4/14/16 3:0:0
Methylosmolene	1.04719	4/14/16 3:0:0
AGOC-3A	0.95993	4/14/16 3:0:0
Appluimonia	0.898165	4/14/16 3:0:0
Appluimonia	0.830726	4/14/16 3:0:0
Chlorodinine	0.819119	4/14/16 3:0:0
Chlorodinine	0.740079	4/14/16 3:0:0
Chlorodinine	0.561463	4/14/16 3:0:0
AGOC-3A	0.549471	4/14/16 3:0:0
Chlorodinine	0.515894	4/14/16 3:0:0
Chlorodinine	0.400168	4/14/16 3:0:0
Methylosmolene	0.395787	4/14/16 3:0:0
Chlorodinine	0.38251	4/14/16 3:0:0
Appluimonia	0.378972	4/14/16 3:0:0
Appluimonia	0.32516	4/14/16 3:0:0
Methylosmolene	0.279152	4/14/16 3:0:0
Appluimonia	0.276523	4/14/16 3:0:0
Methylosmolene	0.274254	4/14/16 3:0:0
Appluimonia	0.262917	4/14/16 3:0:0
Chlorodinine	0.260863	4/14/16 3:0:0
AGOC-3A	0.245443	4/14/16 3:0:0
Methylosmolene	0.230509	4/14/16 3:0:0
Methylosmolene	0.216537	4/14/16 3:0:0
Chlorodinine	0.212279	4/14/16 3:0:0
AGOC-3A	0.201446	4/14/16 3:0:0
AGOC-3A	0.191845	4/14/16 3:0:0
AGOC-3A	0.187788	4/14/16 3:0:0
Chlorodinine	0.185408	4/14/16 3:0:0
Methylosmolene	0.146405	4/14/16 3:0:0
Appluimonia	0.122227	4/14/16 3:0:0
Methylosmolene	0.118145	4/14/16 3:0:0
AGOC-3A	0.103466	4/14/16 3:0:0
AGOC-3A	0.0929527	4/14/16 3:0:0
Methylosmolene	0.0373182	4/14/16 3:0:0
Appluimonia	0.0196311	4/14/16 3:0:0
Methylosmolene	47.92028	4/14/16 4:0:0
AGOC-3A	4.98399	4/14/16 4:0:0
Chlorodinine	2.27384	4/14/16 4:0:0
Chlorodinine	1.40374	4/14/16 4:0:0
Appluimonia	0.711903	4/14/16 4:0:0
Methylosmolene	0.7041	4/14/16 4:0:0
Methylosmolene	0.678145	4/14/16 4:0:0
Chlorodinine	0.605925	4/14/16 4:0:0
AGOC-3A	0.593318	4/14/16 4:0:0
Methylosmolene	0.592288	4/14/16 4:0:0
Chlorodinine	0.460975	4/14/16 4:0:0
Methylosmolene	0.459738	4/14/16 4:0:0
Appluimonia	0.436025	4/14/16 4:0:0
