Chemical	Day	Hour	Reading
Appluimonia	25	17	0.217223344
Appluimonia	25	16	0.614750978
Appluimonia	25	15	0.572292778
Appluimonia	25	14	0.332359089
Appluimonia	25	13	0.50218178
Appluimonia	25	12	0.2423673
Appluimonia	25	11	0.275770033
Appluimonia	25	10	0.129495734
Appluimonia	25	9	0.390778556
Appluimonia	25	8	0.366964778
Appluimonia	25	7	0.555161479
Appluimonia	25	6	0.471631733
Appluimonia	25	5	0.391380089
Appluimonia	25	4	0.390376047
Appluimonia	25	3	0.758378
Appluimonia	25	2	0.618126856
Appluimonia	25	1	0.694033478
Appluimonia	25	0	0.478043267
Appluimonia	24	23	0.481453556
Appluimonia	24	22	0.6402875
Appluimonia	24	21	0.397773611
Appluimonia	24	20	0.475213733
Appluimonia	24	19	0.289458336
Appluimonia	24	18	0.377314722
Appluimonia	24	17	0.613466811
Appluimonia	24	16	0.248023544
Appluimonia	24	15	0.614164556
Appluimonia	24	14	0.446596933
Appluimonia	24	13	0.676199022
Appluimonia	24	12	0.347382433
Appluimonia	24	11	0.395982589
Appluimonia	24	10	0.311278222
Appluimonia	24	9	0.494264078
Appluimonia	24	8	0.378047
Appluimonia	24	7	0.578368889
Appluimonia	24	6	0.410784533
Appluimonia	24	5	0.393967311
Appluimonia	24	4	0.422917284
Appluimonia	24	3	0.365267111
Appluimonia	24	2	0.523909778
Appluimonia	24	1	0.557564933
Appluimonia	24	0	0.396448711
Appluimonia	23	23	0.265066911
Appluimonia	23	22	0.374563889
Appluimonia	23	21	0.506747764
Appluimonia	23	20	0.322357033
Appluimonia	23	19	0.310637422
Appluimonia	23	18	0.332604911
Appluimonia	23	17	0.361910856
Appluimonia	23	16	0.568430689
Appluimonia	23	15	0.390314144
Appluimonia	23	14	0.44459673
Appluimonia	23	13	0.546613048
Appluimonia	23	12	0.667627778
Appluimonia	23	11	0.395162333
Appluimonia	23	10	0.445862778
Appluimonia	23	9	0.335178833
Appluimonia	23	8	0.311173111
Appluimonia	23	7	0.434025111
Appluimonia	23	6	0.525568
Appluimonia	23	5	0.453162889
Appluimonia	23	4	0.503609281
Appluimonia	23	3	0.273107556
Appluimonia	23	2	0.754915556
Appluimonia	23	1	0.774862
Appluimonia	23	0	0.848322311
Appluimonia	22	23	0.448630889
Appluimonia	22	22	0.776497289
Appluimonia	22	21	0.333500149
Appluimonia	22	20	0.475755211
Appluimonia	22	19	0.485559111
Appluimonia	22	18	0.490277389
Appluimonia	22	17	0.572800333
Appluimonia	22	16	0.483927111
Appluimonia	22	15	0.590584611
Appluimonia	22	14	0.555588167
Appluimonia	22	13	0.690379322
Appluimonia	22	12	0.564157678
Appluimonia	22	11	0.243548622
Appluimonia	22	10	0.360519511
Appluimonia	22	9	0.573544111
Appluimonia	22	8	0.6116544
Appluimonia	22	7	0.471680778
Appluimonia	22	6	0.527860856
Appluimonia	22	5	0.472734856
Appluimonia	22	4	0.610818089
Appluimonia	22	3	0.517005444
Appluimonia	22	2	0.352074567
Appluimonia	22	1	0.798989633
Appluimonia	22	0	0.621468333
Appluimonia	21	23	0.426394667
Appluimonia	21	22	0.683845111
Appluimonia	21	21	0.408836889
Appluimonia	21	20	0.252465544
Appluimonia	21	19	0.320942889
Appluimonia	21	18	0.447325244
Appluimonia	21	17	0.4393714
Appluimonia	21	16	0.573099
Appluimonia	21	15	0.2220887
Appluimonia	21	14	0.353348322
Appluimonia	21	13	0.423205978
Appluimonia	21	12	0.605568889
Appluimonia	21	11	0.441605667
Appluimonia	21	10	0.592516333
Appluimonia	21	9	0.706797667
Appluimonia	21	8	0.436037578
Appluimonia	21	7	0.583732933
Appluimonia	21	6	0.417497889
Appluimonia	21	5	0.767708356
Appluimonia	21	4	0.679450167
Appluimonia	21	3	0.470464389
Appluimonia	21	2	0.380307448
Appluimonia	21	1	0.634408778
Appluimonia	21	0	0.391281256
Appluimonia	20	23	1.062335444
Appluimonia	20	22	0.7092008
Appluimonia	20	21	0.603858
Appluimonia	20	20	0.3744084
Appluimonia	20	19	0.427968556
Appluimonia	20	18	0.45396287
Appluimonia	20	17	0.6905861
Appluimonia	20	16	0.655581367
Appluimonia	20	15	0.452115333
Appluimonia	20	14	0.298308922
Appluimonia	20	13	0.335272433
Appluimonia	20	12	0.4869874
Appluimonia	20	11	0.431126111
Appluimonia	20	10	0.422018211
Appluimonia	20	9	0.553877734
Appluimonia	20	8	0.346637256
Appluimonia	20	7	0.454512633
Appluimonia	20	6	0.429398667
Appluimonia	20	5	0.462431522
Appluimonia	20	4	0.423295989
Appluimonia	20	3	0.395510778
Appluimonia	20	2	0.242778507
Appluimonia	20	1	0.673989667
Appluimonia	20	0	0.516978789
Appluimonia	19	23	0.270865656
Appluimonia	19	22	0.520826467
Appluimonia	19	21	0.418200889
Appluimonia	19	20	0.517896744
Appluimonia	19	19	0.528105556
Appluimonia	19	18	0.421166889
Appluimonia	19	17	0.531004589
Appluimonia	19	16	0.534268667
Appluimonia	19	15	0.617168311
Appluimonia	19	14	0.1728043
Appluimonia	19	13	0.317823411
Appluimonia	19	12	0.182422722
Appluimonia	19	11	0.3483449
Appluimonia	19	10	0.512639693
Appluimonia	19	9	0.7007351
Appluimonia	19	8	0.419360511
Appluimonia	19	7	0.489370111
Appluimonia	19	6	0.620177244
Appluimonia	19	5	0.262680889
Appluimonia	19	4	0.409536667
Appluimonia	19	3	0.364326233
Appluimonia	19	2	0.4151849
Appluimonia	19	1	0.391396256
Appluimonia	19	0	0.674417322
Appluimonia	18	23	0.325915656
Appluimonia	18	22	0.396658144
Appluimonia	18	21	0.339277222
Appluimonia	18	20	0.464830156
Appluimonia	18	19	0.422998556
Appluimonia	18	18	0.349212367
Appluimonia	18	17	0.736145111
Appluimonia	18	16	0.516255778
Appluimonia	18	15	0.394000863
Appluimonia	18	14	0.284172078
Appluimonia	18	13	0.468062033
Appluimonia	18	12	0.389248433
Appluimonia	18	11	0.265029211
Appluimonia	18	10	0.5935104
Appluimonia	18	9	0.338029211
Appluimonia	18	8	0.330923156
Appluimonia	18	7	0.574028444
Appluimonia	18	6	0.511666778
Appluimonia	18	5	0.455922111
Appluimonia	18	4	0.454901633
Appluimonia	18	3	0.556580556
Appluimonia	18	2	0.554404602
Appluimonia	18	1	0.389073044
Appluimonia	18	0	0.762543444
Appluimonia	17	23	0.356828608
Appluimonia	17	22	0.296131167
Appluimonia	17	21	0.401126999
Appluimonia	17	20	0.507793156
Appluimonia	17	19	0.338903044
Appluimonia	17	18	0.879105833
Appluimonia	17	17	0.448928311
Appluimonia	17	16	0.711314256
Appluimonia	17	15	0.749500444
Appluimonia	17	14	0.403706744
Appluimonia	17	13	0.349129078
Appluimonia	17	12	0.397286111
Appluimonia	17	11	0.627060556
Appluimonia	17	10	0.4100393
Appluimonia	17	9	1.105759611
Appluimonia	17	8	0.540809778
Appluimonia	17	7	0.692433226
Appluimonia	17	6	0.286403289
Appluimonia	17	5	0.449901738
Appluimonia	17	4	0.471464111
Appluimonia	17	3	0.933205611
Appluimonia	17	2	1.082403444
Appluimonia	17	1	0.762557956
Appluimonia	17	0	0.304027979
Appluimonia	16	23	0.562825167
Appluimonia	16	22	0.404707978
Appluimonia	16	21	0.668115111
Appluimonia	16	20	0.505333
Appluimonia	16	19	0.533245967
Appluimonia	16	18	0.370743333
Appluimonia	16	17	0.744549222
Appluimonia	16	16	0.328189333
Appluimonia	16	15	0.37867037
Appluimonia	16	14	0.907602812
Appluimonia	16	13	0.471491133
Appluimonia	16	12	0.815587644
Appluimonia	16	11	0.679821811
Appluimonia	16	10	1.090506344
Appluimonia	16	9	0.547118056
Appluimonia	16	8	0.294096444
Appluimonia	16	7	0.363815244
Appluimonia	16	6	0.475345811
Appluimonia	16	5	0.3332791
Appluimonia	16	4	0.549122778
Appluimonia	16	3	0.27495464
Appluimonia	16	2	0.432688356
Appluimonia	16	1	0.251041133
Appluimonia	16	0	0.362915518
Appluimonia	15	23	0.245294356
Appluimonia	15	22	0.778818422
Appluimonia	15	21	0.568233333
Appluimonia	15	20	0.228669856
Appluimonia	15	19	0.431124266
Appluimonia	15	18	0.376650344
Appluimonia	15	17	0.547118667
Appluimonia	15	16	0.396559889
Appluimonia	15	15	0.538784911
Appluimonia	15	14	0.398266778
Appluimonia	15	13	0.438041222
Appluimonia	15	12	0.646098153
Appluimonia	15	11	0.433986744
Appluimonia	15	10	0.446493678
Appluimonia	15	9	0.384468556
Appluimonia	15	8	0.861048511
Appluimonia	15	7	0.700067344
Appluimonia	15	6	0.440155711
Appluimonia	15	5	0.358413822
Appluimonia	15	4	0.401237444
Appluimonia	15	3	0.306289667
Appluimonia	15	2	0.773874733
Appluimonia	15	1	0.487625667
Appluimonia	15	0	0.336839467
Appluimonia	14	23	0.433267556
Appluimonia	14	22	0.622633689
Appluimonia	14	21	0.367518422
Appluimonia	14	20	0.380855456
Appluimonia	14	19	0.354353318
Appluimonia	14	18	0.566641222
Appluimonia	14	17	0.306792933
Appluimonia	14	16	0.422105889
Appluimonia	14	15	0.461078556
Appluimonia	14	14	0.287418711
Appluimonia	14	13	0.466401111
Appluimonia	14	12	0.5110277
Appluimonia	14	11	0.502773989
Appluimonia	14	10	0.247298878
Appluimonia	14	9	0.585495089
Appluimonia	14	8	0.21611794
Appluimonia	14	7	0.529316667
Appluimonia	14	6	0.308054256
Appluimonia	14	5	0.300461633
Appluimonia	14	4	0.337196269
Appluimonia	14	3	0.517042344
Appluimonia	14	2	0.571928444
Appluimonia	14	1	0.38164134
Appluimonia	14	0	0.358403878
Appluimonia	13	23	0.274502472
Appluimonia	13	22	0.409738556
Appluimonia	13	21	0.541952956
Appluimonia	13	20	0.342522344
Appluimonia	13	19	0.532113111
Appluimonia	13	18	0.683128111
Appluimonia	13	17	0.250479878
Appluimonia	13	16	0.377172958
Appluimonia	13	15	0.404405356
Appluimonia	13	14	0.417080222
Appluimonia	13	13	0.533952556
Appluimonia	13	12	0.473333222
Appluimonia	13	11	0.571100733
Appluimonia	13	10	0.407426089
Appluimonia	13	9	0.552969222
Appluimonia	13	8	0.609654478
Appluimonia	13	7	0.382285111
Appluimonia	13	6	0.370953644
Appluimonia	13	5	0.396176222
Appluimonia	13	4	0.301633389
Appluimonia	13	3	0.340351956
Appluimonia	13	2	0.410644778
Appluimonia	13	1	0.431665333
Appluimonia	13	0	0.339511111
Appluimonia	12	23	0.375469633
Appluimonia	12	22	0.340906144
Appluimonia	12	21	0.334119
Appluimonia	12	20	0.390486189
Appluimonia	12	19	0.3082087
Appluimonia	12	18	0.900870333
Appluimonia	12	17	0.6042329
Appluimonia	12	16	0.757470778
Appluimonia	12	15	0.358163444
Appluimonia	12	14	0.286092467
Appluimonia	12	13	0.423449889
Appluimonia	12	12	0.490459811
Appluimonia	12	11	0.513016
Appluimonia	12	10	0.4336939
Appluimonia	12	9	0.400065444
Appluimonia	12	8	0.506668444
Appluimonia	12	7	0.553582944
Appluimonia	12	6	0.539071589
Appluimonia	12	5	0.242170344
Appluimonia	12	4	0.465725333
Appluimonia	12	3	0.616663144
Appluimonia	12	2	0.4777255
Appluimonia	12	1	0.399947456
Appluimonia	12	0	0.489320578
Appluimonia	11	23	0.602032
Appluimonia	11	22	0.512516156
Appluimonia	11	21	0.374048564
Appluimonia	11	20	0.298043456
Appluimonia	11	19	0.547885144
Appluimonia	11	18	0.351722184
Appluimonia	11	17	0.483068556
Appluimonia	11	16	0.346838389
Appluimonia	11	15	0.570755219
Appluimonia	11	14	0.17348536
Appluimonia	11	13	0.528207189
Appluimonia	11	12	0.505661622
Appluimonia	11	11	0.696748778
Appluimonia	11	10	0.234658867
Appluimonia	11	9	0.349527533
Appluimonia	11	8	0.457192667
Appluimonia	11	7	0.443104526
Appluimonia	11	6	0.555883
Appluimonia	11	5	0.307656967
Appluimonia	11	4	0.890208667
Appluimonia	11	3	0.434395317
Appluimonia	11	2	0.615244522
Appluimonia	11	1	0.449367667
Appluimonia	11	0	0.336063767
Appluimonia	10	23	0.3492145
Appluimonia	10	22	0.470586767
Appluimonia	10	21	0.453263289
Appluimonia	10	20	0.476221113
Appluimonia	10	19	0.191862172
Appluimonia	10	18	0.415090589
Appluimonia	10	17	0.364570644
Appluimonia	10	16	0.358575511
Appluimonia	10	15	0.4092722
Appluimonia	10	14	0.389567356
Appluimonia	10	13	0.296076856
Appluimonia	10	12	0.391188778
Appluimonia	10	11	0.540210667
Appluimonia	10	10	0.355304111
Appluimonia	10	9	0.835821411
Appluimonia	10	8	0.490988744
Appluimonia	10	7	0.631009778
Appluimonia	10	6	0.325533778
Appluimonia	10	5	0.3119164
Appluimonia	10	4	0.592972222
Appluimonia	10	3	0.279153478
Appluimonia	10	2	0.396849
Appluimonia	10	1	0.866914822
Appluimonia	10	0	0.3004212
Appluimonia	9	23	0.632266056
Appluimonia	9	22	0.336982189
Appluimonia	9	21	0.312599656
Appluimonia	9	20	0.581809667
Appluimonia	9	19	0.4870017
Appluimonia	9	18	0.306899782
Appluimonia	9	17	0.423891156
Appluimonia	9	16	0.468249
Appluimonia	9	15	0.30067604
Appluimonia	9	14	0.421901556
Appluimonia	9	13	0.2805564
Appluimonia	9	12	0.462829667
Appluimonia	9	11	0.821334733
Appluimonia	9	10	0.5978027
Appluimonia	9	9	0.290931
Appluimonia	9	8	0.2874833
Appluimonia	9	7	0.467662211
Appluimonia	9	6	0.409012333
Appluimonia	9	5	0.357305444
Appluimonia	9	4	0.277091182
Appluimonia	9	3	0.755890889
Appluimonia	9	2	0.352784378
Appluimonia	9	1	0.306921833
Appluimonia	9	0	0.289527478
Appluimonia	8	23	0.193705256
Appluimonia	8	22	0.509604456
Appluimonia	8	21	0.24096355
Appluimonia	8	20	0.408352622
Appluimonia	8	19	0.447963867
Appluimonia	8	18	0.189691022
Appluimonia	8	17	0.450290227
Appluimonia	8	16	0.405190667
Appluimonia	8	15	0.4463356
Appluimonia	8	14	0.2919125
Appluimonia	8	13	0.266776011
Appluimonia	8	12	0.321611256
Appluimonia	8	11	0.275320222
Appluimonia	8	10	0.459975711
Appluimonia	8	9	0.730997111
Appluimonia	8	8	0.317505222
Appluimonia	8	7	0.498585756
Appluimonia	8	6	0.296178533
Appluimonia	8	5	0.256064711
Appluimonia	8	4	0.339164333
Appluimonia	8	3	0.580126656
Appluimonia	8	2	0.317322578
Appluimonia	8	1	0.311779317
Appluimonia	8	0	0.607002556
Appluimonia	7	23	0.697850633
Appluimonia	7	22	0.347919933
Appluimonia	7	21	0.650534544
Appluimonia	7	20	0.667805333
Appluimonia	7	19	0.4039813
Appluimonia	7	18	0.760368556
Appluimonia	7	17	0.425169556
Appluimonia	7	16	0.427825733
Appluimonia	7	15	0.66867595
Appluimonia	7	14	0.442124211
Appluimonia	7	13	0.3313425
Appluimonia	7	12	0.521477822
Appluimonia	7	11	0.635537889
Appluimonia	7	10	0.337535356
Appluimonia	7	9	0.468856439
Appluimonia	7	8	0.345023322
Appluimonia	7	7	0.624249778
Appluimonia	7	6	0.347960422
Appluimonia	7	5	0.356791144
Appluimonia	7	4	0.676093048
Appluimonia	7	3	0.687989444
Appluimonia	7	2	0.946983878
Appluimonia	7	1	1.34186781
Appluimonia	7	0	0.658303778
Appluimonia	6	23	0.429700044
Appluimonia	6	22	0.569596944
Appluimonia	6	21	0.538482333
Appluimonia	6	20	0.574895489
Appluimonia	6	19	0.396440576
Appluimonia	6	18	0.664596889
Appluimonia	6	17	0.455282222
Appluimonia	6	16	0.3284691
Appluimonia	6	15	0.488887983
Appluimonia	6	14	0.698567789
Appluimonia	6	13	0.490342789
Appluimonia	6	12	0.1889889
Appluimonia	6	11	0.286842489
Appluimonia	6	10	0.442425867
Appluimonia	6	9	0.325481367
Appluimonia	6	8	0.534475778
Appluimonia	6	7	0.449135744
Appluimonia	6	6	0.305989222
Appluimonia	6	5	0.383625782
Appluimonia	6	4	0.640391
Appluimonia	6	3	0.350220622
Appluimonia	6	2	0.586743667
Appluimonia	6	1	0.569712556
Appluimonia	5	23	0.718595533
Appluimonia	5	22	0.321146767
Appluimonia	5	21	0.4898164
Appluimonia	5	20	0.549258778
Appluimonia	5	19	0.310038211
Appluimonia	5	18	0.622819533
Appluimonia	5	17	0.351338422
Appluimonia	5	16	0.363114274
Appluimonia	5	15	0.553747944
Appluimonia	5	14	0.354452444
Appluimonia	5	13	0.484941489
Appluimonia	5	12	0.3651229
Appluimonia	5	11	0.252000333
Appluimonia	5	10	0.524054889
Appluimonia	5	9	0.464839922
Appluimonia	5	8	0.627528867
Appluimonia	5	7	0.542212047
Appluimonia	5	6	0.261159522
Appluimonia	5	5	0.4319011
Appluimonia	5	4	0.470941444
Appluimonia	5	3	0.685364656
Appluimonia	5	2	0.466240663
Appluimonia	5	1	0.599649844
Appluimonia	5	0	0.560302666
Appluimonia	4	23	0.345031067
Appluimonia	4	22	0.411071044
Appluimonia	4	21	0.380609389
Appluimonia	4	20	0.439362133
Appluimonia	4	19	0.424527478
Appluimonia	4	18	0.445426689
Appluimonia	4	17	0.398579822
Appluimonia	4	16	0.541978
Appluimonia	4	15	0.2021908
Appluimonia	4	14	0.511994187
Appluimonia	4	13	0.576689678
Appluimonia	4	12	0.261993444
Appluimonia	4	11	0.470455978
Appluimonia	4	10	0.286406111
Appluimonia	4	9	0.653288111
Appluimonia	4	8	0.287748856
Appluimonia	4	7	0.307021844
Appluimonia	4	6	0.567536889
Appluimonia	4	5	0.722825031
Appluimonia	4	4	0.534248033
Appluimonia	4	3	0.447068544
Appluimonia	4	2	0.499890333
Appluimonia	4	1	0.886111522
Appluimonia	4	0	0.727584178
Appluimonia	3	23	0.732972
Appluimonia	3	22	0.390479433
Appluimonia	3	21	0.572449114
Appluimonia	3	20	0.449228311
Appluimonia	3	19	0.43986962
Appluimonia	3	18	0.292516144
Appluimonia	3	17	0.400841833
Appluimonia	3	16	0.380067378
Appluimonia	3	15	0.294510806
Appluimonia	3	14	0.611525222
Appluimonia	3	13	0.456060444
Appluimonia	3	12	0.626195744
Appluimonia	3	11	0.369803067
Appluimonia	3	10	0.306467422
Appluimonia	3	9	0.371259444
Appluimonia	3	8	0.486454256
Appluimonia	3	7	0.378754667
Appluimonia	3	6	0.382128722
Appluimonia	3	5	0.503670444
Appluimonia	3	4	0.541452044
Appluimonia	3	3	0.40429384
Appluimonia	3	2	0.597278606
Appluimonia	3	1	0.3696411
Appluimonia	3	0	0.46090709
Appluimonia	2	23	0.263330144
Appluimonia	2	22	0.570604267
Appluimonia	2	21	0.374101956
Appluimonia	2	20	0.216917167
Appluimonia	2	19	0.493880767
Appluimonia	2	18	0.395982089
Appluimonia	2	17	0.630833922
Appluimonia	2	16	0.579563142
Appluimonia	2	15	0.490598
Appluimonia	2	14	0.338101711
Appluimonia	2	13	0.436122889
Appluimonia	2	12	0.368509811
Appluimonia	2	11	0.602052478
Appluimonia	2	10	0.497683222
Appluimonia	2	9	0.413339078
Appluimonia	2	8	0.591994378
Appluimonia	2	7	0.477005978
Appluimonia	2	6	0.409813238
Appluimonia	2	5	0.379143856
Appluimonia	2	4	0.331526778
Appluimonia	2	3	0.309875333
Appluimonia	2	2	0.358445244
Appluimonia	2	1	0.400763578
Appluimonia	1	23	0.2846458
Appluimonia	1	22	0.796955889
Appluimonia	1	21	0.557536856
Appluimonia	1	20	0.635559611
Appluimonia	1	19	0.248355783
Appluimonia	1	18	0.345088822
Appluimonia	1	17	0.679716444
Appluimonia	1	16	0.539044444
Appluimonia	1	15	0.348147022
Appluimonia	1	14	0.438897633
Appluimonia	1	13	0.368585744
Appluimonia	1	12	0.273592567
Appluimonia	1	11	0.392612667
Appluimonia	1	10	0.322648667
Appluimonia	1	9	0.549785444
Appluimonia	1	8	0.711495333
Appluimonia	1	7	0.351727011
Appluimonia	1	6	0.392104178
Appluimonia	1	5	0.265643722
Appluimonia	1	4	0.282627033
Appluimonia	1	3	0.386857889
Appluimonia	1	2	0.428819944
Appluimonia	1	1	0.636293897
Appluimonia	1	0	0.297546289
AGOC-3A	30	23	0.339634156
AGOC-3A	30	22	0.413846711
AGOC-3A	30	21	0.369146933
AGOC-3A	30	20	0.333101722
AGOC-3A	30	19	0.377981278
AGOC-3A	30	18	0.262091516
AGOC-3A	30	17	0.402426444
AGOC-3A	30	16	0.251962522
AGOC-3A	30	15	0.313816744
AGOC-3A	30	14	0.581966889
AGOC-3A	30	13	0.569694333
AGOC-3A	30	12	0.427047664
AGOC-3A	30	11	0.192617444
AGOC-3A	30	10	0.823984778
AGOC-3A	30	9	0.439036922
AGOC-3A	30	8	0.302604033
AGOC-3A	30	7	0.557311222
AGOC-3A	30	6	0.473612222
AGOC-3A	30	5	0.39434
AGOC-3A	30	4	0.472203822
AGOC-3A	30	3	0.3711238
AGOC-3A	30	2	0.402382456
AGOC-3A	30	1	0.6672786
AGOC-3A	30	0	0.319382089
AGOC-3A	29	23	0.380195333
AGOC-3A	29	22	0.728042222
AGOC-3A	29	21	0.693679144
AGOC-3A	29	20	0.630672622
AGOC-3A	29	19	0.718138444
AGOC-3A	29	18	0.401851667
AGOC-3A	29	17	0.476581056
AGOC-3A	29	16	0.331910456
AGOC-3A	29	15	0.319800633
AGOC-3A	29	14	0.520539304
AGOC-3A	29	13	0.559780222
AGOC-3A	29	12	0.634225556
AGOC-3A	29	11	0.356391111
AGOC-3A	29	10	0.508343921
AGOC-3A	29	9	0.410946547
AGOC-3A	29	8	0.654403589
AGOC-3A	29	7	0.722554111
AGOC-3A	29	6	0.432016444
AGOC-3A	29	5	0.605376
AGOC-3A	29	4	0.5398743
AGOC-3A	29	3	0.383461023
AGOC-3A	29	2	0.526237033
AGOC-3A	29	1	0.340660522
AGOC-3A	29	0	0.248427244
AGOC-3A	28	23	0.622238644
AGOC-3A	28	22	0.454985444
AGOC-3A	28	21	0.451528378
AGOC-3A	28	20	0.392205444
AGOC-3A	28	19	0.416142244
AGOC-3A	28	18	0.286501411
AGOC-3A	28	17	0.442292967
AGOC-3A	28	16	0.653105222
AGOC-3A	28	15	0.4913433
AGOC-3A	28	14	0.3394148
AGOC-3A	28	13	0.263397584
AGOC-3A	28	12	0.349950778
AGOC-3A	28	11	0.453838489
AGOC-3A	28	10	0.634175222
AGOC-3A	28	9	0.421236622
AGOC-3A	28	8	0.729934889
AGOC-3A	28	7	0.480187111
AGOC-3A	28	6	0.377634897
AGOC-3A	28	5	0.469412567
AGOC-3A	28	4	0.589090511
AGOC-3A	28	3	0.341406211
AGOC-3A	28	2	0.5058351
AGOC-3A	28	1	0.614155111
AGOC-3A	28	0	0.544889844
AGOC-3A	27	23	0.434046089
AGOC-3A	27	22	0.312562987
AGOC-3A	27	21	0.282068333
AGOC-3A	27	20	0.371987789
AGOC-3A	27	19	0.472358278
AGOC-3A	27	18	0.54168174
AGOC-3A	27	17	0.479244967
AGOC-3A	27	16	0.604249556
AGOC-3A	27	15	0.507099567
AGOC-3A	27	14	0.3121162
AGOC-3A	27	13	0.680577889
AGOC-3A	27	12	0.822089733
AGOC-3A	27	11	0.551172333
AGOC-3A	27	10	0.308996034
AGOC-3A	27	9	0.281094789
AGOC-3A	27	8	0.451246178
AGOC-3A	27	7	0.420343667
AGOC-3A	27	6	0.396138767
AGOC-3A	27	5	0.390951246
AGOC-3A	27	4	0.421993267
AGOC-3A	27	3	0.658972444
AGOC-3A	27	2	0.766174444
AGOC-3A	27	1	0.727950544
AGOC-3A	27	0	0.416237289
AGOC-3A	26	23	0.407936111
AGOC-3A	26	22	0.491882444
AGOC-3A	26	21	0.322964333
AGOC-3A	26	20	0.472525933
AGOC-3A	26	19	0.316625667
AGOC-3A	26	18	0.473609667
AGOC-3A	26	17	0.577623044
AGOC-3A	26	16	0.373770789
AGOC-3A	26	15	0.2905947
AGOC-3A	26	14	0.621577622
AGOC-3A	26	13	0.285909356
AGOC-3A	26	12	0.468597556
AGOC-3A	26	11	0.338245356
AGOC-3A	26	10	0.364469
AGOC-3A	26	9	0.620331122
AGOC-3A	26	8	0.249021767
AGOC-3A	26	7	0.574800918
AGOC-3A	26	6	0.6384944
AGOC-3A	26	5	0.409249378
AGOC-3A	26	4	0.483820633
AGOC-3A	26	3	0.562750222
AGOC-3A	26	2	0.738650889
AGOC-3A	26	1	0.591109111
AGOC-3A	26	0	0.184520911
AGOC-3A	25	23	0.374743778
AGOC-3A	25	22	0.364671833
AGOC-3A	25	21	0.333706
AGOC-3A	25	20	0.295026067
AGOC-3A	25	19	0.459861744
AGOC-3A	25	18	0.617387296
AGOC-3A	25	17	0.732267578
AGOC-3A	25	16	0.241130333
AGOC-3A	25	15	0.452268038
AGOC-3A	25	14	0.569417778
AGOC-3A	25	13	0.380298489
AGOC-3A	25	12	0.361928933
AGOC-3A	25	11	0.401647667
AGOC-3A	25	10	0.468248111
AGOC-3A	25	9	0.549325222
AGOC-3A	25	8	0.575487489
AGOC-3A	25	7	0.354289087
AGOC-3A	25	6	1.5207031
AGOC-3A	25	5	0.7517663
AGOC-3A	25	4	0.368084844
AGOC-3A	25	3	0.662979056
AGOC-3A	25	2	1.223376433
AGOC-3A	25	1	0.258730959
AGOC-3A	25	0	0.240628522
AGOC-3A	24	23	0.455539289
AGOC-3A	24	22	0.4607319
AGOC-3A	24	21	0.5257262
AGOC-3A	24	20	0.298831444
AGOC-3A	24	19	0.255031889
AGOC-3A	24	18	0.447577267
AGOC-3A	24	17	0.384171778
AGOC-3A	24	16	0.582087889
AGOC-3A	24	15	0.497346111
AGOC-3A	24	14	0.5461639
AGOC-3A	24	13	0.325276111
AGOC-3A	24	12	0.376622489
AGOC-3A	24	11	0.579939433
AGOC-3A	24	10	0.402749
AGOC-3A	24	9	0.2460876
AGOC-3A	24	8	0.273220533
AGOC-3A	24	7	0.562732722
AGOC-3A	24	6	0.445411444
AGOC-3A	24	5	0.417779889
AGOC-3A	24	4	0.543693956
AGOC-3A	24	3	0.721626444
AGOC-3A	24	2	0.416046167
AGOC-3A	24	1	0.245086022
AGOC-3A	24	0	0.6178339
AGOC-3A	23	23	0.883808778
AGOC-3A	23	22	0.460523789
AGOC-3A	23	21	0.480915833
AGOC-3A	23	20	0.636522111
AGOC-3A	23	19	0.312714922
AGOC-3A	23	18	0.422459778
AGOC-3A	23	17	0.331547633
AGOC-3A	23	16	0.449207656
AGOC-3A	23	15	0.692333944
AGOC-3A	23	14	0.313227589
AGOC-3A	23	13	0.345816389
AGOC-3A	23	12	0.3705392
AGOC-3A	23	11	0.369352621
AGOC-3A	23	10	0.522174214
AGOC-3A	23	9	0.814639667
AGOC-3A	23	8	0.326519556
AGOC-3A	23	7	0.643108579
AGOC-3A	23	6	0.5070691
AGOC-3A	23	5	0.606702456
AGOC-3A	23	4	0.351329
AGOC-3A	23	3	0.798005622
AGOC-3A	23	2	0.328751387
AGOC-3A	23	1	0.663985456
AGOC-3A	23	0	0.550957111
AGOC-3A	22	23	0.618574889
AGOC-3A	22	22	0.517279756
AGOC-3A	22	21	0.56491194
AGOC-3A	22	20	0.531257522
AGOC-3A	22	19	1.00536462
AGOC-3A	22	18	0.807612444
AGOC-3A	22	17	0.361497389
AGOC-3A	22	16	0.402817933
AGOC-3A	22	15	0.414988267
AGOC-3A	22	14	1.7349568
AGOC-3A	22	13	4.0147493
AGOC-3A	22	12	0.446207222
AGOC-3A	22	11	1.57544239
AGOC-3A	22	10	0.94529171
AGOC-3A	22	9	5.66169327
AGOC-3A	22	8	0.554226289
AGOC-3A	22	7	0.460630344
AGOC-3A	22	6	0.563650544
AGOC-3A	22	5	0.492926444
AGOC-3A	22	4	0.698384628
AGOC-3A	22	3	0.342816033
AGOC-3A	22	2	0.392844222
AGOC-3A	22	1	0.359680222
AGOC-3A	22	0	0.321624879
AGOC-3A	21	23	0.444341467
AGOC-3A	21	22	0.482926778
AGOC-3A	21	21	0.628235489
